time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/approx_kl,train/clip_fraction,train/explained_variance,train/std,train/entropy_loss,train/n_updates,train/value_loss,train/clip_range,train/learning_rate,train/loss,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
32,18,220,4096,0.024865566,0.126953125,-5.9575018882751465,0.13497409224510193,4.670138716697693,124,0.0017468685400672257,0.2,0.0003,-0.00588124617934227,-0.005060227820649743,3200.0,58.472599
33,19,220,4224,0.02122492,0.125,-51.968955993652344,0.1349656730890274,4.670235872268677,128,0.0018492118397261947,0.2,0.0003,-0.016560930758714676,-0.010754065355286002,3200.0,58.472599
34,19,220,4352,0.016278144,0.09375,-4.564303874969482,0.13496941328048706,4.670563101768494,132,0.0015876930847298354,0.2,0.0003,-0.019010908901691437,-0.010730739682912827,3200.0,58.472599
35,20,219,4480,0.014859404,0.083984375,-23.47694206237793,0.13497982919216156,4.670142769813538,136,0.0012799992982763797,0.2,0.0003,-0.01178539078682661,-0.00534607726149261,3200.0,58.472599
36,20,219,4608,0.008996243,0.03515625,-21.95100975036621,0.1349981427192688,4.669387698173523,140,0.00124110170872882,0.2,0.0003,-0.015436407178640366,-0.006586275529116392,3200.0,58.472599
37,21,219,4736,0.029328099,0.15625,-2.440253734588623,0.13502517342567444,4.668107271194458,144,0.0014118185499683022,0.2,0.0003,-0.018258357420563698,-0.012982748099602759,3200.0,58.472599
38,22,219,4864,0.034729198,0.169921875,-20.167879104614258,0.13504311442375183,4.666498780250549,148,0.0015643394144717604,0.2,0.0003,-0.03122244030237198,-0.021565415314398706,3200.0,58.472599
39,22,219,4992,0.024000287,0.1328125,-9.236607551574707,0.1350470930337906,4.665871739387512,152,0.0013087131665088236,0.2,0.0003,-0.011382250115275383,-0.01090559340082109,3200.0,58.472599
40,23,219,5120,0.019140093,0.11328125,-4.481441497802734,0.13505321741104126,4.665644526481628,156,0.001016544789308682,0.2,0.0003,-0.009351414628326893,-0.00608065165579319,3200.0,58.472599
41,23,219,5248,0.022360347,0.10546875,-24.968843460083008,0.1350548416376114,4.665335536003113,160,0.0009168166725430638,0.2,0.0003,-0.03325984627008438,-0.019766847137361765,3200.0,58.472599
42,24,219,5376,0.024823481,0.15625,-7.774829864501953,0.1350352019071579,4.665686845779419,164,0.0007288146007340401,0.2,0.0003,-0.020703088492155075,-0.013057448784820735,3200.0,58.472599
43,25,219,5504,0.017274328,0.09765625,-17.275545120239258,0.13502401113510132,4.66687273979187,168,0.0008255252032540739,0.2,0.0003,-0.01832052320241928,-0.009805280482396483,3200.0,58.472599
44,25,219,5632,0.025105406,0.1640625,-18.455055236816406,0.13501828908920288,4.6672563552856445,172,0.000793330604210496,0.2,0.0003,-0.0039296518079936504,-0.006508443504571915,3200.0,58.472599
45,26,219,5760,0.020644054,0.1015625,-12.090275764465332,0.1350114643573761,4.667697072029114,176,0.0008995586249511689,0.2,0.0003,-0.01420009694993496,-0.009598417207598686,3200.0,58.472599
46,26,219,5888,0.02209288,0.1171875,-8.32431411743164,0.13500456511974335,4.668091773986816,180,0.0006198104529175907,0.2,0.0003,-0.020599910989403725,-0.01422642869874835,3200.0,58.472599
47,27,219,6016,0.032047544,0.154296875,-2.863969326019287,0.1350039690732956,4.668417930603027,184,0.000833534257253632,0.2,0.0003,-0.030707892030477524,-0.018628599122166634,3200.0,58.472599
48,28,219,6144,0.020353418,0.126953125,-28.149211883544922,0.13498850166797638,4.668679356575012,188,0.0007781097228871658,0.2,0.0003,-0.004686212167143822,-0.003122218418866396,3200.0,58.472599
49,28,219,6272,0.017753722,0.087890625,-6.721693992614746,0.1349894404411316,4.669408559799194,192,0.0005668595840688795,0.2,0.0003,-0.01972832903265953,-0.01089321170002222,3200.0,58.472599
50,29,218,6400,0.027777437,0.14453125,-14.551565170288086,0.13497410714626312,4.669458627700806,196,0.0006477517017628998,0.2,0.0003,-0.015799138695001602,-0.010985818691551685,3200.0,59.147065
51,29,218,6528,0.026691869,0.1484375,-3.543041706085205,0.13496053218841553,4.670610547065735,200,0.000491978891659528,0.2,0.0003,-0.022473633289337158,-0.014311343897134066,3200.0,59.147065
52,30,219,6656,0.01376484,0.0625,0.5736967325210571,0.13493603467941284,4.671398043632507,204,0.00162350622122176,0.2,0.0003,-0.00820313859730959,-0.005191671662032604,3200.0,59.147065
53,30,219,6784,0.020066038,0.109375,-2.4302992820739746,0.1349005103111267,4.673205375671387,208,0.00039876269875094295,0.2,0.0003,-0.017856722697615623,-0.010934293270111084,3200.0,59.147065
54,31,219,6912,0.019899562,0.12109375,-7.641522407531738,0.13488604128360748,4.674973011016846,212,0.0003703826878336258,0.2,0.0003,-0.0038957514334470034,-0.004525601747445762,3200.0,59.147065
55,32,219,7040,0.016165825,0.083984375,-5.798167705535889,0.13486222922801971,4.675785541534424,216,0.0003145935042994097,0.2,0.0003,-0.01657245308160782,-0.008909098105505109,3200.0,59.147065
56,32,219,7168,0.023934364,0.140625,-6.571455478668213,0.13482174277305603,4.677673101425171,220,0.00041482005326543003,0.2,0.0003,-0.030408062040805817,-0.01773195993155241,3200.0,59.147065
57,33,219,7296,0.011392825,0.052734375,-34.3736457824707,0.13477756083011627,4.680194139480591,224,0.00036250815173843876,0.2,0.0003,-0.0049175382591784,-0.001115894876420498,3200.0,59.147065
58,33,219,7424,0.018964196,0.123046875,-5.81267786026001,0.13473843038082123,4.682755827903748,228,0.000257875319221057,0.2,0.0003,-0.006054051220417023,-0.005075510591268539,3200.0,59.147065
59,34,219,7552,0.015331667,0.064453125,-0.7904775142669678,0.13471178710460663,4.684813976287842,232,0.0004356561184977181,0.2,0.0003,-0.016176696866750717,-0.006726845633238554,3200.0,59.147065
60,34,220,7680,0.024691511,0.138671875,-0.010747313499450684,0.13470083475112915,4.686094403266907,236,0.0005968362966086715,0.2,0.0003,-0.007044380996376276,-0.004052797798067331,3200.0,59.147065
61,35,220,7808,0.013425899,0.0625,-2.6716878414154053,0.13468611240386963,4.686657547950745,240,0.0003443110254011117,0.2,0.0003,-0.021810010075569153,-0.009467631694860756,3200.0,59.147065
62,36,220,7936,0.03749629,0.193359375,-24.016141891479492,0.13467228412628174,4.687673568725586,244,0.0005867610598215833,0.2,0.0003,-0.02217821776866913,-0.015746883815154433,3200.0,59.147065
63,36,220,8064,0.01607357,0.08984375,-5.467871189117432,0.1346539705991745,4.688459634780884,248,0.0003843329832307063,0.2,0.0003,-0.021801810711622238,-0.010875612962991,3200.0,59.147065
64,37,220,8192,0.016793916,0.08984375,-2.7211358547210693,0.13464389741420746,4.689513564109802,252,0.0011549694900168106,0.2,0.0003,-0.012497183866798878,-0.0052826888859272,3200.0,59.147065
65,37,220,8320,0.013499474,0.078125,-0.09991788864135742,0.13462091982364655,4.690195560455322,256,0.0004700884528574534,0.2,0.0003,-0.015632206574082375,-0.006957536563277245,3200.0,59.147065
66,38,220,8448,0.012329454,0.080078125,-0.639928936958313,0.13458846509456635,4.691890120506287,260,0.00026469006843399256,0.2,0.0003,-0.013564583845436573,-0.004673804040066898,3200.0,59.147065
67,38,220,8576,0.0147889275,0.08984375,-1.8693499565124512,0.13454990088939667,4.693920016288757,264,0.00033441495179431513,0.2,0.0003,-0.004475576337426901,-0.0024732169695198536,3200.0,59.147065
68,39,220,8704,0.022467632,0.130859375,-3.4369211196899414,0.13451096415519714,4.69627571105957,268,0.00019604219414759427,0.2,0.0003,-0.02040892466902733,-0.013428842648863792,3200.0,59.147065
69,39,220,8832,0.028077582,0.1484375,-3.395623207092285,0.13447590172290802,4.69856071472168,272,0.00014143603766569868,0.2,0.0003,-0.04045793041586876,-0.024293912574648857,3200.0,59.147065
70,40,221,8960,0.023450943,0.14453125,-0.02009284496307373,0.13443328440189362,4.7007118463516235,276,0.00016689274343661964,0.2,0.0003,-0.005892426241189241,-0.004988581873476505,3200.0,59.147065
71,41,221,9088,0.01819287,0.11328125,-7.905982971191406,0.1343957632780075,4.703320026397705,280,0.0001672688995313365,0.2,0.0003,-0.009923165664076805,-0.00595118454657495,3200.0,59.147065
72,41,221,9216,0.024429223,0.1328125,-5.067452907562256,0.13438336551189423,4.705002784729004,284,0.00015586396330036223,0.2,0.0003,-0.018253836780786514,-0.012036955915391445,3200.0,59.147065
73,42,221,9344,0.035391133,0.193359375,-3.0148072242736816,0.1343717724084854,4.705598950386047,288,0.00018499482393963262,0.2,0.0003,-0.02279422990977764,-0.014886192046105862,3200.0,59.147065
74,42,221,9472,0.03105699,0.16015625,-7.0701494216918945,0.13435807824134827,4.7063422203063965,292,0.0001871746535471175,0.2,0.0003,-0.01034313254058361,-0.008095665369182825,3200.0,59.147065
75,43,221,9600,0.022204543,0.134765625,-18.645984649658203,0.13435783982276917,4.707024097442627,296,0.00011422471834521275,0.2,0.0003,-0.015349017456173897,-0.01017112284898758,3200.0,59.166892
76,43,221,9728,0.027966892,0.13671875,-0.5390423536300659,0.1343580186367035,4.706828713417053,300,0.00016428337403340265,0.2,0.0003,-0.036967694759368896,-0.02261519618332386,3200.0,59.166892
77,44,221,9856,0.02437165,0.142578125,0.6840246915817261,0.1343502551317215,4.70714545249939,304,0.0013000164763070643,0.2,0.0003,-0.01894255168735981,-0.012006543925963342,3200.0,59.166892
78,45,221,9984,0.02039912,0.099609375,-2.5663416385650635,0.1343398094177246,4.707660436630249,308,0.0002769086277112365,0.2,0.0003,-0.022318894043564796,-0.010810266714543104,3200.0,59.166892
79,45,221,10112,0.028837677,0.158203125,-4.927156448364258,0.13431891798973083,4.708542466163635,312,0.0002120457065757364,0.2,0.0003,-0.027595117688179016,-0.015834963880479336,3200.0,59.166892
80,46,221,10240,0.026285505,0.140625,0.07096964120864868,0.13430210947990417,4.709806203842163,316,0.00016408114970545284,0.2,0.0003,-0.009844513610005379,-0.008216603426262736,3200.0,59.166892
81,46,221,10368,0.010888983,0.060546875,-0.7446802854537964,0.134284108877182,4.7107332944869995,320,0.00017026575369527563,0.2,0.0003,-0.015965677797794342,-0.0067757656797766685,3200.0,59.166892
82,47,221,10496,0.02162877,0.091796875,-2.6106173992156982,0.13426557183265686,4.711878538131714,324,0.00016600357048446313,0.2,0.0003,-0.02987121418118477,-0.01464048307389021,3200.0,59.166892
83,47,221,10624,0.021266557,0.146484375,-3.9819579124450684,0.13422982394695282,4.713242173194885,328,0.0001558241965540219,0.2,0.0003,0.0037112461868673563,-0.0002637531142681837,3200.0,59.166892
84,48,221,10752,0.019747717,0.119140625,-5.067252159118652,0.13418236374855042,4.715733289718628,332,0.0001011757649393985,0.2,0.0003,-0.03612440079450607,-0.01984724123030901,3200.0,59.166892
85,49,221,10880,0.042099886,0.232421875,-8.459480285644531,0.13414223492145538,4.71846616268158,336,9.706237869977485e-05,0.2,0.0003,-0.0033820318058133125,-0.006276642554439604,3200.0,59.166892
86,49,222,11008,0.015884064,0.064453125,0.4268033504486084,0.13412244617938995,4.720468997955322,340,0.00021380498219514266,0.2,0.0003,-0.023551126942038536,-0.011079390533268452,3200.0,59.166892
87,50,222,11136,0.029099874,0.169921875,0.14886343479156494,0.13409492373466492,4.721651315689087,344,0.00017437753922422417,0.2,0.0003,-0.013914866372942924,-0.010478108190000057,3200.0,59.166892
88,50,222,11264,0.025881398,0.14453125,-0.5287655591964722,0.13405542075634003,4.723589181900024,348,0.00016665129805915058,0.2,0.0003,-0.012543575838208199,-0.009542067185975611,3200.0,59.166892
89,51,222,11392,0.027479488,0.146484375,-2.5033152103424072,0.13399535417556763,4.7263922691345215,352,0.00014275932335294783,0.2,0.0003,-0.020135998725891113,-0.012913599144667387,3200.0,59.166892
90,51,222,11520,0.020842403,0.10546875,-8.624109268188477,0.1339501291513443,4.729880213737488,356,0.00010626847870298661,0.2,0.0003,-0.030253296718001366,-0.0166361341252923,3200.0,59.166892
91,52,222,11648,0.013891384,0.099609375,-1.515000343322754,0.13391593098640442,4.732204079627991,360,0.00017591727373655885,0.2,0.0003,-0.00561492471024394,-0.00014852359890937805,3200.0,59.166892
92,52,222,11776,0.025052652,0.12890625,0.05797421932220459,0.13389372825622559,4.734016180038452,364,0.00015722903845016845,0.2,0.0003,-0.02665354497730732,-0.014519022079184651,3200.0,59.166892
93,53,222,11904,0.020060057,0.111328125,0.33408987522125244,0.13387233018875122,4.735217571258545,368,0.0002243205381091684,0.2,0.0003,-0.009745133109390736,-0.004121050937101245,3200.0,59.166892
94,54,222,12032,0.023953408,0.12109375,0.021388530731201172,0.13383030891418457,4.736851096153259,372,0.00022778789207222871,0.2,0.0003,-0.027392003685235977,-0.014495118521153927,3200.0,59.166892
95,54,222,12160,0.026701955,0.162109375,-3.1413564682006836,0.13379156589508057,4.739542603492737,376,0.00017380863937432878,0.2,0.0003,-0.021507229655981064,-0.011142496950924397,3200.0,59.166892
96,55,222,12288,0.014985289,0.072265625,0.5904162526130676,0.13376429677009583,4.741578221321106,380,0.0001413109275745228,0.2,0.0003,-0.008155458606779575,-0.002985438099130988,3200.0,59.166892
97,55,222,12416,0.020537497,0.115234375,0.6238609552383423,0.13373714685440063,4.743145227432251,384,0.000210960006370442,0.2,0.0003,-0.025459270924329758,-0.014058355707675219,3200.0,59.166892
98,56,222,12544,0.024668174,0.14453125,0.5042550563812256,0.1337464302778244,4.744283318519592,388,0.00016467395835206844,0.2,0.0003,-0.008708647452294827,-0.005779508268460631,3200.0,59.166892
99,56,222,12672,0.011942022,0.060546875,-0.5233408212661743,0.13377270102500916,4.74307918548584,392,0.00020833809321629815,0.2,0.0003,-0.010973763652145863,-0.00526380492374301,3200.0,59.166892
100,57,222,12800,0.03799722,0.197265625,0.5920069217681885,0.13380040228366852,4.741465091705322,396,0.0014869020378682762,0.2,0.0003,-0.007298157084733248,-0.010341654298827052,3200.0,59.2146325
101,58,222,12928,0.024729043,0.150390625,-0.38006699085235596,0.13382044434547424,4.739943146705627,400,0.0009034508329932578,0.2,0.0003,-0.021519536152482033,-0.015392245317343622,3200.0,59.2146325
102,58,222,13056,0.013663316,0.07421875,0.7222318649291992,0.13382655382156372,4.7389901876449585,404,0.0009108794038183987,0.2,0.0003,-0.01616312749683857,-0.00723545765504241,3200.0,59.2146325
103,59,222,13184,0.034687318,0.15625,-0.7564502954483032,0.13380824029445648,4.739087820053101,408,0.0002916709490818903,0.2,0.0003,-0.04069763049483299,-0.024385793367400765,3200.0,59.2146325
104,59,222,13312,0.031830214,0.154296875,-3.005530834197998,0.13378340005874634,4.740472316741943,412,0.00025626310889492743,0.2,0.0003,0.001110089011490345,-0.0009096807334572077,3200.0,59.2146325
105,60,222,13440,0.015260185,0.076171875,-1.3788299560546875,0.13377603888511658,4.741678357124329,416,0.00018168579481425695,0.2,0.0003,-0.021199842914938927,-0.010463609360158443,3200.0,59.2146325
106,60,222,13568,0.015872542,0.0859375,-5.52146053314209,0.133789524435997,4.741601347923279,420,0.00021405966253951192,0.2,0.0003,-0.012914282269775867,-0.00444513326510787,3200.0,59.2146325
107,61,222,13696,0.034212463,0.18359375,-9.595742225646973,0.13381490111351013,4.740512728691101,424,0.00018035975881502964,0.2,0.0003,-0.03882184997200966,-0.023466776125133038,3200.0,59.2146325
108,62,222,13824,0.031404782,0.150390625,0.0557827353477478,0.13383443653583527,4.73900043964386,428,0.0004163361663813703,0.2,0.0003,-0.023221930488944054,-0.014678701409138739,3200.0,59.2146325
109,62,222,13952,0.022961939,0.123046875,0.8140710592269897,0.13385464251041412,4.738002777099609,432,0.0004945074615534395,0.2,0.0003,-0.00996149331331253,-0.0063433656468987465,3200.0,59.2146325
110,63,222,14080,0.022070572,0.125,0.7732768058776855,0.13388888537883759,4.736442446708679,436,0.0007777690479997545,0.2,0.0003,-0.009992590174078941,-0.007160553941503167,3200.0,59.2146325
111,63,222,14208,0.015793532,0.08203125,0.00965428352355957,0.13391073048114777,4.7345887422561646,440,0.001040219358401373,0.2,0.0003,-0.01802268624305725,-0.009440816007554531,3200.0,59.2146325
112,64,223,14336,0.030090448,0.16015625,-1.4310438632965088,0.13392235338687897,4.7335875034332275,444,0.0018148277595173568,0.2,0.0003,-0.01353639829903841,-0.010692038806155324,3200.0,59.2146325
113,64,223,14464,0.014541312,0.06640625,-2.9583237171173096,0.13393913209438324,4.732828617095947,448,0.0008797616610536352,0.2,0.0003,-0.01181014347821474,-0.004537956789135933,3200.0,59.2146325
114,65,223,14592,0.016680485,0.09375,-5.1606340408325195,0.1339554637670517,4.731748461723328,452,0.0005506258603418246,0.2,0.0003,-0.01901615783572197,-0.010304788127541542,3200.0,59.2146325
115,65,223,14720,0.025592454,0.1484375,-0.3195377588272095,0.13395671546459198,4.731095790863037,456,0.00021658801779267378,0.2,0.0003,-0.012092739343643188,-0.007909175008535385,3200.0,59.2146325
116,66,223,14848,0.026830483,0.14453125,0.19639194011688232,0.13394686579704285,4.7313231229782104,460,0.0003554527211235836,0.2,0.0003,-0.021374020725488663,-0.0133387241512537,3200.0,59.2146325
117,67,223,14976,0.019307476,0.123046875,-0.5578867197036743,0.13393568992614746,4.731993198394775,464,0.0002402315440122038,0.2,0.0003,-0.02220138907432556,-0.011323736747726798,3200.0,59.2146325
118,67,223,15104,0.033766873,0.171875,-5.189836025238037,0.13393527269363403,4.732455253601074,468,0.0002600198786240071,0.2,0.0003,-0.015468701720237732,-0.009296761825680733,3200.0,59.2146325
119,68,223,15232,0.0077573634,0.033203125,-0.7608810663223267,0.13393549621105194,4.732386350631714,472,0.0003104640854871832,0.2,0.0003,-0.004605596885085106,0.0009215204045176506,3200.0,59.2146325
120,68,223,15360,0.030690145,0.1640625,-4.490483283996582,0.13393551111221313,4.732402920722961,476,0.0003430611250223592,0.2,0.0003,-0.015320727601647377,-0.01122412271797657,3200.0,59.2146325
121,69,223,15488,0.014215542,0.083984375,-9.68494987487793,0.13392987847328186,4.732522130012512,480,0.00017281051259487867,0.2,0.0003,-0.017624927684664726,-0.00797600531950593,3200.0,59.2146325
122,69,223,15616,0.02714999,0.154296875,-0.8334052562713623,0.13390973210334778,4.733162879943848,484,0.0002498700559954159,0.2,0.0003,-0.010334542021155357,-0.007603814825415611,3200.0,59.2146325
123,70,223,15744,0.028280351,0.16015625,-4.292832851409912,0.13390040397644043,4.734269142150879,488,0.0002116776340699289,0.2,0.0003,-0.016446378082036972,-0.011836213758215308,3200.0,59.2146325
124,71,223,15872,0.022167202,0.107421875,-0.4623609781265259,0.1338953673839569,4.734673023223877,492,0.0005087312747491524,0.2,0.0003,-0.02845461666584015,-0.015743141062557697,3200.0,59.2146325
125,71,223,16000,0.015981268,0.09765625,0.3943551182746887,0.13389086723327637,4.734979867935181,496,0.001576135982759297,0.2,0.0003,-0.0061973766423761845,-0.0024398613022640347,3200.0,58.6393838
126,72,223,16128,0.026626915,0.16015625,-0.2645280361175537,0.13387133181095123,4.73550546169281,500,0.0005259980316623114,0.2,0.0003,-0.016461653634905815,-0.0113455168902874,3200.0,58.6393838
127,72,223,16256,0.020074025,0.091796875,0.6020113229751587,0.1338193416595459,4.737307548522949,504,0.0011140961141791195,0.2,0.0003,-0.009891578927636147,-0.007423975272104144,3200.0,58.6393838
128,73,223,16384,0.019542355,0.10546875,-6.840115547180176,0.13377371430397034,4.740608811378479,508,0.0003436308543314226,0.2,0.0003,-0.013108516111969948,-0.007240659324452281,3200.0,58.6393838
129,73,223,16512,0.02845917,0.142578125,-3.4062232971191406,0.13374093174934387,4.742980718612671,512,0.00027473041700432077,0.2,0.0003,-0.03512439876794815,-0.02117732632905245,3200.0,58.6393838
130,74,223,16640,0.0204278,0.115234375,-1.122239112854004,0.1337173581123352,4.744757294654846,516,0.0004136117349844426,0.2,0.0003,-0.00190912582911551,-0.0016943207010626793,3200.0,58.6393838
131,75,223,16768,0.012398121,0.0625,-8.179706573486328,0.1336725950241089,4.746395468711853,520,0.0002575990838522557,0.2,0.0003,-0.021045740693807602,-0.009335836861282587,3200.0,58.6393838
132,75,223,16896,0.010829486,0.0546875,-0.8614535331726074,0.13362076878547668,4.749435663223267,524,0.00016514620801899582,0.2,0.0003,-0.006856116466224194,-0.0016715931706130505,3200.0,58.6393838
133,76,223,17024,0.022784382,0.14453125,-1.8390543460845947,0.13357770442962646,4.752288341522217,528,0.00013788365322398022,0.2,0.0003,-0.01572084240615368,-0.009913044283166528,3200.0,58.6393838
134,76,223,17152,0.025830919,0.138671875,-21.13416862487793,0.1335563063621521,4.754438519477844,532,0.00017819698405219242,0.2,0.0003,-0.00912504456937313,-0.006604369496926665,3200.0,58.6393838
135,77,223,17280,0.013877926,0.068359375,-5.063434600830078,0.13353724777698517,4.755550861358643,536,0.00017457169087720104,0.2,0.0003,-0.01604754850268364,-0.006513004191219807,3200.0,58.6393838
136,77,223,17408,0.03187553,0.17578125,-1.5395698547363281,0.1335209757089615,4.756681561470032,540,0.00014660917804576457,0.2,0.0003,-0.037574220448732376,-0.022543022874742746,3200.0,58.6393838
137,78,224,17536,0.030878184,0.138671875,-12.343483924865723,0.13349846005439758,4.7577502727508545,544,8.736898780625779e-05,0.2,0.0003,-0.016758838668465614,-0.011282374849542975,3200.0,58.6393838
138,78,224,17664,0.02153763,0.1328125,-1.54288649559021,0.13347436487674713,4.7592445611953735,548,0.0001628204554435797,0.2,0.0003,-0.011406577192246914,-0.007553390227258205,3200.0,58.6393838
139,79,224,17792,0.03841324,0.189453125,-1.6859562397003174,0.1334347277879715,4.760860204696655,552,0.00011635140253929421,0.2,0.0003,-0.016275247558951378,-0.01294383080676198,3200.0,58.6393838
140,79,224,17920,0.015538694,0.091796875,-3.7577805519104004,0.13338780403137207,4.763578534126282,556,0.00013357660827750806,0.2,0.0003,-0.002255539409816265,-0.0017161420546472073,3200.0,58.6393838
141,80,224,18048,0.018232707,0.095703125,0.039831459522247314,0.1333354413509369,4.766408562660217,560,0.0006358427926898003,0.2,0.0003,-0.02461836487054825,-0.011329046450555325,3200.0,58.6393838
142,81,224,18176,0.020173118,0.123046875,0.5040020942687988,0.1332859843969345,4.769588232040405,564,0.00022503182844957337,0.2,0.0003,-0.014544724486768246,-0.008984361309558153,3200.0,58.6393838
