time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/approx_kl,train/clip_fraction,train/explained_variance,train/std,train/entropy_loss,train/n_updates,train/value_loss,train/clip_range,train/learning_rate,train/loss,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
141,79,227,18048,0.009533608,0.048828125,-2.3345701694488525,0.13320308923721313,4.775254964828491,560,0.023621516884304583,0.2,0.0003,0.011176672764122486,-0.004704368533566594,2955.3333333333335,49.2133
142,80,227,18176,0.018796165,0.099609375,-2.605231285095215,0.13318714499473572,4.7762593030929565,564,0.005010168009903282,0.2,0.0003,-0.019321616739034653,-0.012196959927678108,2955.3333333333335,49.2133
143,80,227,18304,0.019213825,0.109375,-1.8282086849212646,0.1331707090139389,4.777201294898987,568,0.001868130813818425,0.2,0.0003,-0.011718034744262695,-0.008036136627197266,2955.3333333333335,49.2133
144,81,227,18432,0.026362833,0.140625,-0.21908509731292725,0.13314200937747955,4.778403639793396,572,0.00111633533379063,0.2,0.0003,-0.018941020593047142,-0.012101893546059728,2955.3333333333335,49.2133
145,81,227,18560,0.0323771,0.197265625,-0.1476653814315796,0.13312944769859314,4.779992699623108,576,0.0007130869053071365,0.2,0.0003,-0.015122562646865845,-0.01230604131706059,2955.3333333333335,49.2133
146,82,227,18688,0.010394723,0.05078125,0.33600062131881714,0.1331343799829483,4.7802077531814575,580,0.0008520633564330637,0.2,0.0003,-0.019804254174232483,-0.008322874549776316,2955.3333333333335,49.2133
147,82,227,18816,0.019254012,0.111328125,-1.9408531188964844,0.13314802944660187,4.779732704162598,584,0.001597815498826094,0.2,0.0003,-0.008768027648329735,-0.005344633711501956,2955.3333333333335,49.2133
148,83,227,18944,0.0026340093,0.0,-4.93593692779541,0.13316018879413605,4.778873682022095,588,0.0015035068790894002,0.2,0.0003,-0.005603529512882233,-0.0017755469307303429,2955.3333333333335,49.2133
149,83,227,19072,0.012128994,0.06640625,-0.444430947303772,0.13313975930213928,4.778754115104675,592,0.0008416718847001903,0.2,0.0003,-0.009623930789530277,-0.005481446627527475,2955.3333333333335,49.2133
150,84,227,19200,0.028754646,0.154296875,-1.5787451267242432,0.1331281214952469,4.780071139335632,596,0.0007574659102829173,0.2,0.0003,-0.023746661841869354,-0.017251485493034124,2955.3333333333335,49.2133
151,84,227,19328,0.012997374,0.078125,-2.269242286682129,0.13313661515712738,4.780269742012024,600,0.0007409028621623293,0.2,0.0003,-0.017615746706724167,-0.008671448566019535,2955.3333333333335,49.2133
152,85,227,19456,0.015907899,0.10546875,-1.9058306217193604,0.13315269351005554,4.779576897621155,604,0.0015226602845359594,0.2,0.0003,-0.011193016543984413,-0.007765232352539897,2955.3333333333335,49.2133
153,86,227,19584,0.021651376,0.107421875,-1.0172786712646484,0.1331748515367508,4.778470873832703,608,0.001756449812091887,0.2,0.0003,-0.021976687014102936,-0.013147987658157945,2955.3333333333335,49.2133
154,86,227,19712,0.014249397,0.0625,0.31168192625045776,0.13318735361099243,4.777302026748657,612,0.00041419565968681127,0.2,0.0003,-0.015373769216239452,-0.006737708114087582,2955.3333333333335,49.2133
155,87,227,19840,0.0195542,0.111328125,-3.9954733848571777,0.13318462669849396,4.776902437210083,616,0.0006699251680402085,0.2,0.0003,-0.022460412234067917,-0.01211360888555646,2955.3333333333335,49.2133
156,87,227,19968,0.029730767,0.15234375,-11.560556411743164,0.133186936378479,4.777115345001221,620,0.0013299589045345783,0.2,0.0003,-0.015576578676700592,-0.011028862092643976,2955.3333333333335,49.2133
157,88,227,20096,0.015608774,0.080078125,-10.529586791992188,0.13317516446113586,4.777081489562988,624,0.002985760453157127,0.2,0.0003,-0.0041620261035859585,-0.0036624243948608637,2955.3333333333335,49.2133
158,88,227,20224,0.011355501,0.052734375,-11.104371070861816,0.13316978514194489,4.777883768081665,628,0.0012743450934067369,0.2,0.0003,-0.022438369691371918,-0.010506980586796999,2955.3333333333335,49.2133
159,89,227,20352,0.044501264,0.234375,-1.2005305290222168,0.13315439224243164,4.778098821640015,632,0.00031906204822007567,0.2,0.0003,-0.019901489838957787,-0.01531076617538929,2955.3333333333335,49.2133
160,89,227,20480,0.01893247,0.1015625,-2.2768750190734863,0.13313406705856323,4.779302716255188,636,0.004202426876872778,0.2,0.0003,-0.013518287800252438,-0.009160711197182536,2955.3333333333335,49.2133
161,90,227,20608,0.0057191886,0.013671875,-10.625970840454102,0.13309074938297272,4.7808860540390015,640,0.0005470852483995259,0.2,0.0003,-0.013637817464768887,-0.004834216553717852,2955.3333333333335,49.2133
162,91,227,20736,0.010782823,0.06640625,-3.350048065185547,0.13303066790103912,4.783959269523621,644,0.000474407323054038,0.2,0.0003,-0.006988665089011192,-0.0027179187163710594,2946.1428571428573,48.32499971428571
163,91,227,20864,0.0072656437,0.02734375,0.01613330841064453,0.13298343122005463,4.787409663200378,648,1.5086847841739655,0.2,0.0003,0.7196647524833679,-0.00545555236749351,2946.1428571428573,48.32499971428571
164,92,227,20992,0.02280778,0.154296875,-1.7979023456573486,0.13294155895709991,4.790030598640442,652,0.00885445084713865,0.2,0.0003,0.00039242953062057495,-0.0070049946662038565,2946.1428571428573,48.32499971428571
165,92,227,21120,0.027540185,0.130859375,0.40032869577407837,0.13289691507816315,4.792580962181091,656,0.0026418096385896206,0.2,0.0003,-0.018197573721408844,-0.01238822634331882,2946.1428571428573,48.32499971428571
166,93,227,21248,0.0044390745,0.0078125,0.2679685354232788,0.1328701674938202,4.795024752616882,660,0.0020962769631296396,0.2,0.0003,-0.012769386172294617,-0.003396368585526943,2946.1428571428573,48.32499971428571
167,93,227,21376,0.008378718,0.037109375,0.5092802047729492,0.13285838067531586,4.796193599700928,664,0.0012054441322106868,0.2,0.0003,-0.0021038977429270744,0.0006857579573988914,2946.1428571428573,48.32499971428571
168,94,227,21504,0.009174991,0.04296875,0.1855100393295288,0.1328554004430771,4.796688795089722,668,0.001257859548786655,0.2,0.0003,-0.01902659982442856,-0.008407867746427655,2946.1428571428573,48.32499971428571
169,94,227,21632,0.010819906,0.056640625,-4.5483479499816895,0.13285787403583527,4.796742796897888,672,0.0016758287965785712,0.2,0.0003,-0.010187819600105286,-0.003931790124624968,2946.1428571428573,48.32499971428571
170,95,227,21760,0.012084617,0.048828125,-1.4344019889831543,0.13286621868610382,4.796471953392029,676,0.00372789881657809,0.2,0.0003,-0.028089068830013275,-0.013346139341592789,2946.1428571428573,48.32499971428571
171,96,227,21888,0.011168584,0.0546875,0.717149019241333,0.13286520540714264,4.796074390411377,680,0.001704802009044215,0.2,0.0003,-0.012663898058235645,-0.004184029647149146,2946.1428571428573,48.32499971428571
172,96,227,22016,0.0370214,0.1875,-2.057260036468506,0.13283851742744446,4.796658039093018,684,0.001805399195291102,0.2,0.0003,-0.011862827464938164,-0.011428883066400886,2946.1428571428573,48.32499971428571
173,97,227,22144,0.012674647,0.080078125,-13.675422668457031,0.13280841708183289,4.798554301261902,688,0.001726058719214052,0.2,0.0003,-0.004868086893111467,-0.0033137828577309847,2946.1428571428573,48.32499971428571
174,97,227,22272,0.014972968,0.076171875,-0.6632063388824463,0.1327846795320511,4.800233244895935,692,0.000831096840556711,0.2,0.0003,-0.019915441051125526,-0.011591088492423296,2946.1428571428573,48.32499971428571
175,98,227,22400,0.016213797,0.080078125,-0.3381791114807129,0.13275876641273499,4.801673650741577,696,0.0006238313217181712,0.2,0.0003,-0.022137487307190895,-0.012572938576340675,2946.1428571428573,48.32499971428571
176,98,227,22528,0.017328698,0.091796875,-2.2679362297058105,0.13272838294506073,4.803377032279968,700,0.0008210071828216314,0.2,0.0003,-0.019426938146352768,-0.010092460783198476,2946.1428571428573,48.32499971428571
177,99,227,22656,0.028177962,0.185546875,-2.487135648727417,0.1326843798160553,4.805496335029602,704,0.0006897968123666942,0.2,0.0003,-0.008220930583775043,-0.008857591310516,2946.1428571428573,48.32499971428571
178,99,227,22784,0.007434519,0.025390625,0.2850211262702942,0.13266462087631226,4.8078449964523315,708,0.001102686917874962,0.2,0.0003,-0.01892557181417942,-0.008466160856187344,2946.1428571428573,48.32499971428571
179,100,227,22912,0.006655765,0.029296875,-2.3153131008148193,0.13265331089496613,4.808649182319641,712,0.0008272359264083207,0.2,0.0003,-0.002125395927578211,0.0006993687711656094,2946.1428571428573,48.32499971428571
180,101,227,23040,0.033378422,0.16796875,-5.838383197784424,0.13263680040836334,4.80949592590332,716,0.0029744862695224583,0.2,0.0003,-0.03298003599047661,-0.022008091676980257,2946.1428571428573,48.32499971428571
181,101,227,23168,0.008778607,0.03515625,-10.192139625549316,0.13261443376541138,4.810665011405945,720,0.0003998070606030524,0.2,0.0003,-0.014191708527505398,-0.00649945717304945,2946.1428571428573,48.32499971428571
182,102,227,23296,0.01066638,0.048828125,-0.6244889497756958,0.1325850486755371,4.812151908874512,724,0.0006361512787407264,0.2,0.0003,-0.008413572795689106,-0.0035352539271116257,2946.1428571428573,48.32499971428571
183,102,227,23424,0.013644271,0.0703125,-0.9878602027893066,0.13253828883171082,4.814257860183716,728,0.0014538828691001981,0.2,0.0003,-0.023009872063994408,-0.010982036590576172,2946.1428571428573,48.32499971428571
184,103,227,23552,0.015186878,0.099609375,-1.1957619190216064,0.1324518620967865,4.817924737930298,732,0.0003208132620784454,0.2,0.0003,-0.006010956130921841,-0.004887890303507447,2946.1428571428573,48.32499971428571
185,104,227,23680,0.024205113,0.103515625,-4.071048259735107,0.13238734006881714,4.823053598403931,736,0.0002721481505432166,0.2,0.0003,-0.044650688767433167,-0.025843496434390545,2955.125,48.2396235
186,104,227,23808,0.008100752,0.03125,-0.06375682353973389,0.13234344124794006,4.82624888420105,740,1.976148009300232,0.2,0.0003,0.9022883772850037,-0.0003200115170329809,2955.125,48.2396235
187,105,227,23936,0.011237772,0.056640625,0.022768795490264893,0.13229699432849884,4.828899145126343,744,0.04144382872618735,0.2,0.0003,0.021523669362068176,-0.008958199061453342,2955.125,48.2396235
188,105,227,24064,0.0107466495,0.046875,-0.22942030429840088,0.13223661482334137,4.83201265335083,748,0.006925594934727997,0.2,0.0003,-0.014219850301742554,-0.008882090914994478,2955.125,48.2396235
189,106,227,24192,0.031757593,0.16796875,0.4763966202735901,0.13217578828334808,4.8357696533203125,752,0.0031088966061361134,0.2,0.0003,-0.02014676108956337,-0.014443472027778625,2955.125,48.2396235
190,106,227,24320,0.012966595,0.06640625,-0.16209006309509277,0.1321333348751068,4.839090704917908,756,0.003575972921680659,0.2,0.0003,-0.03001532517373562,-0.014652686659246683,2955.125,48.2396235
191,107,227,24448,0.0214326,0.123046875,-0.8335880041122437,0.13209328055381775,4.841463804244995,760,0.0024671181454323232,0.2,0.0003,-0.009698107838630676,-0.006891906261444092,2955.125,48.2396235
192,108,227,24576,0.0183942,0.103515625,0.5003648996353149,0.13202783465385437,4.8444260358810425,764,0.0016231395566137508,0.2,0.0003,-0.011436634697020054,-0.007595117436721921,2955.125,48.2396235
193,108,227,24704,0.012445437,0.068359375,-0.20983338356018066,0.13197223842144012,4.848447203636169,768,0.0015754512569401413,0.2,0.0003,-0.010974221862852573,-0.006385030224919319,2955.125,48.2396235
194,109,227,24832,0.031112194,0.13671875,-0.5260046720504761,0.13192500174045563,4.851489067077637,772,0.0010503441008040681,0.2,0.0003,-0.014761274680495262,-0.010415049735456705,2955.125,48.2396235
195,109,227,24960,0.007652404,0.025390625,-0.5400338172912598,0.13189317286014557,4.854061007499695,776,0.0012580105103552341,0.2,0.0003,-0.018557487055659294,-0.00670599564909935,2955.125,48.2396235
196,110,227,25088,0.018766837,0.099609375,-0.020704030990600586,0.1318560540676117,4.855969667434692,780,0.000909557449631393,0.2,0.0003,-0.017697734758257866,-0.00944871618412435,2955.125,48.2396235
197,110,227,25216,0.014949558,0.080078125,-0.3406754732131958,0.13181988894939423,4.8582741022109985,784,0.00072165275196312,0.2,0.0003,-0.017561551183462143,-0.008496611611917615,2955.125,48.2396235
198,111,227,25344,0.032921523,0.150390625,0.726402759552002,0.13178591430187225,4.860417008399963,788,0.00041841372149065137,0.2,0.0003,-0.02313266508281231,-0.014939165441319346,2955.125,48.2396235
199,111,227,25472,0.020418921,0.1328125,-0.8988229036331177,0.13174721598625183,4.862503290176392,792,0.0006338740131468512,0.2,0.0003,-0.007619058713316917,-0.0054450081661343575,2955.125,48.2396235
200,112,227,25600,0.019146,0.107421875,-1.0712761878967285,0.13172662258148193,4.864616513252258,796,0.0008796693437034264,0.2,0.0003,-0.03455908223986626,-0.018476963508874178,2955.125,48.2396235
201,113,227,25728,0.028093442,0.15625,-3.205470561981201,0.13172149658203125,4.865394473075867,800,0.0004629813847714104,0.2,0.0003,-0.011671009473502636,-0.009246255969628692,2955.125,48.2396235
202,113,227,25856,0.01758814,0.103515625,-0.457472562789917,0.1317404806613922,4.8652708530426025,804,0.0004191928273939993,0.2,0.0003,-0.01437331736087799,-0.008962091989815235,2955.125,48.2396235
203,114,227,25984,0.01449986,0.064453125,0.04126828908920288,0.13176795840263367,4.863763928413391,808,0.00038382186176022515,0.2,0.0003,-0.019698088988661766,-0.010256145149469376,2955.125,48.2396235
204,114,227,26112,0.014879329,0.107421875,0.08836793899536133,0.13178060948848724,4.8622682094573975,812,0.0008061612024903297,0.2,0.0003,-0.004099400248378515,-0.0034911029506474733,2955.125,48.2396235
205,115,227,26240,0.011041225,0.041015625,-1.5174047946929932,0.13179321587085724,4.861688137054443,816,0.0005313555811881088,0.2,0.0003,-0.024604452773928642,-0.010958004044368863,2955.125,48.2396235
206,115,227,26368,0.01938801,0.10546875,-2.2399284839630127,0.13179872930049896,4.860933184623718,820,0.0003234430041629821,0.2,0.0003,-0.012898536399006844,-0.006217867659870535,2955.125,48.2396235
207,116,227,26496,0.029746316,0.158203125,0.195834219455719,0.13180983066558838,4.860608816146851,824,0.00035542909608921036,0.2,0.0003,-0.02277563512325287,-0.014736466575413942,2955.125,48.2396235
208,117,227,26624,0.024465526,0.140625,-0.7489662170410156,0.13182364404201508,4.859757781028748,828,0.0005187111892155372,0.2,0.0003,-0.013271464966237545,-0.008265915559604764,2955.125,48.2396235
209,117,227,26752,0.012091108,0.0703125,-1.1078481674194336,0.13181807100772858,4.85926079750061,832,0.00033320645889034495,0.2,0.0003,-0.01640709489583969,-0.006776777328923345,2955.125,48.2396235
210,118,227,26880,0.027939389,0.134765625,-1.05604887008667,0.13177241384983063,4.860365152359009,836,0.0002773918822640553,0.2,0.0003,-0.0133693041279912,-0.010243203258141875,2976.777777777778,48.757870555555556
211,118,227,27008,0.0123496335,0.052734375,0.11043459177017212,0.13173778355121613,4.863344311714172,840,1.8223104774951935,0.2,0.0003,0.8238884210586548,-0.0077955713495612144,2976.777777777778,48.757870555555556
212,119,227,27136,0.015666688,0.080078125,-0.0609515905380249,0.13170330226421356,4.86515200138092,844,0.026535363111179322,0.2,0.0003,0.014447057619690895,-0.0074370254296809435,2976.777777777778,48.757870555555556
213,119,227,27264,0.007994166,0.029296875,0.6684830188751221,0.1316727101802826,4.867385268211365,848,0.012140661187004298,0.2,0.0003,-0.005138039588928223,-0.00596525426954031,2976.777777777778,48.757870555555556
214,120,227,27392,0.022078246,0.1328125,0.6839760541915894,0.13165263831615448,4.868935585021973,852,0.005949706886895001,0.2,0.0003,-0.008806118741631508,-0.007129002595320344,2976.777777777778,48.757870555555556
215,120,227,27520,0.010374847,0.048828125,0.5026336312294006,0.13161879777908325,4.870356559753418,856,0.003891671367455274,0.2,0.0003,-0.008603017777204514,-0.0031332606449723244,2976.777777777778,48.757870555555556
216,121,227,27648,0.008797696,0.03515625,-0.10059559345245361,0.13158418238162994,4.872615933418274,860,0.0033291187864961103,0.2,0.0003,-0.011778600513935089,-0.003763637854717672,2976.777777777778,48.757870555555556
217,122,227,27776,0.039313283,0.22265625,0.633807897567749,0.1315726935863495,4.874235153198242,864,0.002444291196297854,0.2,0.0003,-0.013014373369514942,-0.012833811808377504,2976.777777777778,48.757870555555556
218,122,227,27904,0.009366247,0.037109375,0.461566686630249,0.13157978653907776,4.874495148658752,868,0.002280309417983517,0.2,0.0003,-0.01161701325327158,-0.0043591102585196495,2976.777777777778,48.757870555555556
219,123,227,28032,0.026545998,0.138671875,0.8224601149559021,0.1315782070159912,4.874091625213623,872,0.0016798083379399031,0.2,0.0003,-0.03677372261881828,-0.020883322227746248,2976.777777777778,48.757870555555556
220,123,227,28160,0.028916078,0.162109375,0.07964116334915161,0.13156159222126007,4.874558448791504,876,0.0037081164191477,0.2,0.0003,-0.012969359755516052,-0.007745420793071389,2976.777777777778,48.757870555555556
221,124,227,28288,0.016977511,0.08984375,-0.5714266300201416,0.1315254420042038,4.875949382781982,880,0.0028836081182816997,0.2,0.0003,-0.011750155128538609,-0.004897030652500689,2976.777777777778,48.757870555555556
222,124,227,28416,0.010844227,0.056640625,-0.5027174949645996,0.13146063685417175,4.878721356391907,884,0.001976527608348988,0.2,0.0003,-0.008848253637552261,-0.0044137712102383375,2976.777777777778,48.757870555555556
223,125,227,28544,0.022005145,0.134765625,-2.029069185256958,0.1313968449831009,4.882879018783569,888,0.0015007881593191996,0.2,0.0003,-0.03411213681101799,-0.017649665474891663,2976.777777777778,48.757870555555556
224,125,227,28672,0.02985512,0.17578125,-1.9953575134277344,0.13135038316249847,4.886372327804565,892,0.001147395552834496,0.2,0.0003,-0.009631204418838024,-0.00893800612539053,2976.777777777778,48.757870555555556
225,126,227,28800,0.029833045,0.15625,0.45035266876220703,0.13131257891654968,4.888937711715698,896,0.000698862575518433,0.2,0.0003,-0.026673777028918266,-0.017677889205515385,2976.777777777778,48.757870555555556
226,126,227,28928,0.029313263,0.162109375,0.4537471532821655,0.13128629326820374,4.891083002090454,900,0.0006048725263099186,0.2,0.0003,-0.02978190965950489,-0.018921982496976852,2976.777777777778,48.757870555555556
227,127,227,29056,0.036827553,0.1796875,0.1149243712425232,0.1312684565782547,4.892400741577148,904,0.0008217240101657808,0.2,0.0003,-0.012928500771522522,-0.011546067893505096,2976.777777777778,48.757870555555556
228,128,227,29184,0.017403055,0.103515625,0.3614063858985901,0.13124144077301025,4.89368748664856,908,0.0005430352393887006,0.2,0.0003,-0.015773160383105278,-0.00862071430310607,2976.777777777778,48.757870555555556
229,128,227,29312,0.021241028,0.109375,-3.98770809173584,0.13121356070041656,4.895348072052002,912,0.0006545676587847993,0.2,0.0003,-0.02401958964765072,-0.013149162754416466,2976.777777777778,48.757870555555556
230,129,227,29440,0.015924048,0.08984375,-1.4179084300994873,0.13120020925998688,4.896912336349487,916,0.0009616483876015991,0.2,0.0003,-0.01706455647945404,-0.00952883344143629,2976.777777777778,48.757870555555556
231,129,228,29568,0.02254702,0.119140625,-5.966439723968506,0.13118627667427063,4.897484183311462,920,0.0007373359403572977,0.2,0.0003,-0.02373124472796917,-0.013915032846853137,2976.777777777778,48.757870555555556
232,130,228,29696,0.04752337,0.236328125,-4.2987565994262695,0.13116562366485596,4.898587346076965,924,0.00017831447621574625,0.2,0.0003,-0.01792294718325138,-0.016675915569067,2976.777777777778,48.757870555555556
233,130,228,29824,0.022059223,0.130859375,-6.353549003601074,0.13114747405052185,4.899825692176819,928,0.0003149402473354712,0.2,0.0003,-0.013906055130064487,-0.00774172879755497,2976.777777777778,48.757870555555556
234,131,228,29952,0.02059187,0.12109375,-0.03245365619659424,0.13112469017505646,4.901018738746643,932,0.00044173162314109504,0.2,0.0003,-0.010118620470166206,-0.006607847288250923,2976.777777777778,48.757870555555556
235,131,227,30080,0.016249012,0.083984375,-1.5056796073913574,0.13111475110054016,4.902255415916443,936,0.00030722392693860456,0.2,0.0003,-0.02895624004304409,-0.014950433047488332,2999.1,49.5193991
236,132,227,30208,0.017557452,0.099609375,0.22679388523101807,0.1310994178056717,4.902754545211792,940,0.0010876352316699922,0.2,0.0003,-0.02219638042151928,-0.011231380049139261,2999.1,49.5193991
237,133,227,30336,0.033823468,0.18359375,-4.63132381439209,0.13108235597610474,4.903923153877258,944,0.002274402300827205,0.2,0.0003,-0.022561004385352135,-0.016281227581202984,2999.1,49.5193991
238,133,227,30464,0.024057716,0.134765625,-1.9576835632324219,0.13104470074176788,4.905243277549744,948,0.0004172574044787325,0.2,0.0003,-0.00782718975096941,-0.00535203330218792,2999.1,49.5193991
239,134,227,30592,0.014769984,0.072265625,-1.1369988918304443,0.13099519908428192,4.9079777002334595,952,0.0005104224546812475,0.2,0.0003,-0.01267408300191164,-0.0056069390848279,2999.1,49.5193991
240,134,227,30720,0.012327362,0.056640625,-1.5381498336791992,0.13094329833984375,4.910987615585327,956,0.00031442721956409514,0.2,0.0003,-0.013970729894936085,-0.005655909888446331,2999.1,49.5193991
241,135,227,30848,0.016464267,0.083984375,-0.46425557136535645,0.13088983297348022,4.914252042770386,960,0.00035456474870443344,0.2,0.0003,-0.008260098285973072,-0.004336618119850755,2999.1,49.5193991
242,135,227,30976,0.023829948,0.140625,0.22276943922042847,0.1308368742465973,4.917454361915588,964,0.0016901956259971485,0.2,0.0003,-0.01546622347086668,-0.011013631708920002,2999.1,49.5193991
243,136,227,31104,0.026757047,0.12109375,0.6501855254173279,0.13077279925346375,4.920918345451355,968,0.0003955953579861671,0.2,0.0003,-0.02302553877234459,-0.012321955058723688,2999.1,49.5193991
244,136,227,31232,0.019377012,0.140625,-5.584677219390869,0.130705326795578,4.924996852874756,972,0.0006037643397576176,0.2,0.0003,-0.003138402011245489,-0.0024864855222404003,2999.1,49.5193991
245,137,227,31360,0.011958674,0.0546875,-0.4129441976547241,0.13066351413726807,4.928662657737732,976,0.00028282929270062596,0.2,0.0003,-0.02452719397842884,-0.010132862720638514,2999.1,49.5193991
246,138,227,31488,0.012574951,0.08203125,-18.558673858642578,0.13063430786132812,4.930772423744202,980,0.0007806563953636214,0.2,0.0003,-0.0059105283580720425,-0.0003130161203444004,2999.1,49.5193991
247,138,227,31616,0.008496625,0.02734375,-3.1051430702209473,0.13060308992862701,4.93261992931366,984,0.0004322554814280011,0.2,0.0003,-0.011240635998547077,-0.0031365714967250824,2999.1,49.5193991
248,139,227,31744,0.023066897,0.140625,-8.040878295898438,0.130569189786911,4.934618234634399,988,0.0006222978117875755,0.2,0.0003,-0.020920198410749435,-0.013428269885480404,2999.1,49.5193991
249,139,227,31872,0.035692167,0.20703125,-4.191778659820557,0.13053935766220093,4.936616659164429,992,0.0003253316899645142,0.2,0.0003,-0.016383832320570946,-0.013798614963889122,2999.1,49.5193991
250,140,227,32000,0.019860242,0.10546875,-0.04339945316314697,0.1305023729801178,4.93854546546936,996,0.00020013102403027005,0.2,0.0003,-0.019545290619134903,-0.011080733267590404,2999.1,49.5193991
251,140,227,32128,0.026742933,0.146484375,-3.0487470626831055,0.13046449422836304,4.940971612930298,1000,0.00023804386000847444,0.2,0.0003,-0.022399641573429108,-0.011889985529705882,2999.1,49.5193991
252,141,227,32256,0.041825354,0.2265625,-1.0712881088256836,0.13043494522571564,4.943091988563538,1004,0.00035267350904177874,0.2,0.0003,-0.009606844745576382,-0.010282140923663974,2999.1,49.5193991
253,142,227,32384,0.018103952,0.09765625,-0.36829590797424316,0.13040894269943237,4.944786071777344,1008,0.0006167788815218955,0.2,0.0003,-0.011573965661227703,-0.005335963913239539,2999.1,49.5193991
254,142,227,32512,0.040512256,0.20703125,-0.04350626468658447,0.130386620759964,4.946363568305969,1012,0.00041796639561653137,0.2,0.0003,-0.015867585316300392,-0.014396852347999811,2999.1,49.5193991
255,143,227,32640,0.0128495535,0.072265625,-31.4278564453125,0.13037799298763275,4.947532296180725,1016,0.0007511450094170868,0.2,0.0003,-0.014897197484970093,-0.008152155205607414,2999.1,49.5193991
256,143,227,32768,0.011675769,0.052734375,-19.93608856201172,0.13037090003490448,4.947828054428101,1020,0.00026022566817118786,0.2,0.0003,-0.018420981243252754,-0.007847433327697217,2999.1,49.5193991
257,144,227,32896,0.022685418,0.12890625,-1.4922442436218262,0.13032379746437073,4.949069380760193,1024,0.0004538305729511194,0.2,0.0003,-0.007286501582711935,-0.005696743726730347,2999.1,49.5193991
258,144,227,33024,0.015709827,0.080078125,-2.653165102005005,0.1302744299173355,4.952350735664368,1028,0.0003819919002125971,0.2,0.0003,-0.03866605460643768,-0.016945084207691252,2999.1,49.5193991
259,145,227,33152,0.041570246,0.21875,-4.656152248382568,0.13024160265922546,4.95500922203064,1032,0.00018406097296974622,0.2,0.0003,-0.019411886110901833,-0.014550514053553343,2999.1,49.5193991
260,146,227,33280,0.027618736,0.15625,-9.376714706420898,0.13021045923233032,4.956934213638306,1036,0.00018662241200217977,0.2,0.0003,-0.010312570258975029,-0.007561678532510996,3017.3636363636365,50.007631272727274
261,146,227,33408,0.019529626,0.119140625,0.8683831691741943,0.1301834136247635,4.958796739578247,1040,0.0013577999779954553,0.2,0.0003,-0.024097220972180367,-0.012820824747905135,3017.3636363636365,50.007631272727274
262,147,227,33536,0.017200448,0.087890625,-6.527447700500488,0.13015811145305634,4.960372090339661,1044,0.0011578471749089658,0.2,0.0003,-0.009883774444460869,-0.00407076021656394,3017.3636363636365,50.007631272727274
263,147,227,33664,0.022401048,0.125,-5.355579853057861,0.1301301121711731,4.962016224861145,1048,0.0003725992064573802,0.2,0.0003,-0.01720123179256916,-0.010864469688385725,3017.3636363636365,50.007631272727274
264,148,227,33792,0.029723829,0.1484375,-6.741026401519775,0.13009881973266602,4.963818311691284,1052,0.000236553605645895,0.2,0.0003,-0.016503605991601944,-0.01207452965900302,3017.3636363636365,50.007631272727274
265,148,227,33920,0.020064827,0.103515625,-1.1892168521881104,0.13006024062633514,4.965899109840393,1056,0.00015158570386120118,0.2,0.0003,-0.025905806571245193,-0.01311235479079187,3017.3636363636365,50.007631272727274
266,149,227,34048,0.015197763,0.08984375,-1.0591180324554443,0.13002651929855347,4.968285799026489,1060,0.0001841469857026823,0.2,0.0003,-0.010031424462795258,-0.004306479124352336,3017.3636363636365,50.007631272727274
267,150,227,34176,0.025077792,0.15625,-7.515314102172852,0.1300109326839447,4.969938516616821,1064,0.00020066469005541876,0.2,0.0003,-0.009712972678244114,-0.007815457182005048,3017.3636363636365,50.007631272727274
268,150,227,34304,0.017364578,0.087890625,-2.5050036907196045,0.12997668981552124,4.971143841743469,1068,0.0002135535833076574,0.2,0.0003,-0.021075483411550522,-0.010704906657338142,3017.3636363636365,50.007631272727274
269,151,227,34432,0.030793745,0.173828125,-5.116627216339111,0.12994280457496643,4.973486542701721,1072,0.000630747206741944,0.2,0.0003,-0.008810438215732574,-0.006657409481704235,3017.3636363636365,50.007631272727274
270,151,227,34560,0.025296062,0.130859375,-37.79865646362305,0.1299097239971161,4.9754486083984375,1076,0.00019369294750504196,0.2,0.0003,-0.028660940006375313,-0.016475860495120287,3017.3636363636365,50.007631272727274
271,152,227,34688,0.014679205,0.09765625,-10.410876274108887,0.12985877692699432,4.977848529815674,1080,0.00024816229779389687,0.2,0.0003,0.00070328323636204,-0.0010733287781476974,3017.3636363636365,50.007631272727274
272,152,228,34816,0.021014022,0.1171875,-1.3161687850952148,0.1298161745071411,4.980914950370789,1084,0.00037082608469063416,0.2,0.0003,-0.022463086992502213,-0.013433430343866348,3017.3636363636365,50.007631272727274
273,153,228,34944,0.015672645,0.08203125,-0.9578249454498291,0.1297788769006729,4.983322381973267,1088,0.0002828684082487598,0.2,0.0003,-0.01598535291850567,-0.007707981858402491,3017.3636363636365,50.007631272727274
274,153,228,35072,0.034926545,0.19140625,-1.3453648090362549,0.12973685562610626,4.985657095909119,1092,0.0013824927154928446,0.2,0.0003,-0.011510476469993591,-0.010555967222899199,3017.3636363636365,50.007631272727274
275,154,228,35200,0.024077736,0.130859375,-1.5119202136993408,0.12969940900802612,4.988227009773254,1096,0.0010803360637510195,0.2,0.0003,-0.033108457922935486,-0.018005978781729937,3017.3636363636365,50.007631272727274
