# {"config": {"dt": 0.002, "kind": "pendulum", "torque_limit_nm": 2.0}, "initial_command_history": "zero", "name": "calibration_1", "sampling": "state_then_command_then_next_state", "schema_version": 1, "split": "calibration"}
time_s,command_torque_nm,position_rad,velocity_rad_s,next_position_rad,next_velocity_rad_s
0.0,0.27961172579016785,6.947235373208621e-05,-0.004675712311912167,-6.77715665930241e-05,-0.001366177638633724
0.002,0.28666321967471037,-6.77715665930241e-05,-0.001366177638633724,0.00013258532441610336,9.539166791142663e-05
0.004,0.29368597624078524,0.00013258532441610336,9.539166791142663e-05,-0.0004194587904077839,0.015929785694994574
0.006,0.30067290351246667,-0.0004194587904077839,0.015929785694994574,-0.00017150143411514526,0.027246990395499222
0.008,0.3076169273707555,-0.00017150143411514526,0.027246990395499222,-0.00018033133984651475,0.04106243920201793
0.01,0.31451099962152645,-0.00018033133984651475,0.04106243920201793,0.00031851107937124265,0.0518933781243856
0.012,0.32134810603544833,0.00031851107937124265,0.0518933781243856,0.0004968859398738494,0.059526594055072185
0.014,0.32812127435062927,0.0004968859398738494,0.059526594055072185,0.0008033250461331063,0.07244676736485327
0.016,0.3348235822287809,0.0008033250461331063,0.07244676736485327,0.0004030419409966383,0.08512773775932317
0.018000000000000002,0.3414481651557477,0.0004030419409966383,0.08512773775932317,0.000571278717458915,0.09471160390890805
0.02,0.34798822427731346,0.000571278717458915,0.09471160390890805,0.0009521857062689758,0.10629171002609328
0.022,0.35443703416127015,0.0009521857062689758,0.10629171002609328,0.0013572096354020457,0.11788071871892526
0.024,0.3607879504768194,0.0013572096354020457,0.11788071871892526,0.0019234102828291195,0.12694910390612896
0.026000000000000002,0.3670344175824711,0.0019234102828291195,0.12694910390612896,0.0020249483693161297,0.143090732643444
0.028,0.3731699760137107,0.0020249483693161297,0.143090732643444,0.002042708384190593,0.15669099148825472
0.03,0.37918826986182025,0.002042708384190593,0.15669099148825472,0.00232723545214367,0.16357952470622195
0.032,0.3850830540353632,0.00232723545214367,0.16357952470622195,0.003161441816586424,0.17897802442237648
0.034,0.39084820139598,0.003161441816586424,0.17897802442237648,0.0030164035441149653,0.19600853584875094
0.036000000000000004,0.3964777097602837,0.0030164035441149653,0.19600853584875094,0.003498404651090019,0.20868734477848938
0.038,0.4019657087598003,0.003498404651090019,0.20868734477848938,0.004471653401419308,0.22259492931545188
0.04,0.4073064665510612,0.004471653401419308,0.22259492931545188,0.0042665383158960206,0.23519546999737567
0.042,0.4124943963681269,0.0042665383158960206,0.23519546999737567,0.0050789485214907245,0.25046031810407515
0.044,0.41752406291000393,0.0050789485214907245,0.25046031810407515,0.005896552621094606,0.2676998753963343
0.046,0.42239018855560584,0.005896552621094606,0.2676998753963343,0.0061216265257093855,0.28300805780897464
0.048,0.42708765939910637,0.0061216265257093855,0.28300805780897464,0.006662327303801963,0.29637249050353764
0.05,0.4316115310987425,0.006662327303801963,0.29637249050353764,0.007585122377656353,0.3161072125923497
0.052000000000000005,0.43595703453233614,0.007585122377656353,0.3161072125923497,0.008181255789447348,0.33247303444625553
0.054,0.4401195812530283,0.008181255789447348,0.33247303444625553,0.009202662738971976,0.34907218691645536
0.056,0.44409476873894865,0.009202662738971976,0.34907218691645536,0.00952195617466737,0.3651523120771246
0.058,0.4478783854307784,0.00952195617466737,0.3651523120771246,0.010782870281101224,0.3845161563210002
0.06,0.4514664155514128,0.010782870281101224,0.3845161563210002,0.011053768731555369,0.3996954002965945
0.062,0.45485504370217533,0.011053768731555369,0.3996954002965945,0.012103744576982434,0.4157177102154953
0.064,0.45804065923029585,0.012103744576982434,0.4157177102154953,0.012666169578968347,0.43372994766986195
0.066,0.4610198603626282,0.012666169578968347,0.43372994766986195,0.013584146082253657,0.450372611154616
0.068,0.46378945810084876,0.013584146082253657,0.450372611154616,0.014904840430287848,0.46918658178945233
0.07,0.46634647987365596,0.014904840430287848,0.46918658178945233,0.0155923545396884,0.4922964136097243
0.07200000000000001,0.4686881729417665,0.0155923545396884,0.4922964136097243,0.016627429187974017,0.5099687469281946
0.074,0.4708120075517912,0.016627429187974017,0.5099687469281946,0.017587086451654407,0.5235914020699415
0.076,0.4727156798353611,0.017587086451654407,0.5235914020699415,0.018517072494074433,0.5458136410278837
0.078,0.4743971144501672,0.018517072494074433,0.5458136410278837,0.019798019389721457,0.5581335797523072
0.08,0.47585446695987477,0.019798019389721457,0.5581335797523072,0.020805437411455793,0.579892916194442
0.082,0.4770861259501745,0.020805437411455793,0.579892916194442,0.022092789015224608,0.5965742094924633
0.084,0.47809071487853344,0.022092789015224608,0.5965742094924633,0.02355873333110846,0.6168365307538188
0.08600000000000001,0.47886709365551805,0.02355873333110846,0.6168365307538188,0.024877027263862452,0.6330946744348643
0.088,0.4794143599558702,0.024877027263862452,0.6330946744348643,0.026185415731307667,0.65192111374
0.09,0.47973185025782444,0.026185415731307667,0.65192111374,0.027944962692016285,0.6701867937487591
0.092,0.4798191406094733,0.027944962692016285,0.6701867937487591,0.02862535644672156,0.6871803791256706
0.094,0.4796760471212958,0.02862535644672156,0.6871803791256706,0.030213781674960746,0.7040147090464944
0.096,0.47930262618428343,0.030213781674960746,0.7040147090464944,0.03139410052604239,0.7186467192572777
0.098,0.4786991744134109,0.03139410052604239,0.7186467192572777,0.03295546701185998,0.7346123214499982
0.1,0.47786622831651715,0.03295546701185998,0.7346123214499982,0.034343898504934384,0.7530704444506104
0.10200000000000001,0.47680456368897584,0.034343898504934384,0.7530704444506104,0.03622080154779816,0.7678791872195648
0.10400000000000001,0.4755151947348526,0.03622080154779816,0.7678791872195648,0.03756263829215694,0.7874506406244685
0.106,0.47399937291555766,0.03756263829215694,0.7874506406244685,0.03918222618674985,0.8057800122293288
0.108,0.4722585855273197,0.03918222618674985,0.8057800122293288,0.04070136469190721,0.8188750131968268
0.11,0.4702945540091162,0.04070136469190721,0.8188750131968268,0.04290488693722012,0.8317964968739933
0.112,0.46810923198300575,0.04290488693722012,0.8317964968739933,0.04416776896299849,0.851385336390868
0.114,0.4657048030291184,0.04416776896299849,0.851385336390868,0.04593399014143992,0.8624578100021059
0.116,0.46308367819786045,0.04593399014143992,0.8624578100021059,0.04777957399821655,0.8766309461944759
0.11800000000000001,0.4602484932621987,0.04777957399821655,0.8766309461944759,0.04932709601169205,0.896469197951994
0.12,0.45720210571318154,0.04932709601169205,0.896469197951994,0.05135765650546704,0.9080357325966665
0.122,0.4539475915021558,0.05135765650546704,0.9080357325966665,0.05323436850585774,0.9217697410686954
0.124,0.45048824153342476,0.05323436850585774,0.9217697410686954,0.0549519995463266,0.9366505071832553
0.126,0.44682755791138384,0.0549519995463266,0.9366505071832553,0.05704612781858709,0.9465852230458376
0.128,0.44296924994644904,0.05704612781858709,0.9465852230458376,0.05886593529460839,0.957825580228127
0.13,0.4389172299243751,0.05886593529460839,0.957825580228127,0.06074697140142933,0.9724291295989034
0.132,0.4346756086438278,0.06074697140142933,0.9724291295989034,0.06320234405778764,0.9847342826035305
0.134,0.43024869072734573,0.06320234405778764,0.9847342826035305,0.06482633400268027,0.9945278064172954
0.136,0.42564096971108506,0.06482633400268027,0.9945278064172954,0.06664522281864667,1.0049063947117054
0.138,0.42085712291899535,0.06664522281864667,1.0049063947117054,0.06909844456764647,1.0123203825005194
0.14,0.41590200612732364,0.06909844456764647,1.0123203825005194,0.07065472089347295,1.0297627094788997
0.14200000000000002,0.410780648025585,0.07065472089347295,1.0297627094788997,0.07286985706158666,1.0377418084684715
0.14400000000000002,0.40549824448037064,0.07286985706158666,1.0377418084684715,0.07494467612588214,1.0442648054944608
0.146,0.40006015260859284,0.07494467612588214,1.0442648054944608,0.0772438131759926,1.054406893244471
0.148,0.3944718846669847,0.0772438131759926,1.054406893244471,0.07908089752561677,1.0595008104702524
0.15,0.3887391017648838,0.07908089752561677,1.0595008104702524,0.08110997254189405,1.0686924771756001
0.152,0.3828676074075331,0.08110997254189405,1.0686924771756001,0.08371061265749545,1.0771567162084166
0.154,0.37686334087732526,0.08371061265749545,1.0771567162084166,0.08595904810696987,1.0841065638730185
0.156,0.3707323704606059,0.08595904810696987,1.0841065638730185,0.08784065596252391,1.0939370327958327
0.158,0.36448088652782623,0.08784065596252391,1.0939370327958327,0.08992969029440165,1.1001367798405084
0.16,0.3581151944750058,0.08992969029440165,1.1001367798405084,0.09247745808990589,1.102116078603391
0.162,0.3516417075346253,0.09247745808990589,1.102116078603391,0.09462371569638989,1.105346631802274
0.164,0.3450669394642193,0.09462371569638989,1.105346631802274,0.09697663464433615,1.1123491669610888
0.166,0.3383974971210778,0.09697663464433615,1.1123491669610888,0.09913243031960879,1.1152232608446533
0.168,0.3316400729316016,0.09913243031960879,1.1152232608446533,0.1013482613330065,1.1173661379771571
0.17,0.3248014372639708,0.1013482613330065,1.1173661379771571,0.10359272815466485,1.118073931794539
0.17200000000000001,0.31788843071290124,0.10359272815466485,1.118073931794539,0.10588386743756782,1.1244148165151755
0.17400000000000002,0.3109079563053653,0.10588386743756782,1.1244148165151755,0.10814256975183273,1.125989766463373
0.176,0.3038669716362395,0.10814256975183273,1.125989766463373,0.11013948713924555,1.1265377761304174
0.178,0.2967724809429281,0.11013948713924555,1.1265377761304174,0.11243623621510329,1.1267811887361832
0.18,0.28963152712807816,0.11243623621510329,1.1267811887361832,0.11459094618138639,1.1307859266390583
0.182,0.2824511837395606,0.11459094618138639,1.1307859266390583,0.11700392078473933,1.125696310316881
0.184,0.2752385469169437,0.11700392078473933,1.125696310316881,0.11925327107688778,1.125882572262297
0.186,0.26800072731372243,0.11925327107688778,1.125882572262297,0.12130234649586008,1.124085473941251
0.188,0.2607448420045931,0.12130234649586008,1.124085473941251,0.12348141638772851,1.1234804143338788
0.19,0.2534780063870847,0.12348141638772851,1.1234804143338788,0.12615755107475574,1.120299644325861
0.192,0.24620732608685778,0.12615755107475574,1.120299644325861,0.12867272718489006,1.1202252194775666
0.194,0.23893988887598408,0.12867272718489006,1.1202252194775666,0.13043271700601658,1.113425595802053
0.196,0.2316827566135004,0.13043271700601658,1.113425595802053,0.13237613017183883,1.1129723443850073
0.198,0.22444295721750737,0.13237613017183883,1.1129723443850073,0.1346699955981534,1.107472802046879
0.2,0.21722747667804398,0.1346699955981534,1.107472802046879,0.13694573903702753,1.1032380288226213
0.202,0.21004325111992764,0.13694573903702753,1.1032380288226213,0.13897100278157834,1.0949951872688046
0.20400000000000001,0.2028971589246823,0.13897100278157834,1.0949951872688046,0.1412603791009373,1.0903546513895475
0.20600000000000002,0.19579601292062065,0.1412603791009373,1.0903546513895475,0.14367403612996255,1.084867337996634
0.20800000000000002,0.18874655265005807,0.14367403612996255,1.084867337996634,0.14597228691197484,1.0750454857457141
0.21,0.18175543672255223,0.14597228691197484,1.0750454857457141,0.14803067303082018,1.0689846649460566
0.212,0.17482923526296096,0.14803067303082018,1.0689846649460566,0.15000438106219297,1.061288860212491
0.214,0.16797442246300454,0.15000438106219297,1.061288860212491,0.15203915815571897,1.054654826663568
0.216,0.16119736924489517,0.15203915815571897,1.054654826663568,0.15429574267678867,1.0472632828483583
0.218,0.15450433604547037,0.15429574267678867,1.0472632828483583,0.15656311295880876,1.0347252383086167
0.22,0.1479014657291272,0.15656311295880876,1.0347252383086167,0.158311290012886,1.0289638170622326
0.222,0.14139477663770517,0.158311290012886,1.0289638170622326,0.1598915941112718,1.0161020233917366
0.224,0.1349901557853107,0.1598915941112718,1.0161020233917366,0.16211144669795016,1.0080996838365806
0.226,0.12869335220590378,0.16211144669795016,1.0080996838365806,0.16410812471975933,0.994069400079155
0.228,0.12250997046129748,0.16410812471975933,0.994069400079155,0.16642004269002783,0.985256533145549
0.23,0.11644546431703258,0.16642004269002783,0.985256533145549,0.16847236883779249,0.9692347584019211
0.232,0.11050513059339548,0.16847236883779249,0.9692347584019211,0.17035591411955023,0.9641882519000718
0.234,0.10469410319865,0.17035591411955023,0.9641882519000718,0.17221581887283188,0.9503511734704008
0.23600000000000002,0.09901734735133944,0.17221581887283188,0.9503511734704008,0.173963168682243,0.9380181258079996
0.23800000000000002,0.09347965399830005,0.173963168682243,0.9380181258079996,0.1758189411652945,0.9214074575718927
0.24,0.08808563443480047,0.1758189411652945,0.9214074575718927,0.17760780048182445,0.9082923592662888
0.242,0.0828397151329893,0.17760780048182445,0.9082923592662888,0.17928839422208398,0.8955563352894568
0.244,0.07774613278459389,0.17928839422208398,0.8955563352894568,0.18126854619192614,0.8811768123486903
0.246,0.07280892956356477,0.18126854619192614,0.8811768123486903,0.18282238902810702,0.8670202691956714
0.248,0.06803194861410988,0.18282238902810702,0.8670202691956714,0.184080403288697,0.8549880915659368
0.25,0.06341882976929811,0.184080403288697,0.8549880915659368,0.18602368733422994,0.8362204556695327
0.252,0.058973005505153275,0.18602368733422994,0.8362204556695327,0.18799343787990752,0.8223035043493976
0.254,0.05469769713488129,0.18799343787990752,0.8223035043493976,0.18958647819022237,0.8079566366256006
0.256,0.05059591124760218,0.18958647819022237,0.8079566366256006,0.19125909426987323,0.791569223416686
0.258,0.046670436395673615,0.19125909426987323,0.791569223416686,0.19218665681504524,0.7740718581962267
0.26,0.04292384003440844,0.19218665681504524,0.7740718581962267,0.19404726502917297,0.7586030496339757
0.262,0.03935846571769694,0.19404726502917297,0.7586030496339757,0.19588380252912413,0.7413211485040117
0.264,0.03597643055274999,0.19588380252912413,0.7413211485040117,0.19729602963369758,0.7213487057231794
0.266,0.03277962291688122,0.19729602963369758,0.7213487057231794,0.19840076138138518,0.7089017186378073
0.268,0.02976970043894525,0.19840076138138518,0.7089017186378073,0.19972897412666749,0.6938477226509004
0.27,0.026948088247742252,0.19972897412666749,0.6938477226509004,0.20164500125119958,0.6775079780525631
0.272,0.02431597748939404,0.20164500125119958,0.6775079780525631,0.20304454554472726,0.656773792050392
0.274,0.021874324115384786,0.20304454554472726,0.656773792050392,0.2039710289297744,0.6395111278414811
0.276,0.01962384794265104,0.2039710289297744,0.6395111278414811,0.20505236911729985,0.6230295154739065
0.278,0.017565031986788493,0.20505236911729985,0.6230295154739065,0.2063996509027743,0.6025407967919075
0.28,0.01569812206913193,0.2063996509027743,0.6025407967919075,0.20772619648620141,0.5856256075397623
0.28200000000000003,0.014023126698147814,0.20772619648620141,0.5856256075397623,0.20862893430651075,0.5673372539229737
0.28400000000000003,0.012539817225262484,0.20862893430651075,0.5673372539229737,0.2095977788970161,0.5476668197171242
0.28600000000000003,0.011247728274934754,0.2095977788970161,0.5476668197171242,0.21089714697443532,0.5300563298223958
0.28800000000000003,0.010146158448464004,0.21089714697443532,0.5300563298223958,0.21184180079824005,0.5134844128589541
0.29,0.009234171300712163,0.21184180079824005,0.5134844128589541,0.21262205672121562,0.49726607694818425
0.292,0.008510596588600206,0.21262205672121562,0.49726607694818425,0.21387684242085983,0.4782267947957468
0.294,0.00797403178993053,0.21387684242085983,0.4782267947957468,0.21495640173521238,0.46153811979753245
0.296,0.007622843890772307,0.21495640173521238,0.46153811979753245,0.21612299079372613,0.44051778644705947
0.298,0.007455171439340463,0.21612299079372613,0.44051778644705947,0.21647695551491614,0.4210342449161202
0.3,0.00746892686398859,0.21647695551491614,0.4210342449161202,0.21732487907586331,0.40265532950626653
0.302,0.0076617990526369195,0.21732487907586331,0.40265532950626653,0.21774616482073178,0.3867080148050016
