controller,scenario,evaluation_seed,state_estimation_mode,latency_compensation,initial_state_fingerprint,initial_command_fingerprint,push_schedule_fingerprint,state_age_mean_ms,state_age_p95_ms,state_age_max_ms,compensation_horizon_p95_ms,compensation_applied_ratio,compensation_rejected_ratio,action_delay_steps,state_delay_steps,sensor_noise_scale,state_estimator_seed,base_mass_scale,damping_scale,friction_scale,actuator_strength_scale,success,episode_steps,episode_duration_s,velocity_rmse_mps,pitch_rmse_deg,max_abs_pitch_deg,height_rmse_mm,normalized_torque_rms,mean_abs_mechanical_power_w,torque_saturation_ratio,residual_action_rms,residual_action_delta_rms,mean_residual_longitudinal_force_n,mean_residual_vertical_force_n,four_wheel_contact_ratio,undesired_contact_steps,mean_reward,solve_p95_ms,raw_position_estimation_rmse_m,control_position_estimation_rmse_m,raw_pitch_estimation_rmse_deg,control_pitch_estimation_rmse_deg,raw_velocity_estimation_rmse_mps,control_velocity_estimation_rmse_mps
D1 LQR+VMC,randomized,128,estimated,constant_velocity,e2883873ba146e24e621af690cd24a6fb2cb64fe0d1883997e4b469ea99f21f7,83afc90a16a7011b633737ed84c6fb0050114b95c3a0e43580bfe50e30db52d3,f264bc56105f346b743ed9cc737b447d90e0ad7b0e40a4e50b989527a8dace15,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,1868001214,1.045019446205385,1.012452313136684,0.9318185060008339,0.9307867869801847,1,600,6.0,0.4793837328883373,2.451448971919033,8.062580928203051,13.873796271132509,0.3059746807997601,562.0395717202106,0.0026041666666666665,0.0,0.0,0.0,0.0,0.4166666666666667,0,2.874983080062353,0.0,0.0023973179187349045,0.00019079496126765815,0.27692035338254356,0.032947384338129444,0.021775524199266497,0.021829045305357803
D1 MPC+VMC,randomized,128,estimated,constant_velocity,e2883873ba146e24e621af690cd24a6fb2cb64fe0d1883997e4b469ea99f21f7,83afc90a16a7011b633737ed84c6fb0050114b95c3a0e43580bfe50e30db52d3,f264bc56105f346b743ed9cc737b447d90e0ad7b0e40a4e50b989527a8dace15,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,0.995,0.005,0,1,0.0,1868001214,1.045019446205385,1.012452313136684,0.9318185060008339,0.9307867869801847,1,600,6.0,0.46372750249570366,3.2861158120789815,10.132794118147219,12.749704786545683,0.3163686242409095,596.4315429857384,0.0030208333333333333,0.0,0.0,0.0,0.0,0.45666666666666667,0,2.9122246002626118,0.40011895325733343,0.0025380333281119537,0.00018892562707209897,0.2947930718149222,0.039610356944089264,0.02203800781071659,0.02210874115943878
D1 LQR+VMC,randomized,129,estimated,constant_velocity,17e0941321db741d72fa01bdd838576f58ebcf57b4b46c5edffc1e263ebf3fd8,6496453d5a69277a86195d7bfdbbe46fbe2670ee348b85071fecbe32c5511a2c,d434493f82dd146ecf9d5efde69e8b1b6c67918401d4b091968f789d59678a88,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,0.99,0.01,0,1,0.0,416791227,0.9845496018142563,0.9052567452854112,1.2337830868118964,1.0285116701786272,1,600,6.0,0.69493194157122,4.616858611275352,20.310053845828147,11.007520161220974,0.30439524456583456,560.8087351140906,0.0046875,0.0,0.0,0.0,0.0,0.5516666666666666,0,2.77639317924636,0.0,0.004342509928323433,0.0007735792334958694,0.42131473172097916,0.07576738425846674,0.0253995712289881,0.026789849750640277
D1 MPC+VMC,randomized,129,estimated,constant_velocity,17e0941321db741d72fa01bdd838576f58ebcf57b4b46c5edffc1e263ebf3fd8,6496453d5a69277a86195d7bfdbbe46fbe2670ee348b85071fecbe32c5511a2c,d434493f82dd146ecf9d5efde69e8b1b6c67918401d4b091968f789d59678a88,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,0.9966666666666667,0.0033333333333333335,0,1,0.0,416791227,0.9845496018142563,0.9052567452854112,1.2337830868118964,1.0285116701786272,1,600,6.0,0.4424196664640093,3.1470222022020664,9.90591569134352,10.439472539248033,0.30869667540988716,560.8395133505217,0.0035416666666666665,0.0,0.0,0.0,0.0,0.5616666666666666,0,3.2378691496193994,0.3819924502749927,0.003543037299752253,0.00020099182496087555,0.2883573861596322,0.041510835322985405,0.023972555730522392,0.02430727555531682
D1 LQR+VMC,randomized,130,estimated,constant_velocity,982481780d3b1840d7766756d15388d94fd964f0a4d4a6ca198ddd2c21004bfd,f26470b0ae52d06a3a61c0b168230e39b8d37486347b1db9b1a210d0dcdc7dd7,316f9e50677b0e2563516cf65a5d247cd9025f2f98bfa1770e678d0d98c3ca02,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,893793182,0.9997216871705642,0.8351152271187723,0.8488619829931543,0.9314115641439593,1,600,6.0,0.46456765599233696,2.144202558742996,5.495019328445143,14.93674774500174,0.30330710651406473,591.7896922906162,0.000625,0.0,0.0,0.0,0.0,0.3466666666666667,0,2.7686725030457837,0.0,0.0023295443401532057,0.00017696356921402512,0.2572287000130291,0.031689231303525245,0.022152880705998097,0.02213668984329176
D1 MPC+VMC,randomized,130,estimated,constant_velocity,982481780d3b1840d7766756d15388d94fd964f0a4d4a6ca198ddd2c21004bfd,f26470b0ae52d06a3a61c0b168230e39b8d37486347b1db9b1a210d0dcdc7dd7,316f9e50677b0e2563516cf65a5d247cd9025f2f98bfa1770e678d0d98c3ca02,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,893793182,0.9997216871705642,0.8351152271187723,0.8488619829931543,0.9314115641439593,1,600,6.0,0.42444759446538044,2.3534726731543287,8.36259509343481,13.918531518798563,0.30333527502279295,578.6577910866118,0.0004166666666666667,0.0,0.0,0.0,0.0,0.36333333333333334,0,3.022784902334567,0.3691424048156477,0.0031939960811538386,0.00018301972644875603,0.29306501759759873,0.03703482366489031,0.02177272647228153,0.021705182505264927
D1 LQR+VMC,randomized,131,estimated,constant_velocity,76a27ea5906881f1d5b69ae47404917d0e486cb7c9e885c53efb0caa35b76639,ff5ad5fec0545ac41879319246e8552be77ad07bff5dc7f83e087c1ca46f6150,139f4bd89952f52e6be1011033bc41e4cca6e55c0c59dc6fa73052dcedb7def1,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,1688742133,1.0422219766542375,1.070517012206352,0.9960171566159062,0.8798084705107636,1,600,6.0,0.34013994886335086,2.8262803898635,8.586343368308713,10.687525577644514,0.3077072851293321,558.1279138282082,0.004375,0.0,0.0,0.0,0.0,0.5066666666666667,0,3.250508921520636,0.0,0.003819077942851756,0.00020684205424529884,0.25651548807532715,0.029894718452278514,0.024138803943472766,0.02455426559127206
D1 MPC+VMC,randomized,131,estimated,constant_velocity,76a27ea5906881f1d5b69ae47404917d0e486cb7c9e885c53efb0caa35b76639,ff5ad5fec0545ac41879319246e8552be77ad07bff5dc7f83e087c1ca46f6150,139f4bd89952f52e6be1011033bc41e4cca6e55c0c59dc6fa73052dcedb7def1,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,1688742133,1.0422219766542375,1.070517012206352,0.9960171566159062,0.8798084705107636,1,600,6.0,0.2571949737224472,2.382632578259644,6.115410634948424,11.310947334102076,0.30798238878203743,549.9980189941477,0.0027083333333333334,0.0,0.0,0.0,0.0,0.49833333333333335,0,3.432271649823486,0.4254002960806247,0.002862740934798995,0.0001975405334636684,0.23373183586459922,0.02894706540703421,0.022442018594955718,0.023070203677623625
D1 LQR+VMC,randomized,132,estimated,constant_velocity,1b7a7fa154a79a1a794ef8404ffae0140f1e2719b839857e5b38d3674739729e,a95af400eafe9bb70db4211a1b6cad8f95b86f8f7ee2152f9bdd03101eec6a00,97773864824d9f513bf336faa02df65b28157aaf7a08fac256caf5ccb04ae4b1,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,0.9966666666666667,0.0033333333333333335,0,1,0.0,2119130811,0.9313722913777985,1.1620996281206688,1.1343696282482012,1.0264743128609943,1,600,6.0,0.37664603312520234,2.2625108145890125,6.439350630342786,11.591504026058884,0.30617407442755784,579.4791358995931,0.0016666666666666668,0.0,0.0,0.0,0.0,0.42833333333333334,0,3.1072366714229105,0.0,0.0018672593100815093,0.0002506256693017505,0.2440433287031648,0.032668029963697554,0.023323442099148668,0.023231225545135566
D1 MPC+VMC,randomized,132,estimated,constant_velocity,1b7a7fa154a79a1a794ef8404ffae0140f1e2719b839857e5b38d3674739729e,a95af400eafe9bb70db4211a1b6cad8f95b86f8f7ee2152f9bdd03101eec6a00,97773864824d9f513bf336faa02df65b28157aaf7a08fac256caf5ccb04ae4b1,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,2119130811,0.9313722913777985,1.1620996281206688,1.1343696282482012,1.0264743128609943,1,600,6.0,0.2617119173855126,1.776852502068842,4.7294031957171345,12.005387541254049,0.3112530454116292,636.6693404812743,0.0009375,0.0,0.0,0.0,0.0,0.36833333333333335,0,3.435272454003785,0.41805589862633497,0.0018904287205926832,0.0001859899877703918,0.2391964091182015,0.03232847418624171,0.022545605332808565,0.022685538871346552
D1 LQR+VMC,randomized,133,estimated,constant_velocity,0b94059643ae46500cab0b554894e068285669652369926e590e904fef68fe14,88ee8ee7ed9c598c83e9212cf32484a798c61f0b2b386a02b301df25b9ea2174,afe678e0be7bc00032e3029306cea0d57f6eae2a10144e13e8944aeeed0db396,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,0.995,0.005,0,1,0.0,1614274294,1.1145332790015046,1.030492392512524,0.8845519031870943,0.9652460868393753,1,600,6.0,0.5476432032245478,3.092811752072843,10.483226119051984,15.605435650729255,0.30745900014768013,526.8074039626542,0.0028125,0.0,0.0,0.0,0.0,0.5683333333333334,0,2.903298876281984,0.0,0.0032576220193084723,0.0002213656530991205,0.30348458934454586,0.0426733662103049,0.020402847841935447,0.020787702035962176
D1 MPC+VMC,randomized,133,estimated,constant_velocity,0b94059643ae46500cab0b554894e068285669652369926e590e904fef68fe14,88ee8ee7ed9c598c83e9212cf32484a798c61f0b2b386a02b301df25b9ea2174,afe678e0be7bc00032e3029306cea0d57f6eae2a10144e13e8944aeeed0db396,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,1614274294,1.1145332790015046,1.030492392512524,0.8845519031870943,0.9652460868393753,1,600,6.0,0.4989288982986919,2.7420100064907627,8.266878351870346,15.326715589143964,0.31107123471070963,547.4690348334258,0.0016666666666666668,0.0,0.0,0.0,0.0,0.51,0,2.924872543696718,0.41348800441483025,0.0029753885744479083,0.00019238062580189056,0.2577989978379268,0.03199325932086668,0.02147648950141395,0.021955767500214874
D1 LQR+VMC,randomized,134,estimated,constant_velocity,a39177103c65712762f5f04919c9f5274a194352e7123d9be3b9948a777d5f18,e5aa3494343ca1e2e74a96e6584c51d67767c742dba2d2414bc3e277645502c2,04b94d00ab801877e626a964194f0c3537e3fd83cc8094321bb7d2c5acf85f64,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,1294581413,1.1130639464762684,1.0269182989567793,1.0037205315584476,1.0060237377134706,1,600,6.0,0.29943420609183696,2.1186461843621696,5.992921038258926,11.76334959683458,0.3002526370943184,525.6586139546197,0.0,0.0,0.0,0.0,0.0,0.5233333333333333,0,3.3206254303550296,0.0,0.001957593356384484,0.0001957472567390786,0.24743291290018074,0.029919504100437002,0.021879995313742524,0.022144873406079374
D1 MPC+VMC,randomized,134,estimated,constant_velocity,a39177103c65712762f5f04919c9f5274a194352e7123d9be3b9948a777d5f18,e5aa3494343ca1e2e74a96e6584c51d67767c742dba2d2414bc3e277645502c2,04b94d00ab801877e626a964194f0c3537e3fd83cc8094321bb7d2c5acf85f64,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,1294581413,1.1130639464762684,1.0269182989567793,1.0037205315584476,1.0060237377134706,1,600,6.0,0.24235104279901293,2.119785645010009,5.5463141458251375,11.857390649533945,0.30305499202272324,531.6777230841484,0.0,0.0,0.0,0.0,0.0,0.52,0,3.5173219924766577,0.42081894498551264,0.001980024076910998,0.00019552810645788015,0.24571956889557411,0.030495715304770916,0.021987001036997765,0.02210039827648938
D1 LQR+VMC,randomized,135,estimated,constant_velocity,7fec012b780b26dceeff8fcdf03c1f75327ac70e5016705f4638573a235e243d,fab0fc12d16737fe6eb716cd2a5f6c6fc87baa068da5b69d3acc7c61a7d47e9b,0d87a13e27a69a8987063aa300e1b59dff2a4ffee4805f18d736ae42b38539ba,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,1194058859,1.0206111294275515,0.9263370497375614,1.235489406189609,1.0474239035632644,1,600,6.0,0.39725254224564827,2.848376649201474,6.6769833712441935,11.041241707248437,0.3088363939722925,575.0418177878183,0.001979166666666667,0.0,0.0,0.0,0.0,0.55,0,2.9453057985476723,0.0,0.003502290544123205,0.00020627102600633378,0.22840230783592358,0.026934930696228314,0.024944598284824544,0.02522381507695822
D1 MPC+VMC,randomized,135,estimated,constant_velocity,7fec012b780b26dceeff8fcdf03c1f75327ac70e5016705f4638573a235e243d,fab0fc12d16737fe6eb716cd2a5f6c6fc87baa068da5b69d3acc7c61a7d47e9b,0d87a13e27a69a8987063aa300e1b59dff2a4ffee4805f18d736ae42b38539ba,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,1194058859,1.0206111294275515,0.9263370497375614,1.235489406189609,1.0474239035632644,1,600,6.0,0.2779030844149881,2.607411390303018,6.610304212384616,10.10785312287857,0.30938691936669305,579.3390096379726,0.0017708333333333332,0.0,0.0,0.0,0.0,0.49833333333333335,0,3.328567909317734,0.4161590411968063,0.002929102861886331,0.00020481791884181883,0.23369623799076944,0.029331104413569592,0.02462919679061518,0.02482047278843853
D1 LQR+VMC,randomized,136,estimated,constant_velocity,0db306068b7c011feae0531150b3f30808f457f349038797bc861f83e4799273,aa3c03f2dc321410810d0d3c01d85cd887d66914cbe53aeb68451c11b9feb39d,2aea97535df493f98c03800605956032f985957982d2b6786b8f561d57a85950,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,0.9983333333333333,0.0016666666666666668,0,1,0.0,1120340089,0.9280372446023853,0.8316009993033402,0.7257125674497298,0.9243368589466237,1,600,6.0,0.4308734291317556,2.257263156759985,8.88478435318085,13.572625694622108,0.3059612065668627,608.5771859174016,0.0030208333333333333,0.0,0.0,0.0,0.0,0.295,0,2.9457323675207476,0.0,0.0024460764837578495,0.0002449879327498398,0.28032203349757806,0.039448950974440955,0.022654680021205024,0.022702217363534928
D1 MPC+VMC,randomized,136,estimated,constant_velocity,0db306068b7c011feae0531150b3f30808f457f349038797bc861f83e4799273,aa3c03f2dc321410810d0d3c01d85cd887d66914cbe53aeb68451c11b9feb39d,2aea97535df493f98c03800605956032f985957982d2b6786b8f561d57a85950,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,1120340089,0.9280372446023853,0.8316009993033402,0.7257125674497298,0.9243368589466237,1,600,6.0,0.36509211531995167,2.1093094829770087,6.797715462839677,12.329293521492623,0.3099869405465629,636.5233411680476,0.00375,0.0,0.0,0.0,0.0,0.315,0,3.191750529835496,0.4148229396378155,0.002452553924173627,0.0002009638704142948,0.27177539297761627,0.03553932012336266,0.023997708510246775,0.024250257305190644
D1 LQR+VMC,randomized,137,estimated,constant_velocity,45705da51ac419e33accfd4c090bed0e347053be488a8588d591784693ba85ae,06841b06f017018e694a03c665f528c6a3027297860f2640785ac8eab21d8721,d83880bc0cb1152d00cf19bb79c68646cc4a38016c00016e2cad3bf2e9ed63be,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,1784943886,1.0888000513445704,0.9237705849939278,0.9275175429514981,0.9750643930020666,1,600,6.0,0.5048194684323826,3.0341013646927277,8.582345235305707,12.892965337105535,0.31251303383412815,578.8766121071061,0.0032291666666666666,0.0,0.0,0.0,0.0,0.45,0,2.96045619276676,0.0,0.0014602431661253639,0.00019254265069554486,0.30076203288860537,0.03304069922814188,0.024289162977908636,0.024129222130448272
D1 MPC+VMC,randomized,137,estimated,constant_velocity,45705da51ac419e33accfd4c090bed0e347053be488a8588d591784693ba85ae,06841b06f017018e694a03c665f528c6a3027297860f2640785ac8eab21d8721,d83880bc0cb1152d00cf19bb79c68646cc4a38016c00016e2cad3bf2e9ed63be,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,1784943886,1.0888000513445704,0.9237705849939278,0.9275175429514981,0.9750643930020666,1,600,6.0,0.39158291345272483,2.648771607947071,8.719347139732166,12.77295415431689,0.30865767240475583,562.1570421862414,0.0008333333333333334,0.0,0.0,0.0,0.0,0.4483333333333333,0,3.155217888506242,0.5443955436930983,0.002551010487244882,0.00018633438508228737,0.2500077517297017,0.030125961512412026,0.02249137806456297,0.022154052053037457
D1 LQR+VMC,randomized,138,estimated,constant_velocity,7ceb90b93b6b62fe85280e07425ca36c9062afc1a65547d29ecbecddf4b8f940,69fc3f8b5a24da730923cc3f9b8ed89d42e9bf1e571ebe5dfd998b4c85716a46,c2328e8d35ca9c78119b64eabc6de33acfc896e10b586c8fb14259d17d551b4d,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,770206952,1.0260864405663987,1.1534392747267768,1.014310206220799,1.037683491019551,1,600,6.0,0.5046900602246293,2.4529904348863316,6.316655444944476,10.36455142545816,0.29923358325310057,501.8556854600008,0.0015625,0.0,0.0,0.0,0.0,0.5733333333333334,0,3.0193129396520058,0.0,0.002438879855548041,0.00017547895556691188,0.21640529066363284,0.026536140241798924,0.020851805918838045,0.021016436384129984
D1 MPC+VMC,randomized,138,estimated,constant_velocity,7ceb90b93b6b62fe85280e07425ca36c9062afc1a65547d29ecbecddf4b8f940,69fc3f8b5a24da730923cc3f9b8ed89d42e9bf1e571ebe5dfd998b4c85716a46,c2328e8d35ca9c78119b64eabc6de33acfc896e10b586c8fb14259d17d551b4d,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,770206952,1.0260864405663987,1.1534392747267768,1.014310206220799,1.037683491019551,1,600,6.0,0.42577937303675173,2.7066764917857573,8.863327370738673,9.235056026031682,0.3023369268875335,492.5597723876836,0.0009375,0.0,0.0,0.0,0.0,0.5533333333333333,0,3.279376375599659,0.3889433464792089,0.002799949724236801,0.00018159104566104194,0.22189537761987466,0.028005294680231402,0.020944953873854918,0.02112757932633561
D1 LQR+VMC,randomized,139,estimated,constant_velocity,3cc5f8177aa69d734d8d895c1ad39c1db6fa809e20957d7f562260e42c6e8c58,cee5681ffa8f68cc5bc77403c32637cc51c3383a36191b1f9e5b3a09255b2f07,4c8ab5c8cd96305a26acb2a100f14b68867573749283126eb4b1b395604a4aa9,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,171634240,0.9916877504478899,1.0601320918636594,0.7421981782903972,0.8648196297883745,1,600,6.0,0.3629121243985607,1.8640363099936141,4.621735644953593,10.50841480340863,0.30116757422087936,558.4741407780862,0.0025,0.0,0.0,0.0,0.0,0.37333333333333335,0,3.2306315723274213,0.0,0.002216712631961009,0.00017796195646584226,0.23968880642267312,0.030500433522618987,0.021374787953240174,0.021256202837349778
D1 MPC+VMC,randomized,139,estimated,constant_velocity,3cc5f8177aa69d734d8d895c1ad39c1db6fa809e20957d7f562260e42c6e8c58,cee5681ffa8f68cc5bc77403c32637cc51c3383a36191b1f9e5b3a09255b2f07,4c8ab5c8cd96305a26acb2a100f14b68867573749283126eb4b1b395604a4aa9,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,171634240,0.9916877504478899,1.0601320918636594,0.7421981782903972,0.8648196297883745,1,600,6.0,0.26945759382305773,1.6705516594481742,4.7173527336474566,9.895454994148782,0.3019442948085545,563.1441300320229,0.0015625,0.0,0.0,0.0,0.0,0.37166666666666665,0,3.4747362217887328,0.3913311578799039,0.002778679512382887,0.00016864729143909035,0.22905899133960275,0.030641507697281686,0.021107332425212417,0.020946547593273853
D1 LQR+VMC,randomized,140,estimated,constant_velocity,1f9ba259b01012022eeaefd520c99ecbbcbb63fb470b826163d5a4a613839a87,e97a194402d605c4f51a77c2b32c740b3d5ffbeb57c2eb9a787edc464822d293,113f43b25342c8709a89648bb9ba166cb38f80cdf57f50fc83319db0c384f934,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,216240565,1.0468764109858262,1.0796083124508884,1.1096043279598042,0.8946372269760438,1,600,6.0,0.28894533411448964,1.7073102289661943,4.705354366797312,10.777259297051815,0.2739692745906428,365.7029744758394,0.0011458333333333333,0.0,0.0,0.0,0.0,0.7316666666666667,0,3.3509607588809147,0.0,0.002244271616338726,0.0001420973910819511,0.18741925574968532,0.023530954603484498,0.01820809205067453,0.018631575836491495
D1 MPC+VMC,randomized,140,estimated,constant_velocity,1f9ba259b01012022eeaefd520c99ecbbcbb63fb470b826163d5a4a613839a87,e97a194402d605c4f51a77c2b32c740b3d5ffbeb57c2eb9a787edc464822d293,113f43b25342c8709a89648bb9ba166cb38f80cdf57f50fc83319db0c384f934,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,216240565,1.0468764109858262,1.0796083124508884,1.1096043279598042,0.8946372269760438,1,600,6.0,0.3209128399350807,1.4299668481982153,4.153613936146251,9.608147804087547,0.2695332237770392,329.306461446543,0.0,0.0,0.0,0.0,0.0,0.75,0,3.290543665521981,0.6088526068197095,0.0014826592399719717,0.0001303559931597586,0.17995173440531023,0.02385625654152563,0.01608825997743858,0.016390879766167377
D1 LQR+VMC,randomized,141,estimated,constant_velocity,c77b80ac6393660aaccfc980392fc2cf8ccfe61c87168a4ac1e4fcc852f393ad,695a926545c5c8724a3fe1f51f39a1eaac9d01192e9c20d09835be872f96ed8d,b1913b46d1d8fb972661e5aa67908990784702930ea7404de65006b7bfa14e0d,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,1579618222,1.0619852316253795,1.2488134642576083,0.6512005159852253,0.8862314635231168,1,600,6.0,0.2535895137033194,1.533669371169264,4.69212268797505,12.222998849585535,0.255409342878637,264.73667543305066,0.00020833333333333335,0.0,0.0,0.0,0.0,0.775,0,3.440934132060482,0.0,0.002491107487764439,9.996095364501946e-05,0.15618278771285518,0.02051355687658829,0.013569950123116497,0.013673531770670171
D1 MPC+VMC,randomized,141,estimated,constant_velocity,c77b80ac6393660aaccfc980392fc2cf8ccfe61c87168a4ac1e4fcc852f393ad,695a926545c5c8724a3fe1f51f39a1eaac9d01192e9c20d09835be872f96ed8d,b1913b46d1d8fb972661e5aa67908990784702930ea7404de65006b7bfa14e0d,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,1579618222,1.0619852316253795,1.2488134642576083,0.6512005159852253,0.8862314635231168,1,600,6.0,0.2613312758397616,1.6996741901959525,4.59453956388435,10.890934828202367,0.26603566236980863,312.18508350520386,0.0,0.0,0.0,0.0,0.0,0.7266666666666667,0,3.5172441805304016,0.5236267461441457,0.0023997204340099497,0.00012049544777905738,0.16105459601492514,0.021797688631149413,0.015069162757124797,0.015370907374041265
D1 LQR+VMC,randomized,142,estimated,constant_velocity,cdcaa98f73ab12f905730d545f15236260f730322e62cfdaf2be1216f6c32b82,08111758dc0042e1b28b156e540ce96857b81190bec65f45933ec367c29d9ba5,99e2abc733b90cf74a558a5663e3386ab2e10be2104a67be600370f8b2864273,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,1188754629,0.9049038144441932,0.8483710141125314,1.0710901939059994,1.0421396301432335,1,600,6.0,0.35105893588039777,2.0955197129742156,4.946705261857909,11.371088287160818,0.31707643883530773,681.0277689179609,0.0022916666666666667,0.0,0.0,0.0,0.0,0.3283333333333333,0,3.0893166190572328,0.0,0.0021292846581026114,0.00021598959461672444,0.2755835434596848,0.03519335449652371,0.026093530299662906,0.02638984917047848
D1 MPC+VMC,randomized,142,estimated,constant_velocity,cdcaa98f73ab12f905730d545f15236260f730322e62cfdaf2be1216f6c32b82,08111758dc0042e1b28b156e540ce96857b81190bec65f45933ec367c29d9ba5,99e2abc733b90cf74a558a5663e3386ab2e10be2104a67be600370f8b2864273,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,1188754629,0.9049038144441932,0.8483710141125314,1.0710901939059994,1.0421396301432335,1,600,6.0,0.3105458591298993,1.9761281344112254,5.5510186653357545,10.630735801083587,0.315225132746141,673.6123876222285,0.0033333333333333335,0.0,0.0,0.0,0.0,0.3333333333333333,0,3.3119298577895333,0.394371360016521,0.0026148647452160314,0.00023513502269887807,0.27668884937698884,0.03663942522337596,0.027209653529966925,0.02753877810816512
D1 LQR+VMC,randomized,143,estimated,constant_velocity,4d7f5b92acd571dbd0cba44fad157d1ac44e8da1ecf15fc73a2bcceb5f655674,463c73fc00dae98d96320541191103fe95d178b75fd927f06e78e901cd12d6de,9650d822e85370a0af94d506aea494986276a28ef84dcdfcce520ec47a141481,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,751189641,0.9909304351460378,1.2395564452287589,0.9786749919453452,0.9808594515412972,1,600,6.0,0.15279984976876526,1.5548374074433113,4.4271468427875815,10.993360434275733,0.2842525739300018,442.9329953587056,0.0008333333333333334,0.0,0.0,0.0,0.0,0.5916666666666667,0,3.7565046366167585,0.0,0.0023922955281877956,0.00015964262464118216,0.20519724387151195,0.02587546570125953,0.018651641534680415,0.01923622111807802
D1 MPC+VMC,randomized,143,estimated,constant_velocity,4d7f5b92acd571dbd0cba44fad157d1ac44e8da1ecf15fc73a2bcceb5f655674,463c73fc00dae98d96320541191103fe95d178b75fd927f06e78e901cd12d6de,9650d822e85370a0af94d506aea494986276a28ef84dcdfcce520ec47a141481,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,1.0,0.0,0,1,0.0,751189641,0.9909304351460378,1.2395564452287589,0.9786749919453452,0.9808594515412972,1,600,6.0,0.19126944090019973,1.2626455779015038,3.3720453220360844,9.812959747131396,0.28047261361920156,412.5519226989123,0.0003125,0.0,0.0,0.0,0.0,0.6433333333333333,0,3.734623021558835,0.41324869453092106,0.0021886137572058105,0.0001507263633016919,0.1926786599327326,0.025662402801145855,0.017677609228805024,0.01832871140415046
D1 LQR+VMC,randomized,144,estimated,constant_velocity,7369af1060b4d412b7b8127416cec7df08f605ae4e02d6a96b1ed155a3975910,ec7d02beb4eb163036262ce05b52c63b0441bebd5b941895e4c924d68220570e,cc899ac8362c1059db9c9e04d0482abeb9ccab897e9fe165917f2fab516d2fc3,9.999999999999268,10.000000000000009,10.000000000000009,10.000000000000009,0.9933333333333333,0.006666666666666667,0,1,0.0,395779038,1.0744076047998323,0.8268593149472696,0.8447888207561627,0.8684242825157816,1,600,6.0,0.5132014433677093,3.2682146997439028,11.068601290451076,11.889657302448253,0.30230947783103634,519.7718005849367,0.005625,0.0,0.0,0.0,0.0,0.51,0,2.905190505961185,0.0,0.003428828668746333,0.00030947972313199963,0.34402228969558313,0.049185449845269694,0.02192347284570028,0.02214430051402382
