controller,state_delay_ms,metric,unit,episodes,estimate,ci95_low,ci95_high,delta_vs_0ms,delta_ci95_low,delta_ci95_high,ci_method,delta_ci_method
D1 MPC+VMC,0,four_wheel_contact_ratio,ratio,30,0.8963333333333333,0.850595235105734,0.9420714315609326,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,0,undesired_contact_steps,steps,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,0,solve_p95_ms,ms,30,0.42433141345100006,0.3896505560561129,0.45901227084588725,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,0,state_age_mean_ms,ms,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,0,state_age_p95_ms,ms,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,0,state_age_max_ms,ms,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,0,compensation_horizon_p95_ms,ms,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,0,compensation_applied_ratio,ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,0,compensation_rejected_ratio,ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,0,raw_position_estimation_rmse_m,m,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,0,control_position_estimation_rmse_m,m,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,0,raw_pitch_estimation_rmse_deg,deg,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,0,control_pitch_estimation_rmse_deg,deg,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,0,raw_velocity_estimation_rmse_mps,m/s,30,5.061631547426352e-16,4.694997624587082e-16,5.428265470265621e-16,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,0,control_velocity_estimation_rmse_mps,m/s,30,5.061631547426352e-16,4.694997624587082e-16,5.428265470265621e-16,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,0,residual_action_rms,ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
