# {"config": {"dt": 0.002, "kind": "wheel", "torque_limit_nm": 2.0}, "initial_command_history": "zero", "name": "calibration_0", "sampling": "state_then_command_then_next_state", "schema_version": 1, "split": "calibration"}
time_s,command_torque_nm,position_rad,velocity_rad_s,next_position_rad,next_velocity_rad_s
0.0,0.0,0.0002202524907011694,0.0,-0.0001079943030507007,-0.0025204837137048656
0.002,0.0020136267223173797,-0.0001079943030507007,-0.0025204837137048656,-0.0003789242539678511,3.727658196657123e-05
0.004,0.004033233967048353,-0.0003789242539678511,3.727658196657123e-05,-0.00016211341990232057,-0.0017443119198690266
0.006,0.006058769554950871,-0.00016211341990232057,-0.0017443119198690266,-4.397224915648062e-05,0.00010713407388475648
0.008,0.008090180381304015,-4.397224915648062e-05,0.00010713407388475648,-0.00045378193783552733,0.0024267797108234986
0.01,0.010127412410430385,-0.00045378193783552733,0.0024267797108234986,-0.0004016824425167559,0.004775274889913909
0.012,0.012170410670259268,-0.0004016824425167559,0.004775274889913909,0.00012503931667432708,0.0006758188082860118
0.014,0.014219119246931792,0.00012503931667432708,0.0006758188082860118,0.0002800151461399007,0.0022866450785305466
0.016,0.01627348127944934,0.0002800151461399007,0.0022866450785305466,0.00015543362248242497,0.003131249305905514
0.018000000000000002,0.018333438954366465,0.00015543362248242497,0.003131249305905514,0.00024380192649244302,0.0057459556630616235
0.02,0.02039893350052946,0.00024380192649244302,0.0057459556630616235,-0.00014825986956972707,0.0031306705643617894
0.022,0.022469905183862073,-0.00014825986956972707,0.0031306705643617894,0.00011206919077551194,0.004688390518799431
0.024,0.024546293302199387,0.00011206919077551194,0.004688390518799431,-0.0004018048801203925,0.009929326488579599
0.026000000000000002,0.02662803618017134,-0.0004018048801203925,0.009929326488579599,-0.0003665001675387968,0.002495586314743804
0.028,0.02871507116413713,-0.0003665001675387968,0.002495586314743804,-0.0001718250622992602,0.00858075968707422
0.03,0.030807334617171823,-0.0001718250622992602,0.00858075968707422,0.00045910558911176514,0.00778200296401158
0.032,0.032904761914106455,0.00045910558911176514,0.00778200296401158,3.981379099591373e-05,0.009410889588127365
0.034,0.03500728743662303,3.981379099591373e-05,0.009410889588127365,6.441986084252368e-05,0.010046004643461268
0.036000000000000004,0.03711484456840573,6.441986084252368e-05,0.010046004643461268,-6.878823216084905e-05,0.011583639974451648
0.038,0.03922736569034968,-6.878823216084905e-05,0.011583639974451648,0.00026080308412143854,0.006669737556553615
0.04,0.04134478217582875,0.00026080308412143854,0.006669737556553615,0.00018500541973102432,0.012707533788129008
0.042,0.043467024386023484,0.00018500541973102432,0.012707533788129008,0.00034575699551644946,0.011598537821145501
0.044,0.045594021665310985,0.00034575699551644946,0.011598537821145501,-3.9189860205271075e-06,0.012186443523047727
0.046,0.04772570233671786,-3.9189860205271075e-06,0.012186443523047727,0.0004012033623260322,0.013249980309953552
0.048,0.049861993697437566,0.0004012033623260322,0.013249980309953552,0.00017042313090587444,0.01811589301677266
0.05,0.05200282201441402,0.00017042313090587444,0.01811589301677266,0.00019944541435242772,0.014915254277322643
0.052000000000000005,0.0541481125199923,0.00019944541435242772,0.014915254277322643,0.00037364271023741655,0.018003866378733798
0.054,0.05629778940763849,0.00037364271023741655,0.018003866378733798,0.0006364387578804797,0.0167526462406876
0.056,0.05845177582772975,0.0006364387578804797,0.0167526462406876,0.00015413608694330203,0.019182096538934455
0.058,0.060609993883416036,0.00015413608694330203,0.019182096538934455,0.0006372036694842397,0.017391597167498368
0.06,0.0627723646265554,0.0006372036694842397,0.017391597167498368,0.0004536130271849826,0.021907053577989787
0.062,0.06493880805372379,0.0004536130271849826,0.021907053577989787,0.0006417661790149839,0.02241456231615279
0.064,0.06710924310230125,0.0006417661790149839,0.02241456231615279,0.0005906133322164072,0.021616265424536832
0.066,0.06928358764663599,0.0005906133322164072,0.021616265424536832,0.000504757253995588,0.026509333716499058
0.068,0.07146175849428753,0.000504757253995588,0.026509333716499058,0.0005173314096097467,0.027650249396543043
0.07,0.07364367138235094,0.0005173314096097467,0.027650249396543043,0.0005301780263642212,0.03201534404916731
0.07200000000000001,0.07582924097386327,0.0005301780263642212,0.03201534404916731,0.0005000466460280061,0.030448107732607057
0.074,0.07801838085429413,0.0005000466460280061,0.030448107732607057,0.0007248331983873999,0.028058168109364744
0.076,0.0802110035281216,0.0007248331983873999,0.028058168109364744,0.0009498546687548443,0.028054331166023266
0.078,0.08240702041549527,0.0009498546687548443,0.028054331166023266,0.0014695413796013332,0.030638665541847444
0.08,0.084606341848988,0.0014695413796013332,0.030638665541847444,0.000822769684360072,0.03285391077704597
0.082,0.08680887707043788,0.000822769684360072,0.03285391077704597,0.0012948566560733892,0.0304009708191648
0.084,0.08901453422788198,0.0012948566560733892,0.0304009708191648,0.0013272102237450315,0.03399356587547794
0.08600000000000001,0.09122322037258385,0.0013272102237450315,0.03399356587547794,0.001454237573971182,0.03646580422736809
0.088,0.09343484145615567,0.001454237573971182,0.03646580422736809,0.0013609915283583842,0.03543821814224584
0.09,0.09564930232777757,0.0013609915283583842,0.03543821814224584,0.001619749432883244,0.038123841697932474
0.092,0.09786650673151494,0.001619749432883244,0.038123841697932474,0.001217361790823744,0.03768144625067596
0.094,0.10008635730373594,0.001217361790823744,0.03768144625067596,0.0014987106379757559,0.03955361711173773
0.096,0.1023087555706306,0.0014987106379757559,0.03955361711173773,0.002135070973598567,0.040665146886693516
0.098,0.10453360194583335,0.002135070973598567,0.040665146886693516,0.001859277434679537,0.04610943715907879
