# {"config": {"dt": 0.002, "kind": "wheel", "torque_limit_nm": 2.0}, "initial_command_history": "zero", "initial_state": "known_rest", "known_initial_rest": true, "name": "calibration_1", "sampling": "position_then_command_then_next_position", "schema": "encoder_position_only", "schema_version": 1, "split": "calibration"}
time_s,command_torque_nm,position_rad,next_position_rad
0.0,0.27961172579016785,3.44118082081155e-05,0.00025170299143672105
0.002,0.28666321967471037,0.00025170299143672105,-0.00023579762428862497
0.004,0.29368597624078524,-0.00023579762428862497,2.8337278612650522e-05
0.006,0.30067290351246667,2.8337278612650522e-05,0.00026616309901599856
0.008,0.3076169273707555,0.00026616309901599856,0.000672439323860251
0.01,0.31451099962152645,0.000672439323860251,0.0003349755178489012
0.012,0.32134810603544833,0.0003349755178489012,0.00097483602483945
0.014,0.32812127435062927,0.00097483602483945,0.0014837318227239737
0.016,0.3348235822287809,0.0014837318227239737,0.0014896201435576541
0.018000000000000002,0.3414481651557477,0.0014896201435576541,0.0022786330335992228
0.02,0.34798822427731346,0.0022786330335992228,0.0024804042568408874
0.022,0.35443703416127015,0.0024804042568408874,0.0030605705173569714
0.024,0.3607879504768194,0.0030605705173569714,0.003917942274155024
0.026000000000000002,0.3670344175824711,0.003917942274155024,0.004383137667194315
0.028,0.3731699760137107,0.004383137667194315,0.005319167003740284
0.03,0.37918826986182025,0.005319167003740284,0.005909590607027776
0.032,0.3850830540353632,0.005909590607027776,0.0064649320923993
0.034,0.39084820139598,0.0064649320923993,0.007681637172262541
0.036000000000000004,0.3964777097602837,0.007681637172262541,0.00874675036222091
0.038,0.4019657087598003,0.00874675036222091,0.009294323593546655
0.04,0.4073064665510612,0.009294323593546655,0.010804079313888593
0.042,0.4124943963681269,0.010804079313888593,0.012054808752146833
0.044,0.41752406291000393,0.012054808752146833,0.01310293716078125
0.046,0.42239018855560584,0.01310293716078125,0.01432706229861429
0.048,0.42708765939910637,0.01432706229861429,0.015881801023195995
0.05,0.4316115310987425,0.015881801023195995,0.017147678636385257
0.052000000000000005,0.43595703453233614,0.017147678636385257,0.018730810493877703
0.054,0.4401195812530283,0.018730810493877703,0.01984909297246571
0.056,0.44409476873894865,0.01984909297246571,0.02208505841887126
0.058,0.4478783854307784,0.02208505841887126,0.02308991663519838
0.06,0.4514664155514128,0.02308991663519838,0.024842142788335093
0.062,0.45485504370217533,0.024842142788335093,0.027098448784425352
0.064,0.45804065923029585,0.027098448784425352,0.028681329704087724
0.066,0.4610198603626282,0.028681329704087724,0.03103972889031444
0.068,0.46378945810084876,0.03103972889031444,0.03275271165746203
0.07,0.46634647987365596,0.03275271165746203,0.03461699981691905
0.07200000000000001,0.4686881729417665,0.03461699981691905,0.037327548795285805
0.074,0.4708120075517912,0.037327548795285805,0.039284913760393905
0.076,0.4727156798353611,0.039284913760393905,0.041259623736689545
0.078,0.4743971144501672,0.041259623736689545,0.04365031589772416
0.08,0.47585446695987477,0.04365031589772416,0.04595037395084672
0.082,0.4770861259501745,0.04595037395084672,0.048741362764337826
0.084,0.47809071487853344,0.048741362764337826,0.05092077380018382
0.08600000000000001,0.47886709365551805,0.05092077380018382,0.0535590090565294
0.088,0.4794143599558702,0.0535590090565294,0.05648858467217014
0.09,0.47973185025782444,0.05648858467217014,0.059035998621938555
0.092,0.4798191406094733,0.059035998621938555,0.06157553304103196
0.094,0.4796760471212958,0.06157553304103196,0.06462765353136381
0.096,0.47930262618428343,0.06462765353136381,0.0673086166313482
0.098,0.4786991744134109,0.0673086166313482,0.07039448258662469
0.1,0.47786622831651715,0.07039448258662469,0.07355605417933558
0.10200000000000001,0.47680456368897584,0.07355605417933558,0.07665303557046008
0.10400000000000001,0.4755151947348526,0.07665303557046008,0.0798316067598844
0.106,0.47399937291555766,0.0798316067598844,0.08278361832446492
0.108,0.4722585855273197,0.08278361832446492,0.08618079839251663
0.11,0.4702945540091162,0.08618079839251663,0.08926350958673979
0.112,0.46810923198300575,0.08926350958673979,0.09254448804519684
0.114,0.4657048030291184,0.09254448804519684,0.09588192213434703
0.116,0.46308367819786045,0.09588192213434703,0.09937650528313394
0.11800000000000001,0.4602484932621987,0.09937650528313394,0.10304530882816032
0.12,0.45720210571318154,0.10304530882816032,0.10649741178593954
0.122,0.4539475915021558,0.10649741178593954,0.11027075201761947
0.124,0.45048824153342476,0.11027075201761947,0.11373082890912428
0.126,0.44682755791138384,0.11373082890912428,0.11796899084947514
0.128,0.44296924994644904,0.11796899084947514,0.12106303860556562
0.13,0.4389172299243751,0.12106303860556562,0.12451683369374057
0.132,0.4346756086438278,0.12451683369374057,0.12901144513763946
0.134,0.43024869072734573,0.12901144513763946,0.1328118304309274
0.136,0.42564096971108506,0.1328118304309274,0.13647444558131716
0.138,0.42085712291899535,0.13647444558131716,0.14060889291374618
0.14,0.41590200612732364,0.14060889291374618,0.14467821031408912
0.14200000000000002,0.410780648025585,0.14467821031408912,0.14871542183356087
0.14400000000000002,0.40549824448037064,0.14871542183356087,0.1523226438922069
0.146,0.40006015260859284,0.1523226438922069,0.1568568349089036
0.148,0.3944718846669847,0.1568568349089036,0.16076104602268376
0.15,0.3887391017648838,0.16076104602268376,0.16509621349418524
0.152,0.3828676074075331,0.16509621349418524,0.1688704258003966
0.154,0.37686334087732526,0.1688704258003966,0.17322811801256896
0.156,0.3707323704606059,0.17322811801256896,0.17750663811593806
0.158,0.36448088652782623,0.17750663811593806,0.18181768473067134
0.16,0.3581151944750058,0.18181768473067134,0.18624749778179542
0.162,0.3516417075346253,0.18624749778179542,0.1904572984938343
0.164,0.3450669394642193,0.1904572984938343,0.19444732214183566
0.166,0.3383974971210778,0.19444732214183566,0.1992153713431911
0.168,0.3316400729316016,0.1992153713431911,0.20330223696357394
0.17,0.3248014372639708,0.20330223696357394,0.20767694999016312
0.17200000000000001,0.31788843071290124,0.20767694999016312,0.21207240102081282
0.17400000000000002,0.3109079563053653,0.21207240102081282,0.21623017842420816
0.176,0.3038669716362395,0.21623017842420816,0.2208322702268909
0.178,0.2967724809429281,0.2208322702268909,0.22539064851369323
0.18,0.28963152712807816,0.22539064851369323,0.22936501014498825
0.182,0.2824511837395606,0.22936501014498825,0.2340870672314414
0.184,0.2752385469169437,0.2340870672314414,0.2385256589970013
0.186,0.26800072731372243,0.2385256589970013,0.2425093400247958
0.188,0.2607448420045931,0.2425093400247958,0.2476773349677775
0.19,0.2534780063870847,0.2476773349677775,0.2515145024981826
0.192,0.24620732608685778,0.2515145024981826,0.25586779936842424
0.194,0.23893988887598408,0.25586779936842424,0.2599167452252315
0.196,0.2316827566135004,0.2599167452252315,0.2649582470474384
0.198,0.22444295721750737,0.2649582470474384,0.2692751532772428
0.2,0.21722747667804398,0.2692751532772428,0.27364612006509675
0.202,0.21004325111992764,0.27364612006509675,0.27781953208625454
0.20400000000000001,0.2028971589246823,0.27781953208625454,0.28210344833271667
0.20600000000000002,0.19579601292062065,0.28210344833271667,0.28670187001864605
0.20800000000000002,0.18874655265005807,0.28670187001864605,0.29108328090113444
0.21,0.18175543672255223,0.29108328090113444,0.29504516644431833
0.212,0.17482923526296096,0.29504516644431833,0.29950557386033155
0.214,0.16797442246300454,0.29950557386033155,0.30363920347905393
0.216,0.16119736924489517,0.30363920347905393,0.30797574458609106
0.218,0.15450433604547037,0.30797574458609106,0.31240574809613897
0.22,0.1479014657291272,0.31240574809613897,0.31673108559143365
0.222,0.14139477663770517,0.31673108559143365,0.32062142478254374
0.224,0.1349901557853107,0.32062142478254374,0.32487845274664856
0.226,0.12869335220590378,0.32487845274664856,0.3288263213254334
0.228,0.12250997046129748,0.3288263213254334,0.33306368382860213
0.23,0.11644546431703258,0.33306368382860213,0.3371634908380714
0.232,0.11050513059339548,0.3371634908380714,0.34134602434019057
