# {"config": {"dt": 0.002, "kind": "wheel", "torque_limit_nm": 2.0}, "initial_command_history": "zero", "name": "calibration_1", "sampling": "state_then_command_then_next_state", "schema_version": 1, "split": "calibration"}
time_s,command_torque_nm,position_rad,velocity_rad_s,next_position_rad,next_velocity_rad_s
0.0,0.27961172579016785,0.00016063063370303887,0.0,-0.00038387149256208334,-0.0022870764816136867
0.002,0.28666321967471037,-0.00038387149256208334,-0.0022870764816136867,0.00019877052727709937,-0.0007170493481940174
0.004,0.29368597624078524,0.00019877052727709937,-0.0007170493481940174,0.00020470857861438948,0.03166203686020083
0.006,0.30067290351246667,0.00020470857861438948,0.03166203686020083,0.0002591028691703676,0.055019142347796285
0.008,0.3076169273707555,0.0002591028691703676,0.055019142347796285,0.0001378725728086579,0.08241383347444761
0.01,0.31451099962152645,0.0001378725728086579,0.08241383347444761,0.000514649986147306,0.10762762516301096
0.012,0.32134810603544833,0.000514649986147306,0.10762762516301096,0.000919932746018864,0.13246737189775706
0.014,0.32812127435062927,0.000919932746018864,0.13246737189775706,0.0011150998902395488,0.16693761283519304
0.016,0.3348235822287809,0.0011150998902395488,0.16693761283519304,0.0016778327501706534,0.19139590019805988
0.018000000000000002,0.3414481651557477,0.0016778327501706534,0.19139590019805988,0.00196498941601294,0.2150772938191983
0.02,0.34798822427731346,0.00196498941601294,0.2150772938191983,0.0023873436326099155,0.24482766108043547
0.022,0.35443703416127015,0.0023873436326099155,0.24482766108043547,0.003104948641439718,0.2751088424008067
0.024,0.3607879504768194,0.003104948641439718,0.2751088424008067,0.003677533577072667,0.30577440659831273
0.026000000000000002,0.3670344175824711,0.003677533577072667,0.30577440659831273,0.004316787283951074,0.33384578121593117
0.028,0.3731699760137107,0.004316787283951074,0.33384578121593117,0.005334218529624985,0.3628134491766374
0.03,0.37918826986182025,0.005334218529624985,0.3628134491766374,0.005543365320330684,0.3938214596972841
0.032,0.3850830540353632,0.005543365320330684,0.3938214596972841,0.006848930473811407,0.42100664131823345
0.034,0.39084820139598,0.006848930473811407,0.42100664131823345,0.007564157221863655,0.4539392195475539
0.036000000000000004,0.3964777097602837,0.007564157221863655,0.4539392195475539,0.008679696637889839,0.48315854005626563
0.038,0.4019657087598003,0.008679696637889839,0.48315854005626563,0.009573884246774739,0.5172813119068449
0.04,0.4073064665510612,0.009573884246774739,0.5172813119068449,0.010538693695249143,0.5467044573530427
0.042,0.4124943963681269,0.010538693695249143,0.5467044573530427,0.011767187172942716,0.5764470454033543
0.044,0.41752406291000393,0.011767187172942716,0.5764470454033543,0.012748182263035212,0.6069159471599717
0.046,0.42239018855560584,0.012748182263035212,0.6069159471599717,0.014182915653930244,0.642816832426556
0.048,0.42708765939910637,0.014182915653930244,0.642816832426556,0.01581887862572979,0.6725272516403488
0.05,0.4316115310987425,0.01581887862572979,0.6725272516403488,0.017071929688930003,0.7040268346852835
0.052000000000000005,0.43595703453233614,0.017071929688930003,0.7040268346852835,0.01846245503904473,0.7381219262300631
0.054,0.4401195812530283,0.01846245503904473,0.7381219262300631,0.020477846446296532,0.7730337830092445
0.056,0.44409476873894865,0.020477846446296532,0.7730337830092445,0.021854027801134268,0.8065730821510904
0.058,0.4478783854307784,0.021854027801134268,0.8065730821510904,0.023220834940361822,0.8354696298356503
0.06,0.4514664155514128,0.023220834940361822,0.8354696298356503,0.025272519307663676,0.869882934874334
0.062,0.45485504370217533,0.025272519307663676,0.869882934874334,0.027083498888796232,0.9036520035747346
0.064,0.45804065923029585,0.027083498888796232,0.9036520035747346,0.029000647380924022,0.9349122539758519
0.066,0.4610198603626282,0.029000647380924022,0.9349122539758519,0.030715920070050702,0.9640053970160971
0.068,0.46378945810084876,0.030715920070050702,0.9640053970160971,0.03283582584344731,1.0011484666943018
0.07,0.46634647987365596,0.03283582584344731,1.0011484666943018,0.03477125408840993,1.02870643612235
0.07200000000000001,0.4686881729417665,0.03477125408840993,1.02870643612235,0.03681766242572752,1.065149192526636
0.074,0.4708120075517912,0.03681766242572752,1.065149192526636,0.03913948901412278,1.1007753056013885
0.076,0.4727156798353611,0.03913948901412278,1.1007753056013885,0.041510168974894415,1.1302325381115328
0.078,0.4743971144501672,0.041510168974894415,1.1302325381115328,0.043958122267744634,1.1661012027279865
0.08,0.47585446695987477,0.043958122267744634,1.1661012027279865,0.04634636415367929,1.1977156987266304
0.082,0.4770861259501745,0.04634636415367929,1.1977156987266304,0.04860637515039772,1.2328234907340738
0.084,0.47809071487853344,0.04860637515039772,1.2328234907340738,0.05113790210976843,1.256864861076016
0.08600000000000001,0.47886709365551805,0.05113790210976843,1.256864861076016,0.05375146309141632,1.2905920522831302
0.088,0.4794143599558702,0.05375146309141632,1.2905920522831302,0.056120417624966897,1.3230966118798055
0.09,0.47973185025782444,0.056120417624966897,1.3230966118798055,0.059045206155828464,1.353509735359019
0.092,0.4798191406094733,0.059045206155828464,1.353509735359019,0.06145412644946024,1.3836376642185761
0.094,0.4796760471212958,0.06145412644946024,1.3836376642185761,0.06449209874065666,1.4141649753764405
0.096,0.47930262618428343,0.06449209874065666,1.4141649753764405,0.06755460831452685,1.4445257275905048
0.098,0.4786991744134109,0.06755460831452685,1.4445257275905048,0.07034634270663509,1.4746816062560721
0.1,0.47786622831651715,0.07034634270663509,1.4746816062560721,0.07323130033911043,1.5037185534709778
0.10200000000000001,0.47680456368897584,0.07323130033911043,1.5037185534709778,0.07704080433056865,1.5351483782675448
0.10400000000000001,0.4755151947348526,0.07704080433056865,1.5351483782675448,0.07956388312959325,1.561751801990911
0.106,0.47399937291555766,0.07956388312959325,1.561751801990911,0.08278985375980398,1.5922169544861258
0.108,0.4722585855273197,0.08278985375980398,1.5922169544861258,0.08618045340609407,1.6210854558161205
0.11,0.4702945540091162,0.08618045340609407,1.6210854558161205,0.08939792084227093,1.648926683031332
0.112,0.46810923198300575,0.08939792084227093,1.648926683031332,0.09266412479566326,1.6737130586541213
0.114,0.4657048030291184,0.09266412479566326,1.6737130586541213,0.09588791113230559,1.7010306776813624
0.116,0.46308367819786045,0.09588791113230559,1.7010306776813624,0.09967979514443072,1.7259427721845768
0.11800000000000001,0.4602484932621987,0.09967979514443072,1.7259427721845768,0.10295877965811195,1.7508298159210742
0.12,0.45720210571318154,0.10295877965811195,1.7508298159210742,0.10690861301852778,1.7738701009836622
0.122,0.4539475915021558,0.10690861301852778,1.7738701009836622,0.11030874616051509,1.8008770313458062
0.124,0.45048824153342476,0.11030874616051509,1.8008770313458062,0.11343471317811663,1.8225073051189382
0.126,0.44682755791138384,0.11343471317811663,1.8225073051189382,0.11752563113493257,1.8431674933321653
0.128,0.44296924994644904,0.11752563113493257,1.8431674933321653,0.12134660914352959,1.8673127655184054
0.13,0.4389172299243751,0.12134660914352959,1.8673127655184054,0.12505431855555796,1.8885108799821047
0.132,0.4346756086438278,0.12505431855555796,1.8885108799821047,0.12903307017150498,1.9107641759732603
0.134,0.43024869072734573,0.12903307017150498,1.9107641759732603,0.1325600901984936,1.9308898089487818
0.136,0.42564096971108506,0.1325600901984936,1.9308898089487818,0.13649753065904258,1.9515280854087353
0.138,0.42085712291899535,0.13649753065904258,1.9515280854087353,0.1405669692896766,1.972932622793146
0.14,0.41590200612732364,0.1405669692896766,1.972932622793146,0.14452274792433512,1.9867068894700963
0.14200000000000002,0.410780648025585,0.14452274792433512,1.9867068894700963,0.14861861398494597,2.005255960727113
0.14400000000000002,0.40549824448037064,0.14861861398494597,2.005255960727113,0.15256838502110068,2.0224839372931265
0.146,0.40006015260859284,0.15256838502110068,2.0224839372931265,0.15675702546913042,2.0395182424453817
0.148,0.3944718846669847,0.15675702546913042,2.0395182424453817,0.1606341495876134,2.058453209471359
0.15,0.3887391017648838,0.1606341495876134,2.058453209471359,0.1648921947733688,2.0735574393566427
0.152,0.3828676074075331,0.1648921947733688,2.0735574393566427,0.16930120608219057,2.08406848018835
0.154,0.37686334087732526,0.16930120608219057,2.08406848018835,0.17329058142104242,2.09730373132668
0.156,0.3707323704606059,0.17329058142104242,2.09730373132668,0.17734337172521497,2.107944736486775
0.158,0.36448088652782623,0.17734337172521497,2.107944736486775,0.18120506245877316,2.122742413026536
0.16,0.3581151944750058,0.18120506245877316,2.122742413026536,0.18602306876368574,2.136065136936721
0.162,0.3516417075346253,0.18602306876368574,2.136065136936721,0.19027129901401113,2.1408095544735337
0.164,0.3450669394642193,0.19027129901401113,2.1408095544735337,0.19493571442651256,2.150106889532414
0.166,0.3383974971210778,0.19493571442651256,2.150106889532414,0.19910778013756442,2.1585127433887883
0.168,0.3316400729316016,0.19910778013756442,2.1585127433887883,0.20300411541756974,2.1706170138832777
0.17,0.3248014372639708,0.20300411541756974,2.1706170138832777,0.2076008015915316,2.1808947218343766
0.17200000000000001,0.31788843071290124,0.2076008015915316,2.1808947218343766,0.21205361984085516,2.1807437679695454
0.17400000000000002,0.3109079563053653,0.21205361984085516,2.1807437679695454,0.21667650710898687,2.1875055007412105
0.176,0.3038669716362395,0.21667650710898687,2.1875055007412105,0.22063026450431947,2.191512398031929
0.178,0.2967724809429281,0.22063026450431947,2.191512398031929,0.22512984203364045,2.1982864916508
0.18,0.28963152712807816,0.22512984203364045,2.1982864916508,0.22960733229809455,2.198122585716805
0.182,0.2824511837395606,0.22960733229809455,2.198122585716805,0.23421418325136611,2.2026631335338953
0.184,0.2752385469169437,0.23421418325136611,2.2026631335338953,0.23850041904508484,2.2072912425894207
0.186,0.26800072731372243,0.23850041904508484,2.2072912425894207,0.2426503942487345,2.2042612654908234
0.188,0.2607448420045931,0.2426503942487345,2.2042612654908234,0.24720013583780406,2.199877468723138
0.19,0.2534780063870847,0.24720013583780406,2.199877468723138,0.25164392202203534,2.204983082581011
0.192,0.24620732608685778,0.25164392202203534,2.204983082581011,0.2556931368107111,2.203517420229045
0.194,0.23893988887598408,0.2556931368107111,2.203517420229045,0.2606068101000522,2.1994996162786093
0.196,0.2316827566135004,0.2606068101000522,2.1994996162786093,0.26483994608115297,2.1947853818607976
0.198,0.22444295721750737,0.26483994608115297,2.1947853818607976,0.269571181696401,2.1948011315209177
0.2,0.21722747667804398,0.269571181696401,2.1948011315209177,0.27342351577372,2.187350017239619
0.202,0.21004325111992764,0.27342351577372,2.187350017239619,0.27783034950063407,2.1824322805861507
