# {"config": {"dt": 0.002, "kind": "wheel", "torque_limit_nm": 2.0}, "initial_command_history": "zero", "initial_state": "known_rest", "known_initial_rest": true, "name": "calibration_1", "sampling": "position_then_command_then_next_position", "schema": "encoder_position_only", "schema_version": 1, "split": "calibration"}
time_s,command_torque_nm,position_rad,next_position_rad
0.0,0.27961172579016785,-7.220281100874242e-05,-0.00027961432149073396
0.002,0.28666321967471037,-0.00027961432149073396,4.4247079360255575e-05
0.004,0.29368597624078524,4.4247079360255575e-05,0.0004086190301251803
0.006,0.30067290351246667,0.0004086190301251803,0.0006895777937027045
0.008,0.3076169273707555,0.0006895777937027045,0.00012545749627389444
0.01,0.31451099962152645,0.00012545749627389444,0.0004552456937163187
0.012,0.32134810603544833,0.0004552456937163187,0.0007290101772553844
0.014,0.32812127435062927,0.0007290101772553844,0.0010465892599054816
0.016,0.3348235822287809,0.0010465892599054816,0.0011119058873300335
0.018000000000000002,0.3414481651557477,0.0011119058873300335,0.0021419021573743685
0.02,0.34798822427731346,0.0021419021573743685,0.002456463366878862
0.022,0.35443703416127015,0.002456463366878862,0.00298493649839123
0.024,0.3607879504768194,0.00298493649839123,0.0032270276290725956
0.026000000000000002,0.3670344175824711,0.0032270276290725956,0.0042654410964793315
0.028,0.3731699760137107,0.0042654410964793315,0.005075065978219516
0.03,0.37918826986182025,0.005075065978219516,0.005710891579150066
0.032,0.3850830540353632,0.005710891579150066,0.006535462665297762
0.034,0.39084820139598,0.006535462665297762,0.0075409148121553795
0.036000000000000004,0.3964777097602837,0.0075409148121553795,0.008177718961057704
0.038,0.4019657087598003,0.008177718961057704,0.009519991927639955
0.04,0.4073064665510612,0.009519991927639955,0.010628350482971604
0.042,0.4124943963681269,0.010628350482971604,0.01186421702829317
0.044,0.41752406291000393,0.01186421702829317,0.012992565005418876
0.046,0.42239018855560584,0.012992565005418876,0.014231881169440824
0.048,0.42708765939910637,0.014231881169440824,0.01582702690286346
0.05,0.4316115310987425,0.01582702690286346,0.016655608813453092
0.052000000000000005,0.43595703453233614,0.016655608813453092,0.018184437020541143
0.054,0.4401195812530283,0.018184437020541143,0.020129735067266934
0.056,0.44409476873894865,0.020129735067266934,0.021668035434608664
0.058,0.4478783854307784,0.021668035434608664,0.023591029551494513
0.06,0.4514664155514128,0.023591029551494513,0.024963593287099184
0.062,0.45485504370217533,0.024963593287099184,0.02724746473530166
0.064,0.45804065923029585,0.02724746473530166,0.02901450305662847
0.066,0.4610198603626282,0.02901450305662847,0.030917637897527335
0.068,0.46378945810084876,0.030917637897527335,0.032289978932108325
0.07,0.46634647987365596,0.032289978932108325,0.03487349702340769
0.07200000000000001,0.4686881729417665,0.03487349702340769,0.036784264004623306
0.074,0.4708120075517912,0.036784264004623306,0.03912298149888842
0.076,0.4727156798353611,0.03912298149888842,0.04148190670873951
0.078,0.4743971144501672,0.04148190670873951,0.04335367956403428
0.08,0.47585446695987477,0.04335367956403428,0.04622950439905356
0.082,0.4770861259501745,0.04622950439905356,0.04857587389829477
0.084,0.47809071487853344,0.04857587389829477,0.051169555679366756
0.08600000000000001,0.47886709365551805,0.051169555679366756,0.05374623165646582
0.088,0.4794143599558702,0.05374623165646582,0.05609792273310593
0.09,0.47973185025782444,0.05609792273310593,0.05864921176130049
0.092,0.4798191406094733,0.05864921176130049,0.06184582190214851
0.094,0.4796760471212958,0.06184582190214851,0.06454597430267624
0.096,0.47930262618428343,0.06454597430267624,0.06774877315064219
0.098,0.4786991744134109,0.06774877315064219,0.0703892720115523
0.1,0.47786622831651715,0.0703892720115523,0.07353544067314702
0.10200000000000001,0.47680456368897584,0.07353544067314702,0.07680286072199682
0.10400000000000001,0.4755151947348526,0.07680286072199682,0.07954140955997188
0.106,0.47399937291555766,0.07954140955997188,0.08263852677402032
0.108,0.4722585855273197,0.08263852677402032,0.08629552157237651
0.11,0.4702945540091162,0.08629552157237651,0.08924910151579094
0.112,0.46810923198300575,0.08924910151579094,0.09260289069458953
0.114,0.4657048030291184,0.09260289069458953,0.09624634059624873
0.116,0.46308367819786045,0.09624634059624873,0.09954592828742863
0.11800000000000001,0.4602484932621987,0.09954592828742863,0.10321696744415879
0.12,0.45720210571318154,0.10321696744415879,0.10662373423194736
0.122,0.4539475915021558,0.10662373423194736,0.11029340939626375
0.124,0.45048824153342476,0.11029340939626375,0.1138997467837994
0.126,0.44682755791138384,0.1138997467837994,0.11766115099003727
0.128,0.44296924994644904,0.11766115099003727,0.12135573047853597
0.13,0.4389172299243751,0.12135573047853597,0.12537965117634076
0.132,0.4346756086438278,0.12537965117634076,0.1288664513216978
0.134,0.43024869072734573,0.1288664513216978,0.1327220776918707
0.136,0.42564096971108506,0.1327220776918707,0.13650887835372633
0.138,0.42085712291899535,0.13650887835372633,0.1403868277794025
0.14,0.41590200612732364,0.1403868277794025,0.14412709346861444
0.14200000000000002,0.410780648025585,0.14412709346861444,0.1484629367631256
0.14400000000000002,0.40549824448037064,0.1484629367631256,0.1525255727018858
0.146,0.40006015260859284,0.1525255727018858,0.15669430801789536
0.148,0.3944718846669847,0.15669430801789536,0.161128589068972
0.15,0.3887391017648838,0.161128589068972,0.16468643334655353
0.152,0.3828676074075331,0.16468643334655353,0.16920753688854706
0.154,0.37686334087732526,0.16920753688854706,0.173021762376824
