case_id,terrain_kind,training_seed,mode,perturbation,telemetry_csv,control_steps,simulated_duration_s,completed,terminated,termination_reason,velocity_rmse_mps,clearance_rmse_m,max_abs_yaw_rad,final_position_x_m,progress_m,commanded_displacement_m,progress_fraction,mean_torque_saturation_fraction,policy_enabled_fraction,policy_gated_fraction,episode_return,tail_velocity_rmse_mps,tail_velocity_mean_mps,tail_command_velocity_mean_mps,tail_observed_seconds,quality_success,quality_failure_reasons,full_bias_mps,full_variance_m2ps2,full_std_mps,full_rmse_mps,full_bias_share_of_mse,full_failure_type,tail_bias_mps,tail_variance_m2ps2,tail_std_mps,tail_rmse_mps,tail_bias_share_of_mse,tail_failure_type,return_roll_target_rad,return_pitch_target_rad,return_velocity_tracking,return_upright,return_height_tracking,return_alive,return_residual_effort,return_residual_smoothness,return_joint_limit_penalty,return_contact_penalty,return_termination_penalty,return_total,vertical_upper_fraction,vertical_action_mean,vertical_action_std,longitudinal_action_mean,raw_mu_z_mean,raw_std_z_mean,raw_upper_probability_z_mean
tracking_v2_development_01_flat,flat,2000,full,nominal,episodes/tracking_v2_development_01_flat_nominal_full_seed_2000.csv,400,4.0,1,0,time_limit,0.11447046366361116,0.015450205639266437,0.0008813721771306546,0.8711198344319236,0.8711198344319236,1.240749999999992,0.7020913434873498,0.0,1.0,0.0,1483.1604165266335,0.05908373115508443,0.2924480418819133,0.3500000000000001,1.0,1,,-0.09211201864884147,0.004618863071797602,0.06796221797291199,0.11447046366361116,0.6475088612906694,mixed,-0.05755195811808668,0.00017865940398029134,0.013366353428676474,0.05908373115508443,0.9488212052462829,bias_dominated_slow,0.0,0.0,727.3709835428364,399.68420839368184,308.32465831401873,80.0000000000006,-32.14408879323397,-0.075344930667815,0.0,0.0,0.0,1483.1604165266335,1.0,1.0,0.0,-0.06261851141258376,2.7838448587059976,0.9098257422447205,0.9552289100371886
tracking_v2_development_01_flat,flat,2000,replay,nominal,episodes/tracking_v2_development_01_flat_nominal_replay_seed_2000.csv,400,4.0,1,0,time_limit,0.11447046366361116,0.015450205639266437,0.0008813721771306546,0.8711198344319236,0.8711198344319236,1.240749999999992,0.7020913434873498,0.0,0.0,0.0,1483.1604165266335,0.05908373115508443,0.2924480418819133,0.3500000000000001,1.0,1,,-0.09211201864884147,0.004618863071797602,0.06796221797291199,0.11447046366361116,0.6475088612906694,mixed,-0.05755195811808668,0.00017865940398029134,0.013366353428676474,0.05908373115508443,0.9488212052462829,bias_dominated_slow,0.0,0.0,727.3709835428364,399.68420839368184,308.32465831401873,80.0000000000006,-32.14408879323397,-0.075344930667815,0.0,0.0,0.0,1483.1604165266335,1.0,1.0,0.0,-0.06261851141258376,2.7838448587059976,0.9098257422447205,0.9552289100371886
tracking_v2_development_01_flat,flat,2000,fx_only,nominal,episodes/tracking_v2_development_01_flat_nominal_fx_only_seed_2000.csv,400,4.0,1,0,time_limit,0.11226336263096409,0.012479337303632947,0.0015879506097975639,0.8826224693434167,0.8826224693434167,1.240749999999992,0.7113620546793652,0.0,1.0,0.0,1546.9590907929403,0.057404791757759865,0.2944060884693396,0.3500000000000001,1.0,1,,-0.08918521268224706,0.004649060428033705,0.06818401886097435,0.11226336263096409,0.6311166119246715,mixed,-0.055593911530660386,0.00020462711747288011,0.014304793513814876,0.057404791757759865,0.9379035325286519,bias_dominated_slow,0.0,0.0,730.0897165945108,399.7298894080418,337.34337808556694,80.0000000000006,-0.1781157892472435,-0.025777505934082887,0.0,0.0,0.0,1546.9590907929403,0.0,0.0,0.0,-0.07498064276849618,2.8255739539861677,0.9098257422447205,0.9609906746620247
tracking_v2_development_01_flat,flat,2000,fz_only,nominal,episodes/tracking_v2_development_01_flat_nominal_fz_only_seed_2000.csv,400,4.0,1,0,time_limit,0.11510722502070164,0.015446600535230781,0.0008506537622769576,0.8684541639481322,0.8684541639481322,1.240749999999992,0.6999429086827627,0.0,1.0,0.0,1482.5035061170647,0.058219774897554095,0.2935651015865266,0.3500000000000001,1.0,1,,-0.09275497630093085,0.004646187623380199,0.06816294905137393,0.11510722502070164,0.6493356828485837,mixed,-0.05643489841347339,0.00020464443018280846,0.014305398637675514,0.058219774897554095,0.939624757927611,bias_dominated_slow,0.0,0.0,726.5141859749677,399.6834851800828,308.3558349620141,80.0000000000006,-31.99999999999967,-0.05,0.0,0.0,0.0,1482.5035061170647,1.0,1.0,0.0,0.0,2.7726970952749252,0.9098257422447205,0.9528495018408253
tracking_v2_development_04_bumps,bumps,,zero,nominal,episodes/tracking_v2_development_04_bumps_nominal_zero_seed_None.csv,400,4.0,1,0,time_limit,0.09351629652580688,0.013736407802712972,0.0014080274024406922,0.6836200717714609,0.6836200717714609,0.88625,0.7713625633528473,0.0,0.0,0.0,1553.0452826188014,0.11766494397266235,0.13306917306778826,0.25,1.0,0,tail_velocity,-0.050425396801335676,0.0062025770733304866,0.07875644147198682,0.09351629652580688,0.29075289660504244,mixed,-0.11693082693221175,0.00017222075303890985,0.013123290480626795,0.11766494397266235,0.9875608329784966,bias_dominated_slow,0.00038729849601123166,-0.23069755425566102,745.9778655231432,399.67991355939375,327.38750353626386,80.0000000000006,0.0,0.0,0.0,0.0,0.0,1553.0452826188014,0.0,0.0,0.0,0.0,,,
tracking_v2_development_04_bumps,bumps,,constant_fz,nominal,episodes/tracking_v2_development_04_bumps_nominal_constant_fz_seed_None.csv,400,4.0,1,0,time_limit,0.09265214822408882,0.01633388615740756,0.0011778057875408124,0.6661897927494741,0.6661897927494741,0.88625,0.7516951117060356,0.0,0.0,0.0,1496.2567212493543,0.11819391082332723,0.13244213607197539,0.25,1.0,0,tail_velocity,-0.05477440908922007,0.0055841846794652894,0.07472740246700195,0.09265214822408882,0.3494977752336546,mixed,-0.11755786392802461,0.00014994918439268056,0.012245373999706198,0.11819391082332723,0.9892661900365242,bias_dominated_slow,0.0012853696434859856,0.32673323100661694,746.9674182921353,399.6937650691329,301.64553788808735,80.0000000000006,-31.99999999999967,-0.05,0.0,0.0,0.0,1496.2567212493543,1.0,1.0,0.0,0.0,,,
tracking_v2_development_04_bumps,bumps,0,full,nominal,episodes/tracking_v2_development_04_bumps_nominal_full_seed_0.csv,400,4.0,1,0,time_limit,0.0938408412829303,0.016345714420362523,0.001354918377735371,0.6636082522267902,0.6636082522267902,0.88625,0.7487822310034304,0.0,1.0,0.0,1493.491304865576,0.12146800240926584,0.12923807635656495,0.25,1.0,0,tail_velocity,-0.05541809158337875,0.005734938617944358,0.07572937750928868,0.0938408412829303,0.34875412005932077,mixed,-0.12076192364343508,0.00017103340723457095,0.013077974125779991,0.12146800240926584,0.9884080321277707,bias_dominated_slow,0.00219107652277658,0.4087419071425139,745.6705807064621,399.6965938205674,301.57769474335583,80.0000000000006,-33.39954299260386,-0.05402141220347981,0.0,0.0,0.0,1493.491304865576,0.975,0.9993708282709122,0.005775005637343862,0.2992759324982762,1.1933607691526413,0.8846489787101746,0.5862116491336288
tracking_v2_development_04_bumps,bumps,0,replay,nominal,episodes/tracking_v2_development_04_bumps_nominal_replay_seed_0.csv,400,4.0,1,0,time_limit,0.0938408412829303,0.016345714420362523,0.001354918377735371,0.6636082522267902,0.6636082522267902,0.88625,0.7487822310034304,0.0,0.0,0.0,1493.491304865576,0.12146800240926584,0.12923807635656495,0.25,1.0,0,tail_velocity,-0.05541809158337875,0.005734938617944358,0.07572937750928868,0.0938408412829303,0.34875412005932077,mixed,-0.12076192364343508,0.00017103340723457095,0.013077974125779991,0.12146800240926584,0.9884080321277707,bias_dominated_slow,0.00219107652277658,0.4087419071425139,745.6705807064621,399.6965938205674,301.57769474335583,80.0000000000006,-33.39954299260386,-0.05402141220347981,0.0,0.0,0.0,1493.491304865576,0.975,0.9993708282709122,0.005775005637343862,0.2992759324982762,1.1933607691526413,0.8846489787101746,0.5862116491336288
tracking_v2_development_04_bumps,bumps,0,fx_only,nominal,episodes/tracking_v2_development_04_bumps_nominal_fx_only_seed_0.csv,400,4.0,1,0,time_limit,0.0902174162462208,0.01370589818820855,0.0025505066259916584,0.6946329316779144,0.6946329316779144,0.88625,0.783788921498352,0.0,1.0,0.0,1555.4819628549355,0.11396390481444205,0.13687144973685314,0.25,1.0,0,tail_velocity,-0.04766305010523906,0.005867415848809338,0.07659905905955593,0.0902174162462208,0.27911481659288356,mixed,-0.11312855026314685,0.0001897027159138618,0.013773260903426676,0.11396390481444205,0.9853937440734055,bias_dominated_slow,-0.0003933142939106194,-0.6143607968035897,749.5953832887778,399.6781833129617,327.7445570752897,80.0000000000006,-1.533129204479183,-0.003031617613682023,0.0,0.0,0.0,1555.4819628549355,0.0,0.0,0.0,0.30900672063231466,1.3925571876764298,0.8846489787101746,0.6708400838465625
tracking_v2_development_04_bumps,bumps,0,fz_only,nominal,episodes/tracking_v2_development_04_bumps_nominal_fz_only_seed_0.csv,400,4.0,1,0,time_limit,0.09337542084978073,0.016299940797555524,0.0007894003945273834,0.6687807368038193,0.6687807368038193,0.88625,0.7546186028816015,0.0,1.0,0.0,1496.02726755768,0.11906979849870845,0.13157088137795728,0.25,1.0,0,tail_velocity,-0.05412594585111297,0.005789351204596052,0.07608778617226324,0.09337542084978073,0.33600508738303214,mixed,-0.11842911862204271,0.0001521607769291727,0.012335346648115435,0.11906979849870845,0.9892675350274627,bias_dominated_slow,-0.002316673303844853,0.2260099828810554,746.1515624379275,399.6915770855732,302.0738345511236,80.0000000000006,-31.83612426082078,-0.053582256121486774,0.0,0.0,0.0,1496.02726755768,0.945,0.9973381233215332,0.0139839522361098,0.0,1.1307287687063217,0.8846489787101746,0.5585405304214838
tracking_v2_development_04_bumps,bumps,1000,full,nominal,episodes/tracking_v2_development_04_bumps_nominal_full_seed_1000.csv,400,4.0,1,0,time_limit,0.09403086962197954,0.016286660812438163,0.0016049466383025678,0.6669104970119462,0.6669104970119462,0.88625,0.7525083182081198,0.0,1.0,0.0,1495.8636273732373,0.12191476578111332,0.1290170494954978,0.25,1.0,0,tail_velocity,-0.05460802416160004,0.005859768139031821,0.07654912239230324,0.09403086962197954,0.3372655799436175,mixed,-0.12098295050450222,0.00022633580268888572,0.015044460864015225,0.12191476578111332,0.9847720781089272,bias_dominated_slow,-0.0018464026898717982,0.2595317007227825,745.4862656371763,399.69239882401183,302.21773316626565,80.0000000000006,-31.40366380371436,-0.12910645050309041,0.0,0.0,0.0,1495.8636273732373,0.75,0.9839754176139831,0.03388308075658964,-0.0991565448883921,1.1523143908381461,0.8666360974311829,0.5682762488401619
tracking_v2_development_04_bumps,bumps,1000,replay,nominal,episodes/tracking_v2_development_04_bumps_nominal_replay_seed_1000.csv,400,4.0,1,0,time_limit,0.09403086962197954,0.016286660812438163,0.0016049466383025678,0.6669104970119462,0.6669104970119462,0.88625,0.7525083182081198,0.0,0.0,0.0,1495.8636273732373,0.12191476578111332,0.1290170494954978,0.25,1.0,0,tail_velocity,-0.05460802416160004,0.005859768139031821,0.07654912239230324,0.09403086962197954,0.3372655799436175,mixed,-0.12098295050450222,0.00022633580268888572,0.015044460864015225,0.12191476578111332,0.9847720781089272,bias_dominated_slow,-0.0018464026898717982,0.2595317007227825,745.4862656371763,399.69239882401183,302.21773316626565,80.0000000000006,-31.40366380371436,-0.12910645050309041,0.0,0.0,0.0,1495.8636273732373,0.75,0.9839754176139831,0.03388308075658964,-0.0991565448883921,1.1523143908381461,0.8666360974311829,0.5682762488401619
tracking_v2_development_04_bumps,bumps,1000,fx_only,nominal,episodes/tracking_v2_development_04_bumps_nominal_fx_only_seed_1000.csv,400,4.0,1,0,time_limit,0.09201807967003725,0.013692299776356777,0.0014109317787741808,0.6931147679818992,0.6931147679818992,0.88625,0.7820759018131443,0.0,1.0,0.0,1554.5049225747828,0.11463541586924873,0.13614074488293657,0.25,1.0,0,tail_velocity,-0.04803704260703975,0.00615976952373077,0.07848419919786893,0.09201807967003725,0.2725249026288859,mixed,-0.11385925511706343,0.0001773485957030683,0.013317229280262029,0.11463541586924873,0.9865044641784337,bias_dominated_slow,-0.001134349120633231,-0.7187208280770546,747.6144166592388,399.68246541025064,327.81878087942886,80.0000000000006,-0.5291989497730039,-0.08154142436220069,0.0,0.0,0.0,1554.5049225747828,0.0,0.0,0.0,-0.1286046817735769,1.1758562637865544,0.8666360974311829,0.5786096828437515
tracking_v2_development_04_bumps,bumps,1000,fz_only,nominal,episodes/tracking_v2_development_04_bumps_nominal_fz_only_seed_1000.csv,400,4.0,1,0,time_limit,0.09509358857557607,0.016271082335085726,0.001057611638781578,0.6714908601598123,0.6714908601598123,0.88625,0.7576765699969673,0.0,1.0,0.0,1495.1531747169804,0.12118579506940678,0.12969326692905458,0.25,1.0,0,tail_velocity,-0.053448611769698375,0.006186036488072992,0.07865136037013595,0.09509358857557607,0.31591510079220037,mixed,-0.12030673307094542,0.00021228690440054166,0.014570068785031238,0.12118579506940678,0.9855449442444061,bias_dominated_slow,0.0024264145098909754,0.22884464592115736,744.2413505476037,399.6871075728747,302.3946327241367,80.0000000000006,-31.099727331162928,-0.07018879647302113,0.0,0.0,0.0,1495.1531747169804,0.745,0.9852564218640327,0.033708489650718106,0.0,1.1373153647780418,0.8666360974311829,0.5618477394289974
tracking_v2_development_04_bumps,bumps,2000,full,nominal,episodes/tracking_v2_development_04_bumps_nominal_full_seed_2000.csv,400,4.0,1,0,time_limit,0.09598615355989336,0.016289117297469492,0.0018117849481663565,0.6593922889610003,0.6593922889610003,0.88625,0.7440251497444291,0.0,1.0,0.0,1492.8121009713575,0.12368229788939265,0.1271516144175709,0.25,1.0,0,tail_velocity,-0.05649108099157094,0.006022099443627198,0.0776021871059521,0.09598615355989336,0.34637185335024917,mixed,-0.12284838558242911,0.00020558497099129266,0.014338234584191064,0.12368229788939265,0.9865607116486932,bias_dominated_slow,0.0037751241977544234,0.5969370847478583,743.2518785937378,399.68354303638813,302.08117504208434,80.0000000000006,-32.12931887465813,-0.07517682619552128,0.0,0.0,0.0,1492.8121009713575,1.0,1.0,0.0,-0.053946859931747894,2.823869799375534,0.9098257422447205,0.9565036491311225
tracking_v2_development_04_bumps,bumps,2000,replay,nominal,episodes/tracking_v2_development_04_bumps_nominal_replay_seed_2000.csv,400,4.0,1,0,time_limit,0.09598615355989336,0.016289117297469492,0.0018117849481663565,0.6593922889610003,0.6593922889610003,0.88625,0.7440251497444291,0.0,0.0,0.0,1492.8121009713575,0.12368229788939265,0.1271516144175709,0.25,1.0,0,tail_velocity,-0.05649108099157094,0.006022099443627198,0.0776021871059521,0.09598615355989336,0.34637185335024917,mixed,-0.12284838558242911,0.00020558497099129266,0.014338234584191064,0.12368229788939265,0.9865607116486932,bias_dominated_slow,0.0037751241977544234,0.5969370847478583,743.2518785937378,399.68354303638813,302.08117504208434,80.0000000000006,-32.12931887465813,-0.07517682619552128,0.0,0.0,0.0,1492.8121009713575,1.0,1.0,0.0,-0.053946859931747894,2.823869799375534,0.9098257422447205,0.9565036491311225
tracking_v2_development_04_bumps,bumps,2000,fx_only,nominal,episodes/tracking_v2_development_04_bumps_nominal_fx_only_seed_2000.csv,400,4.0,1,0,time_limit,0.09076552313400166,0.013745275618009712,0.001369826365044733,0.6958012345076916,0.6958012345076916,0.88625,0.7851071757491583,0.0,1.0,0.0,1555.7696248405923,0.11311413671164018,0.13770337933959398,0.25,1.0,0,tail_velocity,-0.04737897157128531,0.005993613242636328,0.07741842960585243,0.09076552313400166,0.2724767363777316,mixed,-0.11229662066040604,0.0001842769122724925,0.013574863250600077,0.11311413671164018,0.9855975241389477,bias_dominated_slow,-0.0037357838839997015,-0.6271068783774213,748.9558242849638,399.6872634946662,327.3233868037274,80.0000000000006,-0.1685830011763096,-0.028266741588209816,0.0,0.0,0.0,1555.7696248405923,0.0,0.0,0.0,-0.06843694752140436,2.8468774223327635,0.9098257422447205,0.9604279901056709
tracking_v2_development_04_bumps,bumps,2000,fz_only,nominal,episodes/tracking_v2_development_04_bumps_nominal_fz_only_seed_2000.csv,400,4.0,1,0,time_limit,0.09265214822408882,0.01633388615740756,0.0011778057875408124,0.6661897927494741,0.6661897927494741,0.88625,0.7516951117060356,0.0,1.0,0.0,1496.2567212493543,0.11819391082332723,0.13244213607197539,0.25,1.0,0,tail_velocity,-0.05477440908922007,0.0055841846794652894,0.07472740246700195,0.09265214822408882,0.3494977752336546,mixed,-0.11755786392802461,0.00014994918439268056,0.012245373999706198,0.11819391082332723,0.9892661900365242,bias_dominated_slow,0.0012853696434859856,0.32673323100661694,746.9674182921353,399.6937650691329,301.64553788808735,80.0000000000006,-31.99999999999967,-0.05,0.0,0.0,0.0,1496.2567212493543,1.0,1.0,0.0,0.0,2.8097671908140183,0.9098257422447205,0.9538190322547515
tracking_v2_development_04_bumps,bumps,,zero,pitch_minus,episodes/tracking_v2_development_04_bumps_pitch_minus_zero_seed_None.csv,400,4.0,1,0,time_limit,0.0955652878346433,0.013412578976570529,0.0014928102434332564,0.6743872093332245,0.6743872093332245,0.88625,0.7609446649740191,0.0,0.0,0.0,1554.166988483779,0.1227048072755903,0.12796667926743863,0.25,1.0,0,tail_velocity,-0.052773270108123105,0.006347706201013303,0.07967249337766016,0.0955652878346433,0.30494931906920325,mixed,-0.12203332073256137,0.0001643383595235729,0.01281945238781957,0.1227048072755903,0.9890851997522327,bias_dominated_slow,0.0035148331677272698,0.17037184956973353,743.7076721037641,399.8617764177725,330.59753996224134,80.0000000000006,0.0,0.0,0.0,0.0,0.0,1554.166988483779,0.0,0.0,0.0,0.0,,,
tracking_v2_development_04_bumps,bumps,,constant_fz,pitch_minus,episodes/tracking_v2_development_04_bumps_pitch_minus_constant_fz_seed_None.csv,400,4.0,1,0,time_limit,0.09766724179185772,0.016019231706145172,0.0010352940089420693,0.6476053062180306,0.6476053062180306,0.88625,0.7307253102601191,0.0,0.0,0.0,1494.2444357073207,0.12750524761878274,0.12324973421821277,0.25,1.0,0,tail_velocity,-0.05945944998163048,0.0060034639271111835,0.07748202325127541,0.09766724179185772,0.37063286691929115,mixed,-0.12675026578178725,0.00019195829457339047,0.013854901463864349,0.12750524761878274,0.9881926954624334,bias_dominated_slow,-0.0016318646640225047,1.2165792031322487,741.3677513175228,399.852393539672,305.0742908501259,80.0000000000006,-31.99999999999967,-0.05,0.0,0.0,0.0,1494.2444357073207,1.0,1.0,0.0,0.0,,,
tracking_v2_development_04_bumps,bumps,0,full,pitch_minus,episodes/tracking_v2_development_04_bumps_pitch_minus_full_seed_0.csv,400,4.0,1,0,time_limit,0.09653384960214668,0.016007341400753577,0.0013572169937963105,0.6452342391343363,0.6452342391343363,0.88625,0.7280499172178689,0.0,1.0,0.0,1494.3098848177624,0.12649403909626927,0.12398994863851492,0.25,1.0,0,tail_velocity,-0.06007584862135174,0.005709676531434307,0.07556240157270219,0.09653384960214668,0.38729382948287877,mixed,-0.12601005136148508,0.0001222088827643935,0.011054812651709368,0.12649403909626927,0.9923622989907094,bias_dominated_slow,-0.00036505012777319324,1.2080352933060228,742.6476354626631,399.84869007349283,305.2091823461773,80.0000000000006,-33.34141253485023,-0.05421052971907495,0.0,0.0,0.0,1494.3098848177624,0.97,0.9986203384399414,0.009333838173107815,0.2979802244901657,1.1869926011562348,0.8846489787101746,0.5833953963882567
tracking_v2_development_04_bumps,bumps,0,replay,pitch_minus,episodes/tracking_v2_development_04_bumps_pitch_minus_replay_seed_0.csv,400,4.0,1,0,time_limit,0.09599915988100277,0.016015944917407026,0.0011742603503064862,0.6477838141299235,0.6477838141299235,0.88625,0.7309267296247374,0.0,0.0,0.0,1494.808259041129,0.12653091775680242,0.12410116919571741,0.25,1.0,0,tail_velocity,-0.059411127198870296,0.0056861566628179875,0.0754066088802433,0.09599915988100277,0.3830017159328763,mixed,-0.12589883080428257,0.00015955755049332899,0.012631609180675634,0.12653091775680242,0.9900339274521376,bias_dominated_slow,0.0006800385985057715,1.1527201529305655,743.2696091518313,399.846213146876,305.14600114722936,80.0000000000006,-33.39954299260386,-0.05402141220347981,0.0,0.0,0.0,1494.808259041129,0.975,0.9993708282709122,0.005775005637343862,0.2992759324982762,1.1878385064005852,0.8846489787101746,0.5837809990000923
tracking_v2_development_04_bumps,bumps,1000,full,pitch_minus,episodes/tracking_v2_development_04_bumps_pitch_minus_full_seed_1000.csv,400,4.0,1,0,time_limit,0.09743644575159326,0.015973271278482155,0.001974325757453229,0.6487027414106632,0.6487027414106632,0.88625,0.7319636010275467,0.0,1.0,0.0,1495.5714922923567,0.12576166445197134,0.12501868374221667,0.25,1.0,0,tail_velocity,-0.059189987660213515,0.0059904063214869475,0.07739771522136134,0.09743644575159326,0.3690231670463331,mixed,-0.12498131625778335,0.0001956668322021774,0.013988096089253083,0.12576166445197134,0.9876285483910002,bias_dominated_slow,-0.0026650603879253506,1.1618465779571345,741.6279711738911,399.8441004017888,305.58934979278985,80.0000000000006,-31.358252418536654,-0.1316766575781823,0.0,0.0,0.0,1495.5714922923567,0.7375,0.9831533712148667,0.03811009900176326,-0.0989129648800008,1.1491878667473794,0.8666360974311829,0.566916614500701
tracking_v2_development_04_bumps,bumps,1000,replay,pitch_minus,episodes/tracking_v2_development_04_bumps_pitch_minus_replay_seed_1000.csv,400,4.0,1,0,time_limit,0.0952399590018678,0.015969730145770786,0.001602677509437929,0.6518072857095856,0.6518072857095856,0.88625,0.7354666129304209,0.0,0.0,0.0,1498.0109895222406,0.1253304203663489,0.12545965583420635,0.25,1.0,0,tail_velocity,-0.05842156372238913,0.005657570682908286,0.07521682446705848,0.0952399590018678,0.37627724435762405,mixed,-0.12454034416579367,0.00019741694427138687,0.014050514021607426,0.1253304203663489,0.9874318477604084,bias_dominated_slow,0.0015324032883395119,0.9911609810021068,744.1070294387041,399.8528469693149,305.58388336843984,80.0000000000006,-31.40366380371436,-0.12910645050309041,0.0,0.0,0.0,1498.0109895222406,0.75,0.9839754176139831,0.03388308075658964,-0.0991565448883921,1.1525011682510375,0.8666360974311829,0.5686572570092119
tracking_v2_development_04_bumps,bumps,2000,full,pitch_minus,episodes/tracking_v2_development_04_bumps_pitch_minus_full_seed_2000.csv,400,4.0,1,0,time_limit,0.09681632604181323,0.015980015768508767,0.0016463527310074516,0.6495002389128944,0.6495002389128944,0.88625,0.7328634571654662,0.0,1.0,0.0,1495.4576387758777,0.12521766092700198,0.12552435357472563,0.25,1.0,0,tail_velocity,-0.0589919061563276,0.00589335599627772,0.07676819651572987,0.09681632604181323,0.3712681230990811,mixed,-0.12447564642527435,0.00018527605503972663,0.013611614710963818,0.12521766092700198,0.9881835200815592,bias_dominated_slow,0.005667510208703562,1.1233628688241284,742.2929410044852,399.85279726170137,305.5247698713705,80.0000000000006,-32.13332487606434,-0.07954448561503634,0.0,0.0,0.0,1495.4576387758777,1.0,1.0,0.0,-0.053979140068404374,2.815985228419304,0.9098257422447205,0.9548138746947487
tracking_v2_development_04_bumps,bumps,2000,replay,pitch_minus,episodes/tracking_v2_development_04_bumps_pitch_minus_replay_seed_2000.csv,400,4.0,1,0,time_limit,0.09627954231128644,0.01604228889935503,0.002198625400518561,0.6501760541576733,0.6501760541576733,0.88625,0.7336260131539333,0.0,0.0,0.0,1495.4623802294332,0.12519004860495317,0.12537856968019465,0.25,1.0,0,tail_velocity,-0.05882935615238203,0.005808857122366986,0.07621585873272692,0.09627954231128644,0.3733534394528436,mixed,-0.12462143031980535,0.00014204737475643359,0.011918362922668263,0.12519004860495317,0.9909365489062834,bias_dominated_slow,0.005765177486025332,1.0026078196966257,742.9189674638848,399.8566166865639,304.89129177983705,80.0000000000006,-32.12931887465813,-0.07517682619552128,0.0,0.0,0.0,1495.4623802294332,1.0,1.0,0.0,-0.053946859931747894,2.812054477930069,0.9098257422447205,0.9532412276366021
tracking_v2_development_04_bumps,bumps,,zero,pitch_plus,episodes/tracking_v2_development_04_bumps_pitch_plus_zero_seed_None.csv,400,4.0,1,0,time_limit,0.0928052031136477,0.01395368424871404,0.0018815651821596183,0.7070237350841867,0.7070237350841867,0.88625,0.7977700819003517,0.0,0.0,0.0,1551.425675792656,0.11028985421723522,0.14054261963956427,0.25,1.0,0,tail_velocity,-0.04449931472010418,0.006632616714406524,0.08144087864461265,0.0928052031136477,0.229912188175687,mixed,-0.10945738036043574,0.00018293382788989193,0.013525303245764656,0.11028985421723522,0.9849608636521369,bias_dominated_slow,0.001984078314600696,-1.319430054173566,746.8237323452887,399.3785584647124,325.2233849826533,80.0000000000006,0.0,0.0,0.0,0.0,0.0,1551.425675792656,0.0,0.0,0.0,0.0,,,
tracking_v2_development_04_bumps,bumps,,constant_fz,pitch_plus,episodes/tracking_v2_development_04_bumps_pitch_plus_constant_fz_seed_None.csv,400,4.0,1,0,time_limit,0.09431019916951164,0.016696503757780846,0.002044465105149271,0.6820680553690575,0.6820680553690575,0.88625,0.7696113459735486,0.0,0.0,0.0,1490.1079877326627,0.11483738318465282,0.13606618519688982,0.25,1.0,0,tail_velocity,-0.05072080237626552,0.0063218138737007705,0.079509835075296,0.09431019916951164,0.28923770468686083,mixed,-0.1139338148031102,0.0002067104211093741,0.014377427485797801,0.11483738318465282,0.9843254241954531,bias_dominated_slow,0.00466379371919445,-0.3318472053109927,745.0928356620476,399.41174533045273,297.6534067401621,80.0000000000006,-31.99999999999967,-0.05,0.0,0.0,0.0,1490.1079877326627,1.0,1.0,0.0,0.0,,,
tracking_v2_development_04_bumps,bumps,0,full,pitch_plus,episodes/tracking_v2_development_04_bumps_pitch_plus_full_seed_0.csv,400,4.0,1,0,time_limit,0.09308367533695021,0.01669830524199294,0.0011195903906083262,0.6858338970453496,0.6858338970453496,0.88625,0.7738605326322704,0.0,1.0,0.0,1489.9904558735518,0.11101176047435643,0.13985516757409688,0.25,1.0,0,tail_velocity,-0.04979030810007336,0.006185495833534521,0.07864792326269347,0.09308367533695021,0.2861162879355425,mixed,-0.1101448324259031,0.00019172685348561164,0.013846546626708468,0.11101176047435643,0.9844423153204315,bias_dominated_slow,-0.0012144806099117992,-0.38617589166123945,746.4684121254355,399.4163557537685,297.57377981736346,80.0000000000006,-33.41412617535869,-0.05396564765626202,0.0,0.0,0.0,1489.9904558735518,0.98,0.9994778434932232,0.004983213912401323,0.3001120076328516,1.198060154467821,0.8846489787101746,0.5882761162689845
tracking_v2_development_04_bumps,bumps,0,replay,pitch_plus,episodes/tracking_v2_development_04_bumps_pitch_plus_replay_seed_0.csv,400,4.0,1,0,time_limit,0.09376398516824752,0.01673543094865238,0.0036496055164410043,0.6824708999374275,0.6824708999374275,0.88625,0.7700658955570409,0.0,0.0,0.0,1488.8652755820347,0.112299711300816,0.138642909066087,0.25,1.0,0,tail_velocity,-0.05062294625807809,0.006229002226783078,0.078924028196634,0.09376398516824752,0.2914893689585465,mixed,-0.11135709093391298,0.00021082345698285803,0.014519760913419272,0.112299711300816,0.983282872652147,bias_dominated_slow,0.0035456767585315477,-0.26361723314705676,745.6636914997674,399.41144926530063,297.24369922177283,80.0000000000006,-33.39954299260386,-0.05402141220347981,0.0,0.0,0.0,1488.8652755820347,0.975,0.9993708282709122,0.005775005637343862,0.2992759324982762,1.1973726359009742,0.8846489787101746,0.5879747296179962
