# {"config": {"dt": 0.002, "kind": "wheel", "torque_limit_nm": 2.0}, "initial_command_history": "zero", "initial_state": "known_rest", "known_initial_rest": true, "name": "calibration_0", "sampling": "position_then_command_then_next_position", "schema": "encoder_position_only", "schema_version": 1, "split": "calibration"}
time_s,command_torque_nm,position_rad,next_position_rad
0.0,0.0,-7.837396838544357e-05,-3.3038033136878554e-05
0.002,0.0020136267223173797,-3.3038033136878554e-05,1.2523175502351753e-05
0.004,0.004033233967048353,1.2523175502351753e-05,5.9384554518310765e-05
0.006,0.006058769554950871,5.9384554518310765e-05,0.00011403558924217589
0.008,0.008090180381304015,0.00011403558924217589,-7.055737250739304e-05
0.01,0.010127412410430385,-7.055737250739304e-05,-0.00033030558441193446
0.012,0.012170410670259268,-0.00033030558441193446,1.8949627500521668e-05
0.014,0.014219119246931792,1.8949627500521668e-05,-0.00013961156616275404
0.016,0.01627348127944934,-0.00013961156616275404,0.00010079415220152643
0.018000000000000002,0.018333438954366465,0.00010079415220152643,0.00016169905565929148
0.02,0.02039893350052946,0.00016169905565929148,0.0006297111846617733
0.022,0.022469905183862073,0.0006297111846617733,7.429721826854579e-05
0.024,0.024546293302199387,7.429721826854579e-05,-0.0002816341639377007
0.026000000000000002,0.02662803618017134,-0.0002816341639377007,0.0006176525759503442
0.028,0.02871507116413713,0.0006176525759503442,6.734104204754209e-05
0.03,0.030807334617171823,6.734104204754209e-05,-0.00030715286484433367
0.032,0.032904761914106455,-0.00030715286484433367,3.69455169093947e-05
0.034,0.03500728743662303,3.69455169093947e-05,-6.0456259997572264e-05
0.036000000000000004,0.03711484456840573,-6.0456259997572264e-05,0.0003040265262842752
0.038,0.03922736569034968,0.0003040265262842752,9.648127647595644e-05
0.04,0.04134478217582875,9.648127647595644e-05,-0.00022830020334381495
0.042,0.043467024386023484,-0.00022830020334381495,0.0004699520451702343
0.044,0.045594021665310985,0.0004699520451702343,0.00030791438964664476
0.046,0.04772570233671786,0.00030791438964664476,0.0002497416915991883
0.048,0.049861993697437566,0.0002497416915991883,0.0002265717316751093
0.05,0.05200282201441402,0.0002265717316751093,0.0005766720939286434
0.052000000000000005,0.0541481125199923,0.0005766720939286434,0.0002693239839580933
0.054,0.05629778940763849,0.0002693239839580933,0.0007838338070659807
0.056,0.05845177582772975,0.0007838338070659807,0.0005879008225962657
0.058,0.060609993883416036,0.0005879008225962657,0.0006848462461126664
0.06,0.0627723646265554,0.0006848462461126664,0.0007669734596597512
0.062,0.06493880805372379,0.0007669734596597512,0.0006355754489671097
0.064,0.06710924310230125,0.0006355754489671097,0.0007369353848715655
0.066,0.06928358764663599,0.0007369353848715655,0.0007969590339345012
0.068,0.07146175849428753,0.0007969590339345012,0.0008746848972854702
0.07,0.07364367138235094,0.0008746848972854702,0.0004624377158635134
0.07200000000000001,0.07582924097386327,0.0004624377158635134,0.0007409970311587955
0.074,0.07801838085429413,0.0007409970311587955,0.0008480484266968767
0.076,0.0802110035281216,0.0008480484266968767,0.001218437118984933
0.078,0.08240702041549527,0.001218437118984933,0.0012934278229647107
0.08,0.084606341848988,0.0012934278229647107,0.0011939133348372116
0.082,0.08680887707043788,0.0011939133348372116,0.0007381379617601841
0.084,0.08901453422788198,0.0007381379617601841,0.0009074366590701964
0.08600000000000001,0.09122322037258385,0.0009074366590701964,0.0012520649450467507
0.088,0.09343484145615567,0.0012520649450467507,0.0014761964933503648
0.09,0.09564930232777757,0.0014761964933503648,0.0014510085745118124
0.092,0.09786650673151494,0.0014510085745118124,0.0017207623554869433
0.094,0.10008635730373594,0.0017207623554869433,0.0016783467419901812
0.096,0.1023087555706306,0.0016783467419901812,0.0017769047929079838
0.098,0.10453360194583335,0.0017769047929079838,0.001858032332317617
0.1,0.10676079572815025,0.001858032332317617,0.0016181528660589397
0.10200000000000001,0.10899023509939328,0.0016181528660589397,0.0022178228181396237
0.10400000000000001,0.11122181712232278,0.0022178228181396237,0.001509849622479549
0.106,0.11345543773869976,0.001509849622479549,0.0022084989035512288
0.108,0.11569099176745042,0.0022084989035512288,0.0022011018684607317
0.11,0.11792837290294361,0.0022011018684607317,0.002474962217718028
0.112,0.12016747371338399,0.002474962217718028,0.002491312252482931
0.114,0.12240818563932164,0.002491312252482931,0.002408372006791666
0.116,0.12465039899228059,0.002408372006791666,0.002558123338475736
0.11800000000000001,0.1268940029535076,0.002558123338475736,0.0026840427555362366
0.12,0.1291388855728432,0.0026840427555362366,0.0030975034372478574
0.122,0.1313849337677163,0.0030975034372478574,0.0032407013589213947
0.124,0.1336320333222646,0.0032407013589213947,0.0034949646231210367
0.126,0.13588006888658272,0.0034949646231210367,0.003077785882119962
0.128,0.13812892397609874,0.003077785882119962,0.0033032498266252343
0.13,0.14037848097108216,0.0033032498266252343,0.003559684014245813
0.132,0.14262862111628472,0.003559684014245813,0.003916414642914875
0.134,0.14487922452071508,0.003916414642914875,0.003725099761999754
0.136,0.14713017015755028,0.003725099761999754,0.004120859792266119
0.138,0.1493813358641852,0.004120859792266119,0.0039561617188296
0.14,0.1516325983424216,0.0039561617188296,0.004664717552690649
0.14200000000000002,0.15388383315879905,0.004664717552690649,0.004428230606637969
0.14400000000000002,0.1561349147450692,0.004428230606637969,0.0046933448887756055
0.146,0.15838571639881532,0.0046933448887756055,0.00496023857278522
0.148,0.16063611028421917,0.00496023857278522,0.0056383039819943095
0.15,0.16288596743297612,0.0056383039819943095,0.00503335962032454
0.152,0.16513515774536158,0.00503335962032454,0.005592761798422695
0.154,0.16738354999144966,0.005592761798422695,0.005792063482187008
0.156,0.16963101181248608,0.005792063482187008,0.006077966529962716
0.158,0.17187740972241752,0.006077966529962716,0.005843617924793974
0.16,0.1741226091095785,0.005843617924793974,0.006543647644715983
0.162,0.17636647423853846,0.006543647644715983,0.0066585708390796755
0.164,0.17860886825211025,0.0066585708390796755,0.007272301929097415
0.166,0.18084965317352186,0.007272301929097415,0.007491056765618174
0.168,0.1830886899087539,0.007491056765618174,0.007928632718500287
0.17,0.18532583824904356,0.007928632718500287,0.007970143358209105
0.17200000000000001,0.18756095687355798,0.007970143358209105,0.008182538914914016
0.17400000000000002,0.18979390335223792,0.008182538914914016,0.008555734737734477
0.176,0.1920245341488143,0.008555734737734477,0.008832709937206971
0.178,0.1942527046239988,0.008832709937206971,0.009010140659334677
0.18,0.19647826903885077,0.009010140659334677,0.009833948988026994
0.182,0.19870108055832236,0.009833948988026994,0.010427908786605128
0.184,0.20092099125498272,0.010427908786605128,0.010611507859454068
0.186,0.2031378521129247,0.010611507859454068,0.010724535839675673
0.188,0.2053515130318541,0.010724535839675673,0.011515310907530826
0.19,0.20756182283136507,0.011515310907530826,0.011685097616643636
0.192,0.20976862925540127,0.011685097616643636,0.012304415360575164
0.194,0.21197177897690717,0.012304415360575164,0.013078752742044277
0.196,0.2141711176026688,0.013078752742044277,0.013533465992605737
0.198,0.21636648967834748,0.013533465992605737,0.014166048136768996
0.2,0.21855773869370765,0.014166048136768996,0.014580077679443143
0.202,0.2207447070880401,0.014580077679443143,0.01536143134264052
0.20400000000000001,0.22292723625578348,0.01536143134264052,0.01567264437361497
0.20600000000000002,0.22510516655234483,0.01567264437361497,0.016640313270167576
0.20800000000000002,0.2272783373001216,0.016640313270167576,0.0174422008088277
0.21,0.22944658679472593,0.0174422008088277,0.017862054935834523
0.212,0.23160975231141445,0.017862054935834523,0.01854314629699873
0.214,0.23376767011172372,0.01854314629699873,0.019344438015193192
0.216,0.23592017545031396,0.019344438015193192,0.020115642432151623
0.218,0.23806710258202257,0.020115642432151623,0.020935008228974584
0.22,0.24020828476912928,0.020935008228974584,0.021578882096141245
0.222,0.24234355428883403,0.021578882096141245,0.022607666013858337
0.224,0.24447274244095007,0.022607666013858337,0.02352932962123453
0.226,0.24659567955581319,0.02352932962123453,0.0250117416291158
0.228,0.24871219500240938,0.0250117416291158,0.02537174587082783
0.23,0.25082211719672204,0.02537174587082783,0.026426175384284573
0.232,0.2529252736103004,0.026426175384284573,0.027564882254095646
0.234,0.2550214907790518,0.027564882254095646,0.02853516036749447
0.23600000000000002,0.25711059431225697,0.02853516036749447,0.029399954959571626
0.23800000000000002,0.25919240890181294,0.029399954959571626,0.03075982974092581
0.24,0.26126675833170315,0.03075982974092581,0.03146186186726986
0.242,0.26333346548769637,0.03146186186726986,0.03318876766472817
0.244,0.2653923523672774,0.03318876766472817,0.03420404956654648
0.246,0.26744324008980863,0.03420404956654648,0.035619907559164395
0.248,0.26948594890692745,0.035619907559164395,0.03647834915038459
0.25,0.2715202982131767,0.03647834915038459,0.0380982990741995
0.252,0.27354610655687367,0.0380982990741995,0.039257270162975
0.254,0.2755631916512162,0.039257270162975,0.04108832822504379
0.256,0.277571370385629,0.04108832822504379,0.04241053129859554
0.258,0.2795704588373507,0.04241053129859554,0.04364521823834102
0.26,0.2815602722832634,0.04364521823834102,0.04506354043966366
0.262,0.2835406252119658,0.04506354043966366,0.04657137846418889
0.264,0.28551133133609213,0.04657137846418889,0.04832356179020231
0.266,0.2874722036048761,0.04832356179020231,0.049896346800454364
0.268,0.28942305421696446,0.049896346800454364,0.05147112160619462
0.27,0.29136369463347783,0.05147112160619462,0.05318189639744315
0.272,0.2932939355913228,0.05318189639744315,0.05499157817446984
0.274,0.295213587116755,0.05499157817446984,0.05662266449086996
0.276,0.29712245853919517,0.05662266449086996,0.05840849516481645
0.278,0.299020358505299,0.05840849516481645,0.05991529238755171
0.28,0.3009070949932813,0.05991529238755171,0.06178676910379675
0.28200000000000003,0.30278247532749747,0.06178676910379675,0.06368627763962507
0.28400000000000003,0.3046463061932813,0.06368627763962507,0.0655202113845101
0.28600000000000003,0.30649839365204085,0.0655202113845101,0.06754224727348304
0.28800000000000003,0.30833854315661424,0.06754224727348304,0.06941717830904387
0.29,0.3101665595668856,0.06941717830904387,0.07115483210844191
0.292,0.311982247165662,0.07115483210844191,0.07360764937259238
0.294,0.3137854096748124,0.07360764937259238,0.07504734226604771
0.296,0.31557585027167034,0.07504734226604771,0.07767401487308401
0.298,0.3173533716057002,0.07767401487308401,0.0798175263184822
0.3,0.31911777581542844,0.0798175263184822,0.08152731664880496
0.302,0.3208688645456399,0.08152731664880496,0.08397456821567355
0.304,0.322606438964842,0.08397456821567355,0.08614891670931558
0.306,0.3243302997829938,0.08614891670931558,0.08832430537931682
0.308,0.32604024726950565,0.08832430537931682,0.09035855634526563
0.31,0.3277360812715049,0.09035855634526563,0.09305987532216656
0.312,0.32941760123237235,0.09305987532216656,0.095416084117695
0.314,0.33108460621054775,0.095416084117695,0.09809006476482447
0.316,0.33273689489860614,0.09809006476482447,0.10039305807439562
0.318,0.3343742656426043,0.10039305807439562,0.10274808794568109
0.32,0.3359965164616994,0.10274808794568109,0.10494554381439572
0.322,0.3376034450680388,0.10494554381439572,0.10751030987794231
0.324,0.3391948488869221,0.10751030987794231,0.11002130925298839
0.326,0.3407705250772357,0.11002130925298839,0.1125291841051921
0.328,0.34233027055216075,0.1125291841051921,0.114864992192288
0.33,0.34387388200015323,0.114864992192288,0.11803178363274347
0.332,0.345401155906198,0.11803178363274347,0.12041428481511982
0.334,0.34691188857333666,0.12041428481511982,0.12328281641167463
0.336,0.3484058761444678,0.12328281641167463,0.12599366206641754
0.338,0.34988291462442245,0.12599366206641754,0.12900652250481665
0.34,0.35134279990231265,0.12900652250481665,0.13210115356812513
0.342,0.3527853277741534,0.13210115356812513,0.13474874879036322
0.34400000000000003,0.3542102939657593,0.13474874879036322,0.13774691677949447
0.34600000000000003,0.3556174941559139,0.13774691677949447,0.1407332715109052
0.34800000000000003,0.3570067239998132,0.1407332715109052,0.14348175862241813
0.35000000000000003,0.35837777915278196,0.14348175862241813,0.14642734201251212
0.352,0.3597304552942633,0.14642734201251212,0.14950757296862016
0.354,0.36106454815208117,0.14950757296862016,0.1523536025678537
0.356,0.3623798535269749,0.1523536025678537,0.15526965466937703
0.358,0.3636761673174055,0.15526965466937703,0.15848542509587213
0.36,0.36495328554463435,0.15848542509587213,0.1614582613372087
0.362,0.3662110043780722,0.1614582613372087,0.16479098318247484
0.364,0.3674491201608983,0.16479098318247484,0.16826975400775238
0.366,0.36866742943595043,0.16826975400775238,0.1714571936690991
0.368,0.3698657289718829,0.1714571936690991,0.1745162063492894
0.37,0.3710438157895936,0.1745162063492894,0.17803534682429428
0.372,0.3722014871889185,0.17803534682429428,0.1812409360242321
0.374,0.37333854077559253,0.1812409360242321,0.18470088032169926
0.376,0.37445477448847697,0.18470088032169926,0.18822069651363058
