controller,state_delay_ms,metric,unit,episodes,estimate,ci95_low,ci95_high,delta_vs_0ms,delta_ci95_low,delta_ci95_high,ci_method,delta_ci_method
D1 MPC+VMC,10,velocity_rmse_mps,m/s,30,0.36586468186236315,0.3263530338342742,0.4053763298904521,0.07409074246906407,0.05215387914599944,0.09602760579212868,mean t,paired t
D1 MPC+VMC,10,pitch_rmse_deg,deg,30,2.599001556068435,2.33524382839231,2.8627592837445603,1.0128484589378999,0.7706919210383334,1.2550049968374664,mean t,paired t
D1 MPC+VMC,10,max_abs_pitch_deg,deg,30,7.964628606096159,6.8310488883924965,9.098208323799822,3.010812478789774,1.9120936205156327,4.109531337063915,mean t,paired t
D1 MPC+VMC,10,height_rmse_mm,mm,30,12.387088056273928,11.578785541361656,13.1953905711862,1.815119651986454,0.8728835757228831,2.757355728250025,mean t,paired t
D1 MPC+VMC,10,normalized_torque_rms,ratio,30,0.3061226184383337,0.300837174735655,0.3114080621410124,0.06915206135962129,0.058724772591511036,0.07957935012773154,mean t,paired t
D1 MPC+VMC,10,mean_abs_mechanical_power_w,W,30,596.3363672963336,563.7228628952251,628.9498716974421,431.9965649743717,383.51150689204553,480.4816230566979,mean t,paired t
D1 MPC+VMC,10,torque_saturation_ratio,ratio,30,0.0019270833333333332,0.0011955536016331376,0.0026586130650335287,0.0018819444444444443,0.001139149049595049,0.0026247398392938394,mean t,paired t
D1 MPC+VMC,10,four_wheel_contact_ratio,ratio,30,0.42761111111111116,0.3862191144556862,0.46900310776653614,-0.4687222222222222,-0.5067674771909416,-0.4306769672535028,mean t,paired t
D1 MPC+VMC,10,undesired_contact_steps,steps,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,10,solve_p95_ms,ms,30,0.45895559480413783,0.4193838325667857,0.49852735704149,0.05977682829931523,0.012470589624587428,0.10708306697404303,mean t,paired t
D1 MPC+VMC,10,state_age_mean_ms,ms,30,9.999999999999266,9.999999999999266,9.999999999999266,9.999999999999266,9.999999999999266,9.999999999999266,mean t,paired t
D1 MPC+VMC,10,state_age_p95_ms,ms,30,10.000000000000007,10.000000000000007,10.000000000000007,10.000000000000007,10.000000000000007,10.000000000000007,mean t,paired t
D1 MPC+VMC,10,state_age_max_ms,ms,30,10.000000000000007,10.000000000000007,10.000000000000007,10.000000000000007,10.000000000000007,10.000000000000007,mean t,paired t
D1 MPC+VMC,10,compensation_horizon_p95_ms,ms,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,10,compensation_applied_ratio,ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,10,compensation_rejected_ratio,ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,10,raw_position_estimation_rmse_m,m,30,0.0025820663368549385,0.0023235186824944977,0.0028406139912153794,0.0025820663368549385,0.0023235186824944977,0.0028406139912153794,mean t,paired t
D1 MPC+VMC,10,control_position_estimation_rmse_m,m,30,0.0025820663368549385,0.0023235186824944977,0.0028406139912153794,0.0025820663368549385,0.0023235186824944977,0.0028406139912153794,mean t,paired t
D1 MPC+VMC,10,raw_pitch_estimation_rmse_deg,deg,30,0.3081236423345805,0.2856335919253279,0.3306136927438331,0.3081236423345805,0.2856335919253279,0.3306136927438331,mean t,paired t
D1 MPC+VMC,10,control_pitch_estimation_rmse_deg,deg,30,0.3081236423345805,0.2856335919253279,0.3306136927438331,0.3081236423345805,0.2856335919253279,0.3306136927438331,mean t,paired t
D1 MPC+VMC,10,raw_velocity_estimation_rmse_mps,m/s,30,0.024128517404105255,0.023091284413013786,0.025165750395196723,0.024128517404104755,0.02309128441301329,0.02516575039519622,mean t,paired t
D1 MPC+VMC,10,control_velocity_estimation_rmse_mps,m/s,30,0.024128517404105255,0.023091284413013786,0.025165750395196723,0.024128517404104755,0.02309128441301329,0.02516575039519622,mean t,paired t
D1 MPC+VMC,10,residual_action_rms,ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,10,residual_action_delta_rms,ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,10,mean_residual_longitudinal_force_n,N,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,10,mean_residual_vertical_force_n,N,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,20,success,ratio,30,0.26666666666666666,0.14182663319596317,0.4444796169518888,-0.7333333333333333,-0.8666666666666667,-0.5666666666666667,Wilson score,paired bootstrap
D1 MPC+VMC,20,episode_duration_s,s,30,3.9343333333333335,3.365401666271053,4.503265000395614,-2.065666666666667,-2.6345983337289476,-1.4967349996043864,mean t,paired t
D1 MPC+VMC,20,mean_reward,reward/step,30,1.9682766815574082,1.8341630897246923,2.102390273390124,-1.593273162258419,-1.70974933428351,-1.4767969902333282,mean t,paired t
D1 MPC+VMC,20,velocity_rmse_mps,m/s,30,0.42685279959667083,0.38157651782252827,0.4721290813708134,0.13507886020337184,0.09623142815892474,0.17392629224781894,mean t,paired t
D1 MPC+VMC,20,pitch_rmse_deg,deg,30,11.762015909087962,10.686105188937544,12.83792662923838,10.175862811957431,9.131199489730129,11.220526134184734,mean t,paired t
D1 MPC+VMC,20,max_abs_pitch_deg,deg,30,35.62456775273154,31.793476489376207,39.45565901608686,30.670751625425158,26.910034113445064,34.43146913740525,mean t,paired t
D1 MPC+VMC,20,height_rmse_mm,mm,30,39.124197565138516,35.58510771784338,42.663287412433654,28.552229160851038,24.934295150475688,32.17016317122639,mean t,paired t
D1 MPC+VMC,20,normalized_torque_rms,ratio,30,0.4235573699588129,0.41713709213510874,0.429977647782517,0.1865868128801004,0.17578353916317896,0.19739008659702184,mean t,paired t
D1 MPC+VMC,20,mean_abs_mechanical_power_w,W,30,3209.1813230692815,3012.601267116939,3405.7613790216237,3044.84152074732,2858.1903147736834,3231.4927267209564,mean t,paired t
D1 MPC+VMC,20,torque_saturation_ratio,ratio,30,0.046898339299352755,0.04361562126442541,0.0501810573342801,0.04685320041046386,0.043561351760619406,0.05014504906030832,mean t,paired t
D1 MPC+VMC,20,four_wheel_contact_ratio,ratio,30,0.11545860487241534,0.08772471399534401,0.14319249574948667,-0.7808747284609179,-0.8273542614642779,-0.7343951954575578,mean t,paired t
D1 MPC+VMC,20,undesired_contact_steps,steps,30,0.6,0.03158296006120975,1.1684170399387903,0.6,0.03158296006120975,1.1684170399387903,mean t,paired t
D1 MPC+VMC,20,solve_p95_ms,ms,30,0.4595676333944236,0.41901360539299765,0.5001216613958495,0.060388866889600955,0.011712017250001802,0.10906571652920011,mean t,paired t
D1 MPC+VMC,20,state_age_mean_ms,ms,30,19.96965285321231,19.963856971791447,19.975448734633172,19.96965285321231,19.963856971791447,19.975448734633172,mean t,paired t
D1 MPC+VMC,20,state_age_p95_ms,ms,30,20.000000000000014,20.000000000000014,20.000000000000014,20.000000000000014,20.000000000000014,20.000000000000014,mean t,paired t
D1 MPC+VMC,20,state_age_max_ms,ms,30,20.000000000000014,20.000000000000014,20.000000000000014,20.000000000000014,20.000000000000014,20.000000000000014,mean t,paired t
D1 MPC+VMC,20,compensation_horizon_p95_ms,ms,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,20,compensation_applied_ratio,ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,20,compensation_rejected_ratio,ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,20,raw_position_estimation_rmse_m,m,30,0.006465385314880379,0.005914271365211541,0.007016499264549217,0.006465385314880379,0.005914271365211541,0.007016499264549217,mean t,paired t
D1 MPC+VMC,20,control_position_estimation_rmse_m,m,30,0.006465385314880379,0.005914271365211541,0.007016499264549217,0.006465385314880379,0.005914271365211541,0.007016499264549217,mean t,paired t
D1 MPC+VMC,20,raw_pitch_estimation_rmse_deg,deg,30,2.4868745757076325,2.3310210966106357,2.6427280548046292,2.4868745757076325,2.3310210966106357,2.6427280548046292,mean t,paired t
D1 MPC+VMC,20,control_pitch_estimation_rmse_deg,deg,30,2.4868745757076325,2.3310210966106357,2.6427280548046292,2.4868745757076325,2.3310210966106357,2.6427280548046292,mean t,paired t
D1 MPC+VMC,20,raw_velocity_estimation_rmse_mps,m/s,30,0.11459609142616917,0.10754346955178669,0.12164871330055164,0.11459609142616865,0.10754346955178619,0.12164871330055112,mean t,paired t
D1 MPC+VMC,20,control_velocity_estimation_rmse_mps,m/s,30,0.11459609142616917,0.10754346955178669,0.12164871330055164,0.11459609142616865,0.10754346955178619,0.12164871330055112,mean t,paired t
D1 MPC+VMC,20,residual_action_rms,ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,20,residual_action_delta_rms,ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,20,mean_residual_longitudinal_force_n,N,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,20,mean_residual_vertical_force_n,N,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,30,success,ratio,30,0.0,0.0,0.11351339317396876,-1.0,-1.0,-1.0,Wilson score,paired bootstrap
D1 MPC+VMC,30,episode_duration_s,s,30,1.1803333333333332,0.9616688629678647,1.3989978036988018,-4.8196666666666665,-5.038331137032135,-4.601002196301198,mean t,paired t
D1 MPC+VMC,30,mean_reward,reward/step,30,1.9085971666868307,1.7531318583817772,2.064062474991884,-1.6529526771289966,-1.7943379738697338,-1.5115673803882594,mean t,paired t
D1 MPC+VMC,30,velocity_rmse_mps,m/s,30,0.43846949431600923,0.3830082996426506,0.49393068898936787,0.14669555492271028,0.09050908771479925,0.2028820221306213,mean t,paired t
D1 MPC+VMC,30,pitch_rmse_deg,deg,30,11.628626099781988,9.773530486880095,13.48372171268388,10.042473002651452,8.145761759677022,11.939184245625881,mean t,paired t
D1 MPC+VMC,30,max_abs_pitch_deg,deg,30,29.286784624221138,24.18881370056389,34.384755547878385,24.33296849691475,18.985551823595905,29.680385170233592,mean t,paired t
D1 MPC+VMC,30,height_rmse_mm,mm,30,38.887045416144346,32.29150012410284,45.48259070818585,28.31507701185686,21.751482491147176,34.87867153256655,mean t,paired t
D1 MPC+VMC,30,normalized_torque_rms,ratio,30,0.450235756517537,0.43449602945431226,0.46597548358076174,0.21326519943882458,0.19385088317030835,0.2326795157073408,mean t,paired t
D1 MPC+VMC,30,mean_abs_mechanical_power_w,W,30,3840.938753769461,3475.0568801116833,4206.820627427239,3676.5989514474995,3307.174535808499,4046.0233670865,mean t,paired t
D1 MPC+VMC,30,torque_saturation_ratio,ratio,30,0.07515207077220327,0.06505840448648384,0.08524573705792271,0.0751069318833144,0.06499187329626113,0.08522199047036766,mean t,paired t
D1 MPC+VMC,30,four_wheel_contact_ratio,ratio,30,0.2052011572561912,0.1673015476817666,0.2431007668306158,-0.6911321760771422,-0.7489891493521598,-0.6332752028021246,mean t,paired t
D1 MPC+VMC,30,undesired_contact_steps,steps,30,1.2666666666666666,0.4292135918923229,2.10411974144101,1.2666666666666666,0.4292135918923229,2.10411974144101,mean t,paired t
D1 MPC+VMC,30,solve_p95_ms,ms,30,0.5761598727985984,0.40817298612456154,0.7441467594726352,0.17698110629377578,0.004471897050187634,0.3494903155373639,mean t,paired t
D1 MPC+VMC,30,state_age_mean_ms,ms,30,29.681040800559792,29.624990004117574,29.73709159700201,29.681040800559792,29.624990004117574,29.73709159700201,mean t,paired t
D1 MPC+VMC,30,state_age_p95_ms,ms,30,30.00000000000002,30.000000000000018,30.000000000000025,30.00000000000002,30.000000000000018,30.000000000000025,mean t,paired t
D1 MPC+VMC,30,state_age_max_ms,ms,30,30.00000000000002,30.000000000000018,30.000000000000025,30.00000000000002,30.000000000000018,30.000000000000025,mean t,paired t
D1 MPC+VMC,30,compensation_horizon_p95_ms,ms,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,30,compensation_applied_ratio,ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,30,compensation_rejected_ratio,ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,30,raw_position_estimation_rmse_m,m,30,0.010133785787719786,0.009062764663078031,0.011204806912361542,0.010133785787719786,0.009062764663078031,0.011204806912361542,mean t,paired t
D1 MPC+VMC,30,control_position_estimation_rmse_m,m,30,0.010133785787719786,0.009062764663078031,0.011204806912361542,0.010133785787719786,0.009062764663078031,0.011204806912361542,mean t,paired t
D1 MPC+VMC,30,raw_pitch_estimation_rmse_deg,deg,30,3.7580676989524933,3.3145373917946443,4.201598006110342,3.7580676989524933,3.3145373917946443,4.201598006110342,mean t,paired t
D1 MPC+VMC,30,control_pitch_estimation_rmse_deg,deg,30,3.7580676989524933,3.3145373917946443,4.201598006110342,3.7580676989524933,3.3145373917946443,4.201598006110342,mean t,paired t
D1 MPC+VMC,30,raw_velocity_estimation_rmse_mps,m/s,30,0.20499675510215962,0.18537337144378002,0.2246201387605392,0.2049967551021591,0.1853733714437795,0.22462013876053868,mean t,paired t
D1 MPC+VMC,30,control_velocity_estimation_rmse_mps,m/s,30,0.20499675510215962,0.18537337144378002,0.2246201387605392,0.2049967551021591,0.1853733714437795,0.22462013876053868,mean t,paired t
D1 MPC+VMC,30,residual_action_rms,ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,30,residual_action_delta_rms,ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,30,mean_residual_longitudinal_force_n,N,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,30,mean_residual_vertical_force_n,N,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,50,success,ratio,30,0.0,0.0,0.11351339317396876,-1.0,-1.0,-1.0,Wilson score,paired bootstrap
D1 MPC+VMC,50,episode_duration_s,s,30,0.7963333333333333,0.6982942256834572,0.8943724409832094,-5.203666666666666,-5.3017057743165426,-5.105627559016789,mean t,paired t
D1 MPC+VMC,50,mean_reward,reward/step,30,1.6422608824657787,1.464298969269357,1.8202227956622004,-1.919288961350049,-2.0769097187924745,-1.7616682039076232,mean t,paired t
D1 MPC+VMC,50,velocity_rmse_mps,m/s,30,0.47770760088605135,0.42442679540856126,0.5309884063635414,0.18593366149275237,0.1368737968205439,0.23499352616496083,mean t,paired t
D1 MPC+VMC,50,pitch_rmse_deg,deg,30,15.931651860426863,13.756686922095408,18.106616798758317,14.345498763296328,12.146403190375034,16.54459433621762,mean t,paired t
D1 MPC+VMC,50,max_abs_pitch_deg,deg,30,37.46440935738915,32.23884769688273,42.68997101789557,32.510593230082755,27.279546369622885,37.741640090542624,mean t,paired t
D1 MPC+VMC,50,height_rmse_mm,mm,30,46.14945761364849,39.08948337122373,53.209431856073245,35.57748920936102,28.5750028184624,42.57997560025964,mean t,paired t
D1 MPC+VMC,50,normalized_torque_rms,ratio,30,0.4474190972276502,0.42650309435766337,0.46833510009763707,0.2104485401489378,0.18711653724369148,0.2337805430541841,mean t,paired t
D1 MPC+VMC,50,mean_abs_mechanical_power_w,W,30,4260.741875151971,3784.5002104368464,4736.983539867096,4096.402072830008,3620.100588496382,4572.703557163635,mean t,paired t
D1 MPC+VMC,50,torque_saturation_ratio,ratio,30,0.07829997799647223,0.06637968788099416,0.0902202681119503,0.07825483910758334,0.06633727402714956,0.09017240418801711,mean t,paired t
D1 MPC+VMC,50,four_wheel_contact_ratio,ratio,30,0.23371098899322612,0.18617430895318854,0.2812476690332637,-0.6626223443401071,-0.719676192942657,-0.6055684957375573,mean t,paired t
D1 MPC+VMC,50,undesired_contact_steps,steps,30,1.0666666666666667,0.16827712926769,1.9650562040656432,1.0666666666666667,0.16827712926769,1.9650562040656432,mean t,paired t
D1 MPC+VMC,50,solve_p95_ms,ms,30,0.4973210153063216,0.45166783679300787,0.5429741938196354,0.09814224880149895,0.044163210054255345,0.15212128754874255,mean t,paired t
D1 MPC+VMC,50,state_age_mean_ms,ms,30,48.622708942188936,48.47012248703099,48.77529539734688,48.622708942188936,48.47012248703099,48.77529539734688,mean t,paired t
D1 MPC+VMC,50,state_age_p95_ms,ms,30,50.00000000000003,50.00000000000002,50.000000000000036,50.00000000000003,50.00000000000002,50.000000000000036,mean t,paired t
D1 MPC+VMC,50,state_age_max_ms,ms,30,50.00000000000003,50.00000000000002,50.000000000000036,50.00000000000003,50.00000000000002,50.000000000000036,mean t,paired t
D1 MPC+VMC,50,compensation_horizon_p95_ms,ms,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,50,compensation_applied_ratio,ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,50,compensation_rejected_ratio,ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,50,raw_position_estimation_rmse_m,m,30,0.018868925565021236,0.01693633206846973,0.020801519061572744,0.018868925565021236,0.01693633206846973,0.020801519061572744,mean t,paired t
D1 MPC+VMC,50,control_position_estimation_rmse_m,m,30,0.018868925565021236,0.01693633206846973,0.020801519061572744,0.018868925565021236,0.01693633206846973,0.020801519061572744,mean t,paired t
D1 MPC+VMC,50,raw_pitch_estimation_rmse_deg,deg,30,7.289816429444289,6.20704198505216,8.372590873836419,7.289816429444289,6.20704198505216,8.372590873836419,mean t,paired t
D1 MPC+VMC,50,control_pitch_estimation_rmse_deg,deg,30,7.289816429444289,6.20704198505216,8.372590873836419,7.289816429444289,6.20704198505216,8.372590873836419,mean t,paired t
D1 MPC+VMC,50,raw_velocity_estimation_rmse_mps,m/s,30,0.3430016294728034,0.31198333553497637,0.3740199234106304,0.3430016294728027,0.3119833355349757,0.37401992341062973,mean t,paired t
D1 MPC+VMC,50,control_velocity_estimation_rmse_mps,m/s,30,0.3430016294728034,0.31198333553497637,0.3740199234106304,0.3430016294728027,0.3119833355349757,0.37401992341062973,mean t,paired t
D1 MPC+VMC,50,residual_action_rms,ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,50,residual_action_delta_rms,ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,50,mean_residual_longitudinal_force_n,N,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
D1 MPC+VMC,50,mean_residual_vertical_force_n,N,30,0.0,0.0,0.0,0.0,0.0,0.0,mean t,paired t
