time_s,reference_velocity_rad_s,reference_acceleration_rad_s2,position_rad,actual_velocity_rad_s,measured_velocity_rad_s,tracking_error_rad_s,error_rad_s,proportional_torque_nm,integral_torque_nm,feedforward_torque_nm,requested_torque_nm,command_torque_nm,saturated,integration_frozen,applied_torque_nm,next_position_rad,next_velocity_rad_s,speed_guard_triggered
0.0,0.0,16.49336143134641,0.0,0.0,-0.0016822504278766774,0.0,0.0016822504278766774,0.00020187005134520127,2.0187005134520127e-06,0.3143740966423999,0.3145779853942586,0.3145779853942586,False,False,0.0,0.0,0.0,False
0.002,0.03298470233556223,16.49033079255956,0.0,0.0,-0.0011364990333196244,0.03298470233556223,0.03412120136888185,0.004094544164265822,4.296414215611024e-05,0.34750738995685065,0.3516448982632726,0.3516448982632726,False,False,0.0,0.0,0.0,False
0.004,0.0659572851533215,16.481243431727947,0.0,0.0,-0.0017814950718152793,0.0659572851533215,0.06773878022513678,0.008128653627016414,0.00012425067842627437,0.36566243829081535,0.373915342596258,0.373915342596258,False,False,0.3145779853942586,6.587244652211308e-05,0.03293622326105654,False
0.006,0.09890564714784057,16.46611300081593,6.587244652211308e-05,0.03293622326105654,0.03095908157625184,0.06596942388678403,0.06794656557158874,0.008153587868590648,0.00020578655711218084,0.3738243907274507,0.38218376515315355,0.38218376515315355,False,False,0.3516448982632726,0.0001898963494034034,0.06201195144064515,False
0.008,0.13181772337997716,16.444962204436298,0.0001898963494034034,0.06201195144064515,0.06219819585877379,0.06980577193933202,0.06961952752120337,0.008354343302544405,0.0002893299901376249,0.37835261732497677,0.3869962906176588,0.3869962906176588,False,False,0.373915342596258,0.00036966948927935156,0.08988656993797407,False
0.01,0.16468150331426273,16.41782272714003,0.00036966948927935156,0.08988656993797407,0.09172703352888203,0.07479493337628866,0.0729544697853807,0.008754536374245683,0.00037687535388008175,0.38174135856752733,0.3908727702956531,0.3908727702956531,False,False,0.38218376515315355,0.0006044768620369998,0.11740368637882408,False
0.012,0.19748504868225744,16.384735132182353,0.0006044768620369998,0.11740368637882408,0.1185757216059062,0.08008136230343336,0.07890932707635125,0.009469119249162149,0.00047156654637170323,0.3847309849181243,0.39467167071365816,0.39467167071365816,False,False,0.3869962906176588,0.0008947853627328761,0.14515425034793816,False
0.014,0.2302165111153626,16.345748732319763,0.0008947853627328761,0.14515425034793816,0.14616775108463184,0.08506226076742443,0.08404876003073075,0.01008585120368769,0.0005724250584085802,0.38752510946680485,0.3981833857289011,0.3981833857289011,False,False,0.3908727702956531,0.0012416248550715543,0.1734197461693391,False
0.016,0.2628641494918344,16.300921433343426,0.0012416248550715543,0.1734197461693391,0.17329978987849246,0.08944440332249529,0.08956435961334194,0.010747723153601032,0.0006799022899445905,0.3901786398337788,0.40160626527732446,0.40160626527732446,False,False,0.39467167071365816,0.0016463385950840099,0.20235687000622776,False
0.018000000000000002,0.29541634694429647,16.25031955119865,0.0016463385950840099,0.20235687000622776,0.20023552587883922,0.09305947693806871,0.09518082106545725,0.01142169852785487,0.0007941192752231392,0.39270640586014455,0.40492222366322256,0.40492222366322256,False,False,0.3981833857289011,0.002110361860802729,0.23201163285935952,False
0.02,0.32786162747589004,16.1940176036781,0.002110361860802729,0.23201163285935952,0.23467904529105627,0.09584999461653052,0.09318258218483377,0.011181909862180052,0.0009059383738449397,0.3951125849549379,0.4072004331909629,0.4072004331909629,False,False,0.40160626527732446,0.002635168128861365,0.26240313402931803,False
0.022,0.36018867213530453,16.132098077805523,0.002635168128861365,0.26240313402931803,0.26221998993153556,0.0977855381059865,0.09796868220376898,0.011756241864452276,0.0010235007924894624,0.39739861186605907,0.41017835452300083,0.41017835452300083,False,False,0.40492222366322256,0.003222197402238462,0.2935146366885486,False
0.024,0.39238633470328754,16.064651174147638,0.003222197402238462,0.2935146366885486,0.29698164818636436,0.09887169801473894,0.09540468651692319,0.011448562382030783,0.0011379864163097702,0.3995653021103652,0.4121518509087057,0.4121518509087057,False,False,0.4072004331909629,0.003872604805701082,0.3252037017313098,False
0.026000000000000002,0.4244436568458215,15.9917745294018,0.003872604805701082,0.3252037017313098,0.3253018006223483,0.09923995511451172,0.09914185622347321,0.011897022746816786,0.0012569566437779381,0.40161342091956276,0.41476740031015746,0.41476740031015746,False,False,0.41017835452300083,0.004587576078943655,0.35748563662128635,False
0.028,0.4563498826919499,15.913572918707114,0.004587576078943655,0.35748563662128635,0.3571975850542151,0.09886424607066358,0.09915229763773481,0.011898275716528177,0.0013759394009432199,0.40354383373372976,0.41681804885120116,0.41681804885120116,False,False,0.4121518509087057,0.005367938172827254,0.39018104694179967,False
0.03,0.48809447279722273,15.830157939214741,0.005367938172827254,0.39018104694179967,0.3927205410911178,0.09791342585542306,0.09537393170610492,0.01144487180473259,0.0014903881189905458,0.4053575435501097,0.41829280347383285,0.41829280347383285,False,False,0.41476740031015746,0.006214483045575097,0.4232724363739217,False
