time_s,reference_velocity_rad_s,reference_acceleration_rad_s2,position_rad,actual_velocity_rad_s,measured_velocity_rad_s,tracking_error_rad_s,error_rad_s,proportional_torque_nm,integral_torque_nm,feedforward_torque_nm,requested_torque_nm,command_torque_nm,saturated,integration_frozen,applied_torque_nm,next_position_rad,next_velocity_rad_s,speed_guard_triggered
0.0,0.0,113.09733552923255,0.0,0.0,-0.0016822504278766774,0.0,0.0016822504278766774,0.00020187005134520127,2.0187005134520127e-06,1.344981788447516,1.3451856771993747,1.3451856771993747,False,False,0.0,0.0,0.0,False
0.002,0.22618871790034695,113.08840583905956,0.0,0.0,-0.0011364990333196244,0.22618871790034695,0.22732521693366659,0.02727902603203999,0.00027480896083385186,1.3879648085064882,1.415518643499362,1.415518643499362,False,False,0.0,0.0,0.0,False
0.004,0.4523417179800746,113.06161817864219,0.0,0.0,-0.0017814950718152793,0.4523417179800746,0.4541232130518899,0.054494785566226785,0.0008197568164961197,1.4057443655299546,1.4610589079126775,1.4610589079126775,False,False,1.3451856771993747,0.00028168109561949506,0.14084054780974753,False
0.006,0.6784232880588217,113.01697677806257,0.00028168109561949506,0.14084054780974753,0.13886340612494283,0.5375827402490742,0.5395598819338788,0.06474718583206546,0.0014672286748167742,1.4233000051335383,1.4895144196404204,1.4895144196404204,False,False,1.415518643499362,0.0008477343028190774,0.28302660359979115,False
0.008,0.904397727235852,112.95448868671532,0.0008477343028190774,0.28302660359979115,0.2832128480179198,0.6213711236360608,0.6211848792179322,0.07454218550615187,0.0022126505298782928,1.4406348362634582,1.5173896722994884,1.5173896722994884,False,False,1.4610589079126775,0.0017045055471952694,0.42838562218809606,False
0.01,1.1302293515276407,112.87416377219448,0.0017045055471952694,0.42838562218809606,0.430226085779004,0.7018437293395446,0.7000032657486367,0.0840003918898364,0.0030526544487766566,1.4577461222420909,1.5447991685807039,1.5447991685807039,False,False,1.4895144196404204,0.0028547571789436467,0.5751258158741885,False
0.012,1.355882499502789,112.7760147187352,0.0028547571789436467,0.5751258158741885,0.5762978511012706,0.7807566836286004,0.7795846484015183,0.0935501578081822,0.003988156026858479,1.4746311609991016,1.5721694748341424,1.5721694748341424,False,False,1.5173896722994884,0.004301099891405862,0.7231713562311077,False
0.014,1.581321537913377,112.66005702521078,0.004301099891405862,0.7231713562311077,0.7241848569678014,0.8581501816822692,0.8571366809455755,0.10285640171346906,0.005016720043993169,1.491287286191133,1.5991604079485953,1.5991604079485953,False,False,1.5447991685807039,0.006046018148880098,0.8724591287371174,False
0.016,1.8065108673218682,112.52630900268527,0.006046018148880098,0.8724591287371174,0.8723391724462708,0.9340517385847508,0.9341716948755974,0.11210060338507168,0.0061377260778438854,1.507711867622933,1.6259501970858485,1.6259501970858485,False,False,1.5721694748341424,0.008091960896415293,1.0229713737675976,False
0.018000000000000002,2.0314149277226705,112.37479177152187,0.008091960896415293,1.0229713737675976,1.020850029640209,1.008443553955073,1.0105648980824615,0.12126778776989539,0.0073504039555428394,1.5239023116626946,1.652520503388133,1.652520503388133,False,False,1.5991604079485953,0.010441270716144183,1.1746549098644445,False
0.02,2.2559982041574766,112.20552925804785,0.010441270716144183,1.1746549098644445,1.1773223222961413,1.081343294293032,1.0786758818613353,0.12944110582336024,0.008644815013776442,1.5398560616516177,1.6779419824887545,1.6779419824887545,False,False,1.6259501970858485,0.013096222317663192,1.3274758007595047,False
0.022,2.480225232323485,112.0185481907762,0.013096222317663192,1.3274758007595047,1.3272926566617222,1.1527494315639801,1.1529325756617625,0.1383519090794115,0.010028334104570557,1.555570598307637,1.7039508414916191,1.7039508414916191,False,False,1.652520503388133,0.01605901944404098,1.4813985631888924,False
0.024,2.7040606041736273,111.81387809618504,0.01605901944404098,1.4813985631888924,1.484865574686708,1.2226620409847349,1.2191950294869192,0.1463034035384303,0.01149136813995486,1.5710434401232467,1.7288382118016319,1.7288382118016319,False,False,1.6779419824887545,0.019331601047818843,1.6362908018889326,False
0.026000000000000002,2.927468973507905,111.59155129405488,0.019331601047818843,1.6362908018889326,1.636388900779971,1.2911781716189725,1.2910800727279341,0.1549296087273521,0.01304066422722838,1.5862721437573564,1.7542424167119368,1.7542424167119368,False,False,1.7039508414916191,0.022916007762731425,1.7922033574562906,False
0.028,3.150415061554969,111.3516028923651,0.022916007762731425,1.7922033574562906,1.7919153058892194,1.3582117040986783,1.3584997556657494,0.16301997067988994,0.01467086393402728,1.601254304421126,1.7789451390350433,1.7789451390350433,False,False,1.7288382118016319,0.02681402294979126,1.9490075935299176,False
0.03,3.372863662543043,111.09407078174989,0.02681402294979126,1.9490075935299176,1.9515470876792358,1.4238560690131252,1.421316574863807,0.17055798898365684,0.01637644382386385,1.6159875562577086,1.8029219890652293,1.8029219890652293,False,False,1.7542424167119368,0.03102751858954987,2.1067478198793053,False
0.032,3.5947796492593262,110.8189956295149,0.03102751858954987,2.1067478198793053,2.1056471077700616,1.488031829380021,1.4891325414892647,0.17869590497871174,0.018163402873650966,1.6304695727158447,1.8273288805682073,1.8273288805682073,False,False,1.7789451390350433,0.035558199192953645,2.265340301701888,False
0.034,3.8161279785969833,110.52642087321547,0.035558199192953645,2.265340301701888,2.264491810038762,1.5507876768950952,1.5516361685582214,0.18619634022698656,0.02002536627592083,1.6446980669172553,1.8509197734201628,1.8509197734201628,False,False,1.8029219890652293,0.04040759853522567,2.4246996711360156,False
0.036000000000000004,4.036873697088861,110.21639271379723,0.04040759853522567,2.4246996711360156,2.4240147328652433,1.6121740259528456,1.612858964223618,0.19354307570683416,0.02196079703298917,1.658670792017764,1.8741746647575872,1.8741746647575872,False,False,1.8273288805682073,0.045577323580511524,2.5848625226429247,False
0.038,4.256981946427044,109.88896010830055,0.045577323580511524,2.5848625226429247,2.5833252588297433,1.6721194237841193,1.6736566875973007,0.20083880251167607,0.023969185058105934,1.6723855415621007,1.8971935291318827,1.8971935291318827,False,False,1.8509197734201628,0.05106879275720444,2.7457345883464574,False
0.04,4.476417968967386,109.5441747621295,0.05106879275720444,2.7457345883464574,2.745908614164473,1.7306833806209285,1.730509354802913,0.20766112257634953,0.026045796283869427,1.6858401498323254,1.9195470686925444,1.9195470686925444,False,False,1.8741746647575872,0.05688333854172758,2.907272892261568,False
0.042,4.695147113218145,109.18209112088718,0.05688333854172758,2.907272892261568,2.9088545758053,1.7878742209565766,1.7862925374128444,0.21435510448954131,0.028189347328764842,1.699032492189822,1.9415769440081283,1.9415769440081283,False,False,1.8971935291318827,0.06302222933805705,3.0694453981647385,False
