time_s,reference_velocity_rad_s,reference_acceleration_rad_s2,position_rad,actual_velocity_rad_s,measured_velocity_rad_s,tracking_error_rad_s,error_rad_s,proportional_torque_nm,integral_torque_nm,feedforward_torque_nm,requested_torque_nm,command_torque_nm,saturated,integration_frozen,applied_torque_nm,next_position_rad,next_velocity_rad_s,speed_guard_triggered
0.0,0.0,16.49336143134641,0.0,0.0,-0.0016822504278766774,0.0,0.0016822504278766774,0.00020187005134520127,2.0187005134520127e-06,0.3116147162816981,0.3118186050335568,0.3118186050335568,False,False,0.0,0.0,0.0,False
0.002,0.03298470233556223,16.49033079255956,0.0,0.0,-0.0011364990333196244,0.03298470233556223,0.03412120136888185,0.004094544164265822,4.296414215611024e-05,0.3398874333187739,0.34402494162519587,0.34402494162519587,False,False,0.0,0.0,0.0,False
0.004,0.0659572851533215,16.481243431727947,0.0,0.0,-0.0017814950718152793,0.0659572851533215,0.06773878022513678,0.008128653627016414,0.00012425067842627437,0.35558271689280346,0.36383562119824614,0.36383562119824614,False,False,0.3118186050335568,6.529463388523484e-05,0.032647316942617424,False
0.006,0.09890564714784057,16.46611300081593,6.529463388523484e-05,0.032647316942617424,0.030670175257812727,0.06625833020522315,0.06823547189002785,0.008188256626803342,0.00020613324469430778,0.3628805923948431,0.37127498226634076,0.37127498226634076,False,False,0.34402494162519587,0.0001967448295194186,0.06572509781709188,False
0.008,0.13181772337997716,16.444962204436298,0.0001967448295194186,0.06572509781709188,0.06591134223522052,0.06609262556288528,0.06590638114475664,0.007908765737370796,0.00028522090206801575,0.3671134297635191,0.3753074164029579,0.3753074164029579,False,False,0.36383562119824614,0.0003951445941615686,0.09919988232107499,False
0.01,0.16468150331426273,16.41782272714003,0.0003951445941615686,0.09919988232107499,0.10104034591198295,0.06548162099318774,0.06364115740227978,0.007636938888273574,0.0003615902909507515,0.37037262091308254,0.3783711500923069,0.3783711500923069,False,False,0.37127498226634076,0.0006604380872463392,0.1326467465423853,False
0.012,0.19748504868225744,16.384735132182353,0.0006604380872463392,0.1326467465423853,0.13381878176946743,0.06483830213987213,0.06366626691279001,0.007639952029534801,0.00043798981124609955,0.3732789220996304,0.3813568639404113,0.3813568639404113,False,False,0.3753074164029579,0.0009924889864722465,0.16602544961295368,False
0.014,0.2302165111153626,16.345748732319763,0.0009924889864722465,0.16602544961295368,0.16703895034964736,0.06419106150240891,0.06317756076571523,0.007581307291885828,0.0005138028841649579,0.3760030323152239,0.3840981424912747,0.3840981424912747,False,False,0.3783711500923069,0.0013911395001797396,0.19932525685374658,False
0.016,0.2628641494918344,16.300921433343426,0.0013911395001797396,0.19932525685374658,0.19920530056289992,0.06353889263808782,0.06365884892893447,0.007639061871472137,0.0005901935028796792,0.3785909840362994,0.38682023941065125,0.38682023941065125,False,False,0.3813568639404113,0.0018562653957498356,0.23256294778504796,False
0.018000000000000002,0.29541634694429647,16.25031955119865,0.0018562653957498356,0.23256294778504796,0.23044160365765942,0.06285339915924851,0.06497474328663705,0.007796969194396446,0.0006681631948236437,0.3810552299042628,0.3895203622934829,0.3895203622934829,False,False,0.3840981424912747,0.002387705338088343,0.2657199711692536,False
0.02,0.32786162747589004,16.1940176036781,0.002387705338088343,0.2657199711692536,0.2683873836009503,0.06214165630663643,0.059474243874939714,0.007136909264992765,0.0007395322874735713,0.38339931623818063,0.391275757790647,0.391275757790647,False,False,0.38682023941065125,0.0029852991050987976,0.2987968835052273,False
0.022,0.36018867213530453,16.132098077805523,0.0029852991050987976,0.2987968835052273,0.29861373940744484,0.061391788630077215,0.06157493272785969,0.0073889919273431625,0.0008134222067470029,0.38562451513713225,0.3938269292712224,0.3938269292712224,False,False,0.3895203622934829,0.003648884521045921,0.3317927079735618,False
0.024,0.39238633470328754,16.064651174147638,0.003648884521045921,0.3317927079735618,0.33525971947137756,0.060593626729725736,0.05712661523190998,0.006855193827829197,0.0008819741450252949,0.3877316045207613,0.3954687724936158,0.3954687724936158,False,False,0.391275757790647,0.004378103602470556,0.36460954071231744,False
0.026000000000000002,0.4244436568458215,15.9917745294018,0.004378103602470556,0.36460954071231744,0.36470763960335595,0.05983411613350409,0.05973601724246558,0.007168322069095869,0.0009536573657162536,0.38972134462579866,0.3978433240606108,0.3978433240606108,False,False,0.3938269292712224,0.005172768998828879,0.3973326981791617,False
0.028,0.4563498826919499,15.913572918707114,0.005172768998828879,0.3973326981791617,0.3970446466120905,0.0590171845127882,0.059305236079859436,0.007116628329583132,0.001024823649012085,0.39159460355240283,0.39973605553099806,0.39973605553099806,False,False,0.3954687724936158,0.00603250502298288,0.42986801207700015,False
0.03,0.48809447279722273,15.830157939214741,0.00603250502298288,0.42986801207700015,0.4324075062263183,0.058226460720222584,0.05568696657090444,0.006682435988508532,0.0010916480088971703,0.39335238787206955,0.40112647186947525,0.40112647186947525,False,False,0.3978433240606108,0.0069570935510509056,0.4622942640340127,False
0.032,0.5196671174568788,15.741647676529727,0.0069570935510509056,0.4622942640340127,0.46119355192476913,0.05737285342286608,0.05847356553210964,0.007016827863853156,0.0011618162875357018,0.39499584727431597,0.40317449142570483,0.40317449142570483,False,False,0.39973605553099806,0.007946217965437749,0.49456220719342187,False
0.034,0.5510577493361759,15.648166355700539,0.007946217965437749,0.49456220719342187,0.4937137155302959,0.05649554214275404,0.05734403380587999,0.006881284056705598,0.0012306291281027578,0.39652627190746653,0.4046381850922749,0.4046381850922749,False,False,0.40112647186947525,0.008999459945102923,0.526620989832587,False
0.036000000000000004,0.5822565553886846,15.54984397848434,0.008999459945102923,0.526620989832587,0.5259360515618144,0.05563556555609761,0.05632050382687015,0.006758460459224418,0.001298213732695002,0.3979450874927497,0.4060017616846691,0.4060017616846691,False,False,0.40317449142570483,0.010116543469623682,0.5585417622603794,False
0.038,0.6132539880368564,15.446815948654514,0.010116543469623682,0.5585417622603794,0.5570044984471982,0.05471222577647694,0.05624948958965814,0.006749938750758977,0.0013657131202025918,0.3992538496166794,0.407369501487641,0.407369501487641,False,False,0.4046381850922749,0.011297073195523227,0.5902648629497728,False
0.04,0.6440407755927434,15.339222687143316,0.011297073195523227,0.5902648629497728,0.5904388887677884,0.05377591264297066,0.053601886824955036,0.006432226418994604,0.0014300353843925378,0.4004542376089345,0.4083164994123216,0.4083164994123216,False,False,0.4060017616846691,0.012540637161070926,0.6217819827738496,False
0.042,0.6746079319003424,15.227209238825864,0.012540637161070926,0.6217819827738496,0.6233636663175816,0.052825949126492855,0.05124426558276085,0.006149311869931302,0.001491528503091851,0.4015480481410949,0.40918888851411805,0.40918888851411805,False,False,0.407369501487641,0.01384682880520052,0.6530958220647964,False
0.044,0.7049467651846543,15.110924872753102,0.01384682880520052,0.6530958220647964,0.6556811479230599,0.05185094311985783,0.0492656172615944,0.005911874071391327,0.0015506472438057643,0.40253718860731214,0.4099997099225092,0.4099997099225092,False,False,0.4083164994123216,0.01521515793325916,0.6841645640293196,False
0.046,0.735048886096159,14.990522677630183,0.01521515793325916,0.6841645640293196,0.6861715085901187,0.05088432206683946,0.048877377506040376,0.005865285300724845,0.0016093000968130126,0.40342367032757565,0.4108982557251135,0.4108982557251135,False,False,0.40918888851411805,0.016645124116490075,0.7149830916154575,False
0.048,0.7649062149429721,14.866159154314666,0.016645124116490075,0.7149830916154575,0.717036813296899,0.049923123327514585,0.04786940164607312,0.005744328197528774,0.0016667433787883002,0.4042096016084981,0.4116206731848152,0.4116206731848152,False,False,0.4099997099225092,0.018136219535345676,0.7455477094278009,False
0.05,0.7945109881064715,14.737993807075425,0.018136219535345676,0.7455477094278009,0.7437923428137333,0.04896327867867056,0.050718645292738174,0.00608623743512858,0.001727605753139586,0.4048971806946891,0.4127110238829573,0.4127110238829573,False,False,0.4108982557251135,0.019687960322413964,0.7758703935341449,False
0.052000000000000005,0.8238557636396225,14.606188735309322,0.019687960322413964,0.7758703935341449,0.7775474708533758,0.047985370105477654,0.04630829278624671,0.005556995134349605,0.001783175704483082,0.40548868864287496,0.41282885948170767,0.41282885948170767,False,False,0.4116206731848152,0.021299831048492316,0.8059353630391752,False
0.054,0.8529334260505679,14.470908227359638,0.021299831048492316,0.8059353630391752,0.8067361638874566,0.04699806301139264,0.04619726216311126,0.005543671459573352,0.0018386124190788156,0.4059864821501465,0.41336876602879863,0.41336876602879863,False,False,0.4127110238829573,0.02297139899573861,0.8357839736231478,False
0.056,0.8817371902772803,14.332318358017544,0.02297139899573861,0.8357839736231478,0.8348809514452714,0.045953216654132434,0.046856238832008845,0.0056227486598410615,0.0018948399056772263,0.40639298636683063,0.4139105749323489,0.4139105749323489,False,False,0.41282885948170767,0.024702032559286918,0.8653167817741538,False
0.058,0.9102606048621662,14.190586591218137,0.024702032559286918,0.8653167817741538,0.8633682124037567,0.04494382308801237,0.04689239245840948,0.005627087095009138,0.0019511107766273176,0.40671068772348445,0.4142888855951209,0.4142888855951209,False,False,0.41336876602879863,0.026491195459210262,0.8945814499616723,False
