time_s,reference_velocity_rad_s,reference_acceleration_rad_s2,position_rad,actual_velocity_rad_s,measured_velocity_rad_s,tracking_error_rad_s,error_rad_s,proportional_torque_nm,integral_torque_nm,feedforward_torque_nm,requested_torque_nm,command_torque_nm,saturated,integration_frozen,applied_torque_nm,next_position_rad,next_velocity_rad_s,speed_guard_triggered
0.0,0.0,8.482300164692441,0.0,0.0,-0.0016822504278766774,0.0,0.0016822504278766774,0.00020187005134520127,2.0187005134520127e-06,0.10087363413356369,0.10107752288542235,0.10107752288542235,False,False,0.0,0.0,0.0,False
0.002,0.016964509915226644,8.482164543599644,0.0,0.0,-0.0011364990333196244,0.016964509915226644,0.018101008948546268,0.002172121073825552,2.3739911251707532e-05,0.11040027123806195,0.11259613222313922,0.11259613222313922,False,False,0.0,0.0,0.0,False
0.004,0.03392847734897331,8.481757684658069,0.0,0.0,-0.0017814950718152793,0.03392847734897331,0.035709972420788584,0.00428519669049463,6.659187815665383e-05,0.11834617761717495,0.12269796618582623,0.12269796618582623,False,False,0.10107752288542235,2.11655742931691e-05,0.01058278714658455,False
0.006,0.0508913598371072,8.481079600878017,2.11655742931691e-05,0.01058278714658455,0.008605645461779854,0.040308572690522654,0.04228571437532735,0.005074285725039282,0.00011733473540704665,0.1241549291625196,0.12934654962296593,0.12934654962296593,False,False,0.11259613222313922,6.379820221113072e-05,0.021316313958980808,False
0.008,0.06785261495018927,8.480130313942869,6.379820221113072e-05,0.021316313958980808,0.02150255837710945,0.04653630099120846,0.04635005657307982,0.005562006788769578,0.00017295480329474242,0.12816872950011815,0.13390369109218248,0.13390369109218248,False,False,0.12269796618582623,0.00012803313374477258,0.032117465766820924,False
0.01,0.08481170031081975,8.478909854208386,0.00012803313374477258,0.032117465766820924,0.03395792935772888,0.052694234543998825,0.05085377095309087,0.006102452514370904,0.00023397932843845145,0.13099166729171385,0.1373280991345232,0.1373280991345232,False,False,0.12934654962296593,0.00021354615398489342,0.04275651012006042,False
0.012,0.10176807361098203,8.477418260701736,0.00021354615398489342,0.04275651012006042,0.043928545347142536,0.05901156349092161,0.05783952826383949,0.006940743391660739,0.00030338676235505885,0.13311808733139863,0.14036221748541441,0.14036221748541441,False,False,0.13390369109218248,0.00031991188689239756,0.05318286645375207,False
0.014,0.11872119262938417,8.475655581120249,0.00031991188689239756,0.05318286645375207,0.05419636719044576,0.0655383261756321,0.06452482543893842,0.00774297905267261,0.00038081655288178497,0.13486294599599982,0.14298674160155422,0.14298674160155422,False,False,0.1373280991345232,0.0004467778926976776,0.06343300290264,False
0.016,0.13567051524879783,8.473621871829893,0.0004467778926976776,0.06343300290264,0.06331304661179335,0.07223751234615783,0.07235746863700449,0.008682896236440538,0.00046764551524619037,0.1364051807195961,0.14555572247128282,0.14555572247128282,False,False,0.14036221748541441,0.0005939564977032701,0.07358930250279624,False
0.018000000000000002,0.1526154994733938,8.471317197863474,0.0005939564977032701,0.07358930250279624,0.0714679583754077,0.07902619697059757,0.08114754109798611,0.009737704931758333,0.0005650225645637736,0.1378408840776018,0.14814361157392392,0.14814361157392392,False,False,0.14298674160155422,0.0007613554238587632,0.08369946307774659,False
0.02,0.16955560344607357,8.468741632918547,0.0007613554238587632,0.08369946307774659,0.08636687550944332,0.08585614036832698,0.08318872793663025,0.009982647352395629,0.0006648490380877299,0.13922021763275075,0.1498677140232341,0.1498677140232341,False,False,0.14555572247128282,0.0009490007526476919,0.09382266439446434,False
0.022,0.18649028546579652,8.46589525935507,0.0009490007526476919,0.09382266439446434,0.09363952029668188,0.09266762107133218,0.09285076516911464,0.011142091820293756,0.0007762699562906675,0.1405689883124578,0.1524873500890422,0.1524873500890422,False,False,0.14814361157392392,0.0011570128302374016,0.10400603879485487,False
0.024,0.20341900400490226,8.46277816819276,0.0011570128302374016,0.10400603879485487,0.10747305029267062,0.09941296521004739,0.09594595371223164,0.011513514445467795,0.0008914051007453455,0.14190036909067402,0.15430528863688717,0.15430528863688717,False,False,0.1498677140232341,0.001385392851567947,0.1141900106652727,False
0.026000000000000002,0.2203412177264271,8.459390459108192,0.001385392851567947,0.1141900106652727,0.1142881095563112,0.10615120706115438,0.10605310817011589,0.012726372980413906,0.0010186688305494846,0.14322105022374235,0.15696609203470574,0.15696609203470574,False,False,0.1524873500890422,0.0016343738278118546,0.12449048812195376,False
0.028,0.23725638550141476,8.455732240431606,0.0016343738278118546,0.12449048812195376,0.12420243655488254,0.112765897379461,0.11305394894653222,0.013566473873583866,0.0011543335692853233,0.14453441362227012,0.1592552210651393,0.1592552210651393,False,False,0.15430528863688717,0.001904047893650665,0.13483703291940521,False
0.03,0.2541639664262203,8.451803629143447,0.001904047893650665,0.13483703291940521,0.13737652706872336,0.11932693350681509,0.11678743935749694,0.014014492722899632,0.0012944784965143196,0.14584215737854034,0.1611511285979543,0.1611511285979543,False,False,0.15696609203470574,0.002194703236668886,0.14532767150911055,False
0.032,0.27106341983980675,8.447604750870617,0.002194703236668886,0.14532767150911055,0.14422695939986696,0.1257357483306962,0.1268364604399398,0.015220375252792774,0.0014466822490422475,0.14714512370632316,0.1638121812081582,0.1638121812081582,False,False,0.1592552210651393,0.0025065606955220364,0.15592872942657515,False
0.034,0.28795420534103394,8.443135739882464,0.0025065606955220364,0.15592872942657515,0.15508023776344917,0.1320254759144588,0.13287396757758477,0.015944876109310172,0.0016061310101353492,0.1484437200493625,0.165994727168808,0.165994727168808,False,False,0.1611511285979543,0.0028397656815237517,0.16660249300085758,False
0.036000000000000004,0.30483578280593954,8.438396739086492,0.0028397656815237517,0.16660249300085758,0.16591755473008507,0.13823328980508195,0.13891822807585447,0.016670187369102536,0.0017728328838263745,0.14973813306576533,0.16818115331869424,0.16818115331869424,False,False,0.1638121812081582,0.0031946285366100786,0.1774314275431634,False
0.038,0.32170761240501033,8.43338790002378,0.0031946285366100786,0.1774314275431634,0.17589416372998215,0.14427618486184693,0.14581344867502818,0.01749761384100338,0.0019478090222364082,0.1510284373220196,0.1704738601852594,0.1704738601852594,False,False,0.165994727168808,0.003571360129123398,0.18836579625665978,False
0.04,0.338569154620445,8.42810938286414,0.003571360129123398,0.18836579625665978,0.18853982207467537,0.15020335836378523,0.15002933254576964,0.018003519905492357,0.002127844221291332,0.15231465049986695,0.17244601462665063,0.17244601462665063,False,False,0.16818115331869424,0.00397017261082168,0.19940624084914083,False
0.042,0.35541987026340643,8.422561356401005,0.00397017261082168,0.19940624084914083,0.20098792439287286,0.1560136294142656,0.15443194587053358,0.018531833504464027,0.002313162556335972,0.15359676143876785,0.17444175749956786,0.17444175749956786,False,False,0.1704738601852594,0.004391299895840266,0.21056364250929333,False
0.044,0.3722592204912631,8.416743998046018,0.004391299895840266,0.21056364250929333,0.21314896836755673,0.16169557798196976,0.15911025212370636,0.019093230254844763,0.00250409485888442,0.15487474438276294,0.17647206949649213,0.17647206949649213,False,False,0.17244601462665063,0.004834907409203322,0.22180375668152788,False
0.046,0.38908666682482074,8.410657493823368,0.004834907409203322,0.22180375668152788,0.22381070124232694,0.16728291014329286,0.1652759655824938,0.019833115869899255,0.0027024260175834126,0.1561485662204341,0.17868410810791677,0.17868410810791677,False,False,0.17444175749956786,0.005301164489409603,0.2331285401031406,False
0.048,0.4059016711655409,8.404302038363834,0.005301164489409603,0.2331285401031406,0.23518226178458207,0.17277313106240028,0.1707194093809588,0.020486329125715057,0.002907289308840563,0.15741819016536773,0.18081180859992335,0.18081180859992335,False,False,0.17647206949649213,0.005790246365516858,0.2445409380536277,False
0.05,0.422703695812748,8.39767783489857,0.005790246365516858,0.2445409380536277,0.24278557143956006,0.17816275775912033,0.17991812437318797,0.021590174924782556,0.0031231910580883883,0.15868357762798688,0.18339694361085782,0.18339694361085782,False,False,0.17868410810791677,0.006302364725085929,0.25605917978453563,False
0.052000000000000005,0.43949220348082385,8.390785095252596,0.006302364725085929,0.25605917978453563,0.2577362571037666,0.18343302369628822,0.18175594637705728,0.021810713565246873,0.003341298193740857,0.15994468916814997,0.1850967009271377,0.1850967009271377,False,False,0.18081180859992335,0.006837711481028555,0.2676733779713131,False
0.054,0.4562666573163886,8.383624039838034,0.006837711481028555,0.2676733779713131,0.26847417881959446,0.18859327934507553,0.18779247849679415,0.022535097419615298,0.00356664916793701,0.16120148498041398,0.1873032315679663,0.1873032315679663,False,False,0.18339694361085782,0.007396572360039549,0.27943043950549706,False
0.056,0.4730265209154678,8.376194897647055,0.007396572360039549,0.27943043950549706,0.27852741732762065,0.19359608140997075,0.19449910358784717,0.02333989243054166,0.0038000480922424267,0.16245392514163054,0.18959386566441463,0.18959386566441463,False,False,0.1850967009271377,0.007979044637255949,0.29123613860819986,False
0.058,0.4897712583406455,8.368497906244555,0.007979044637255949,0.29123613860819986,0.2892875692378028,0.19853511973244564,0.2004836891028427,0.024058042692341124,0.004040628519165838,0.1637019697376313,0.19180064094913826,0.19180064094913826,False,False,0.1873032315679663,0.008585330692904089,0.3031430278240703,False
0.06,0.5065003341382016,8.36053331176056,0.008585330692904089,0.3031430278240703,0.304949191592938,0.2033573063141313,0.20155114254526363,0.024186137105431636,0.004282489890220154,0.16494557892837894,0.19341420592403072,0.19341420592403072,False,False,0.18959386566441463,0.00921564832885666,0.3151588179762858,False
0.062,0.523213213355235,8.35230136888236,0.00921564832885666,0.3151588179762858,0.31647040720854475,0.20805439537894915,0.20674280614669022,0.024809136737602825,0.004530581257596183,0.16618471298178839,0.1955244309769874,0.1955244309769874,False,False,0.19180064094913826,0.0098701954148934,0.3272735430183689,False
0.064,0.5399093615567694,8.343802340846354,0.0098701954148934,0.3272735430183689,0.32534389794377583,0.21263581853840047,0.21456546361299356,0.025747855633559226,0.004788059813931775,0.16741933229158906,0.19795524773908008,0.19795524773908008,False,False,0.19341420592403072,0.01054904344168781,0.3394240133972056,False
0.066,0.5565882448428437,8.335036499429643,0.01054904344168781,0.3394240133972056,0.3409199040175678,0.21716423144563812,0.21566834082527597,0.025880200899033114,0.005046861822922106,0.16864939738705342,0.19957646010900865,0.19957646010900865,False,False,0.1955244309769874,0.011252367123180314,0.3516618407462521,False
0.068,0.5732493298655842,8.326004124941335,0.011252367123180314,0.3516618407462521,0.3490240966515771,0.22158748911933207,0.2242252332140071,0.026907027985680853,0.0053159321027789145,0.1698748689385772,0.20209782902703696,0.20209782902703696,False,False,0.19795524773908008,0.011980406389773645,0.3640196332966654,False
0.07,0.5898920838462602,8.31670550621358,0.011980406389773645,0.3640196332966654,0.3587196555289185,0.22587245054959482,0.23117242831734175,0.02774069139808101,0.005593339016759725,0.17109570776114116,0.2044297381759819,0.2044297381759819,False,False,0.19957646010900865,0.012733229006899771,0.3764113085630631,False
0.07200000000000001,0.6065159745923205,8.307140940592335,0.012733229006899771,0.3764113085630631,0.37439863017720537,0.23010466602925744,0.23211734441511517,0.027854081329813818,0.005871879830057863,0.17231187481669036,0.20603783597656206,0.20603783597656206,False,False,0.20209782902703696,0.013511090489393385,0.38893074124680704,False
0.074,0.6231204705144118,8.297310733927857,0.013511090489393385,0.38893074124680704,0.3878826207535581,0.23418972926760473,0.23523784976085366,0.028228541971302437,0.006154165249770887,0.17352333121595787,0.2079060384370312,0.2079060384370312,False,False,0.2044297381759819,0.014314203871618997,0.4015566911128063,False
0.076,0.6397050406433777,8.287215200564923,0.014314203871618997,0.4015566911128063,0.40097560858162745,0.23814834953057146,0.2387294320617503,0.028647531847410035,0.006440640568244987,0.1747300382200028,0.2098182106356578,0.2098182106356578,False,False,0.20603783597656206,0.015142628281080352,0.4142122047306777,False
0.078,0.6562691546472372,8.276854663332772,0.015142628281080352,0.4142122047306777,0.4124547011526978,0.24205694991655952,0.24381445349453945,0.029257734419344733,0.006733217912438434,0.17593195724159935,0.21192290957338253,0.21192290957338253,False,False,0.2079060384370312,0.015996476661523505,0.4269241902215764,False
