time_s,reference_velocity_rad_s,reference_acceleration_rad_s2,position_rad,actual_velocity_rad_s,measured_velocity_rad_s,tracking_error_rad_s,error_rad_s,proportional_torque_nm,integral_torque_nm,feedforward_torque_nm,requested_torque_nm,command_torque_nm,saturated,integration_frozen,applied_torque_nm,next_position_rad,next_velocity_rad_s,speed_guard_triggered
0.0,0.0,8.482300164692441,0.0,0.0,-0.0016822504278766774,0.0,0.0016822504278766774,0.00020187005134520127,2.0187005134520127e-06,0.0,0.0002038887518586533,0.0002038887518586533,False,False,0.0,0.0,0.0,False
0.002,0.016964509915226644,8.482164543599644,0.0,0.0,-0.0011364990333196244,0.016964509915226644,0.018101008948546268,0.002172121073825552,2.3739911251707532e-05,0.0,0.0021958609850772593,0.0021958609850772593,False,False,0.0,0.0,0.0,False
0.004,0.03392847734897331,8.481757684658069,0.0,0.0,-0.0017814950718152793,0.03392847734897331,0.035709972420788584,0.00428519669049463,6.659187815665383e-05,0.0,0.004351788568651284,0.004351788568651284,False,False,0.0002038887518586533,4.269418562915957e-08,2.1347092814579784e-05,False
0.006,0.0508913598371072,8.481079600878017,4.269418562915957e-08,2.1347092814579784e-05,-0.001955794591990116,0.05087001274429262,0.052847154429097314,0.006341658531491677,0.00013000846347157062,0.0,0.006471666994963248,0.006471666994963248,False,False,0.0021958609850772593,5.408867636731705e-07,0.00024909628902200547,False
0.008,0.06785261495018927,8.480130313942869,5.408867636731705e-07,0.00024909628902200547,0.00043534070715064825,0.06760351866116726,0.06741727424303862,0.008090072909164634,0.00021090919256321695,0.0,0.008300982101727852,0.008300982101727852,False,False,0.004351788568651284,1.9000067030561831e-06,0.0006795599696915063,False
0.01,0.08481170031081975,8.478909854208386,1.9000067030561831e-06,0.0006795599696915063,0.0025200235605994633,0.08413214034112824,0.08229167675022028,0.009875001210026433,0.0003096592046634813,0.0,0.010184660414689914,0.010184660414689914,False,False,0.006471666994963248,4.476978488472665e-06,0.0012884858927082411,False
0.012,0.10176807361098203,8.477418260701736,4.476978488472665e-06,0.0012884858927082411,0.0024605211197903567,0.10047958771827378,0.09930755249119168,0.011916906298943,0.0004288282676529113,0.0,0.012345734566595911,0.012345734566595911,False,False,0.008300982101727852,8.531857523153155e-06,0.002027439517340245,False
0.014,0.11872119262938417,8.475655581120249,8.531857523153155e-06,0.002027439517340245,0.0030409402540339304,0.11669375311204393,0.11568025237535025,0.013881630285042029,0.0005676445705033316,0.0,0.01444927485554536,0.01444927485554536,False,False,0.010184660414689914,1.4309912887926495e-05,0.0028890276823866695,False
0.016,0.13567051524879783,8.473621871829893,1.4309912887926495e-05,0.0028890276823866695,0.0027690713915400193,0.13278148756641117,0.13290144385725783,0.01594817326287094,0.000727126303132041,0.0,0.01667529956600298,0.01667529956600298,False,False,0.012345734566595911,2.2089948992675002e-05,0.0038900180523742545,False
0.018000000000000002,0.1526154994733938,8.471317197863474,2.2089948992675002e-05,0.0038900180523742545,0.0017686739249857157,0.14872548142101955,0.1508468255484081,0.01810161906580897,0.0009081424937901307,0.0,0.0190097615595991,0.0190097615595991,False,False,0.01444927485554536,3.211100716554282e-05,0.00501052908643391,False
